protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1|1	-0.47587611294906657	0.0061584181655667996	-0.4795030680064449	-0.35668273744351553	-0.04777814924184009	-0.2080944543993555	-0.5882772595189851	-0.15784021375176416	0.10400439892550577	-0.38326097459504743	
3|1	0.8378713593190285	0.7983917268845819	-0.40841701668534547	-0.47958958292385956	-0.0758289774544165	-0.30671108314592055	0.5751634297075514	-0.11135546364494425	-0.19751036859729032	0.5062598335547598	
4|1	0.09390266467892798	-0.2512731146134701	-0.16956308701161998	-0.213506496646218	0.033847249524313956	-0.021865776192443384	0.042985523399005125	-0.08040398259541856	0.3762644250556723	-0.16310344285335943	
7|1	0.15805884729644948	-0.5752389588303338	-0.12142142353622667	0.24568813544417223	-0.3963566119576563	0.02659906003223966	-0.026212884613461853	0.6533628654088632	-0.20416428480241638	-0.07402804255045332	
8|1	-0.6684011818568145	0.3784404530166486	0.1780253652786201	0.03714784746545584	-0.004243554425078385	-0.2327484014789667	-0.03495055296713493	-0.17680744454246222	-0.2542823842032294	-0.22506391812693474	
9|1	-0.10545849435736923	-0.2813738540001978	-0.17289163171351796	-0.36960705904156715	-0.23312614824883657	0.23037782305194415	-0.11028159068720837	0.18906849089054478	0.2258596229532618	-0.036512321025251204	
11|1	-0.8944132630296274	0.31520044001116365	-0.30419033421862135	0.048098063414368744	0.20465322328286958	-0.13741423931098035	-0.10619740410163582	-0.1962179830835862	-0.19974334440895886	0.011554060836709071	
12|1	0.1265966009083576	-0.5452264294167306	-0.04082064362475004	0.15650369639536757	-0.002955151887788897	0.020969815387226014	0.42069478179563147	-0.011542058965986141	-0.07777737671400324	-0.1577667682786323	
14|1	-0.1698277179012897	0.2135137226367576	0.6696412302801898	-0.60896793143609	-0.6481757339504843	0.18013802742894658	0.39902451817940765	-0.2376548326880198	-0.04428651440666989	0.40580708868452253	
15|1	1.035998509725959	0.867315401119219	-0.5299095102087262	-0.7924519441700041	-0.34087023720199516	-0.5238452590839231	0.5684364916041172	0.05953927386462312	-0.14022938233978868	0.6418370891330368	
16|1	-0.26604176758980774	0.13170948880850128	0.2506954887715787	0.30353529009888214	-0.12154093570305394	-0.042899325355840984	-0.20672563197994193	-0.057928645646685976	0.02991270181516517	0.10737504515714083	
17|1	1.052626271792094	0.9027337749448132	-0.7331485802247157	-0.624497988867468	-0.2726174768569248	-0.5485338902737068	0.40945995569957394	0.13161151514245348	0.0733990597668367	0.6178277969567488	
18|1	-0.0979995611059466	0.4259937825062897	0.0008567212412129041	-0.3813779953297842	0.027795955493648158	0.1088192351819606	-0.547772580121147	-0.1065691683187025	-0.3544639538193129	-0.18142064653642045	
19|1	-0.15678224702752408	0.4799530314770066	0.1444506725826316	-0.17323648802632188	0.28885295321481513	-0.2005139612367397	-0.1486606762276082	0.04292811749177423	-0.33376511005147086	-0.26140766387773545	
20|1	-0.7476656191036868	0.10105338550866623	-0.08115415922822898	0.0010704466424924196	-0.04372733271033639	0.056216054081480706	0.5690417279073098	0.526547199830804	0.49163910356235596	-0.26906142906489106	
21|1	-0.9413592602802061	0.17475770771486834	-0.6483150261546046	-0.05264269509762057	0.25741456401587415	0.021073139554636335	0.04635632564806583	-0.1328822587630384	0.01528761686773402	-0.034752447982763335	
23|1	-0.34222645956896436	-0.24532999552099866	-0.5144602997349255	0.39287322958821874	-0.14066237182923833	0.08975696902576796	-0.2654370146313538	0.21888738293736834	0.24526432635501788	0.23003418834979317	
24|1	-0.4672103889076851	0.602517968588396	0.7233424254658378	-0.31960743610787284	-0.23752393763377586	-0.4387822413507559	-0.016223013011625244	0.012982865078205667	0.10260171994429448	-0.3175453542580009	
25|1	-0.26631034075124793	-0.15333520381677718	-0.1978558853256748	0.45683793393158506	-0.420271772255699	0.025924636860928916	0.037435561154088984	0.6616659975821095	-0.22302105091149996	0.18894886802010913	
28|1	0.5673875685068388	0.0835183373336898	-0.333840543983909	0.03560619344509796	0.0023729456902945	0.012098883653933126	-0.018770349240498103	-0.05958707809692832	0.1399078901528198	-0.14416809729897934	
