ID	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10
3711|0	0.0818478321379976	0.1587510144721676	0.0734489364574892	0.0	0.0	0.2263822615017308	0.1094236364922214	0.0	0.1692556128999805	0.1713887375398246	0.0850302154237496	0.0	0.0	0.237727020360486	0.0	0.0	0.1060929082163733	0.0	0.1596098228273491	0.0	0.3281526977152206	0.3131517524654781	0.572187108791422	0.5206198587539433	0.4349307159375962	0.5546104722526203	0.3140020164007725	0.2621989783083284	0.54419169288284	0.5540857851543856	0.4997586698495364	0.4925210632287229	0.5715055514807064	0.442145576243348	0.2109763685560978	0.3915362221649975	0.5593803164352777	0.4910483647865253	0.5534943475431146	0.6902921653978433
3039|0	0.0	0.0680021895744742	0.0	0.3067584358242846	0.0	0.0969725422802754	0.0	0.0	0.1450038264415147	0.0	0.0	0.1105101537899961	0.0	0.1018321549583728	0.0	0.0910541993486505	0.1817827767847611	0.0	0.136740133169436	0.0996019948212847	0.5842765057484802	0.3562206570119907	0.7457123095627675	0.6809241672184955	0.4895232716003371	0.6816128459888113	0.3508420550547992	0.2451561281558461	0.629649838474815	0.8764100856106875	0.617198851638129	0.4744775172095319	0.5364559009791163	0.4926763160817802	0.3114154016168651	0.5473067349499653	0.4334943157005457	0.4450905892006705	0.4080907457968046	0.6033242239399483
4739|0	0.3412342397882582	0.0827316990627354	0.0765545382835248	0.1244011247107278	0.0	0.0	0.1140503371864973	0.0574878552992632	0.0	0.0893177376159246	0.0886255022314903	0.1344470353666736	0.0	0.0	0.0	0.2215537077864489	0.1105787775206469	0.0	0.0	0.363528394298753	0.7158697285130917	0.6074592887792603	0.5609817424873209	0.5452220587705747	0.447996230052574	0.4664804728479497	0.4067357947557449	0.3775372772965625	0.3469805972950139	0.598925150230342	0.4689749786471208	0.4650897702833417	0.5367853658719358	0.467462429430142	0.2493499935320339	0.5096750789843341	0.4766507301718151	0.4933305353452516	0.3364905827796474	0.5386403265685802
1542|0	0.2646890657542949	0.0855645910436542	0.0	0.0	0.0910678987343281	0.122016893494115	0.0	0.2972817483736317	0.5473585418442388	0.0923761481830047	0.0916602093319223	0.2781015192123091	0.0	0.384394682669653	0.0	0.3437101972227882	0.1143652068536224	0.1390507596061545	0.0	0.2506508689600911	0.5557259473906498	0.4860719799356912	0.4921194008663795	0.3979588435663296	0.3974295512289552	0.3412388328830166	0.417551444384069	0.3675153423812726	0.3179204996130396	0.5617278158258646	0.5355424683052676	0.5804694620042733	0.5681130209640507	0.3972721719630048	0.2899888069324854	0.5082215733384904	0.4512332492570086	0.4371657708358289	0.4076273394483224	0.5927465816218344
5267|0	0.0	0.1754309360418817	0.0	0.0	0.0	0.0	0.2418414904466959	0.0609509316286519	0.1870392494820353	0.0	0.2818929441155759	0.0	0.0	0.0	0.0	0.1174500668451554	0.234480116649168	0.0	0.1763799791338645	0.2569515965952887	0.565242630277947	0.5290418683237866	0.3006391387836198	0.3290836993984523	0.3528416100551078	0.2614313879140908	0.3929201499843271	0.3773514982068626	0.330805475036403	0.4791196851348228	0.7185908302018278	0.6594571839954851	0.7226002674485053	0.4685662687801931	0.1883313994163024	0.4069345992716655	0.3222227126766386	0.3712474663439739	0.4413850897824733	0.7260172925791958
4824|0	0.5071902075046256	0.0819783064381745	0.3792869885266596	0.3698048138134931	0.0	0.1169027767618425	0.2260234854879982	0.1708930339248593	0.0	0.0	0.087818437944335	0.0	0.2523201282937616	0.3682834769001646	0.057877024555519	0.5488403464208617	0.3287153900564383	0.266445398556011	0.1648435823832441	0.0	0.6206137821284419	0.5973516848071909	0.6072437260498208	0.5076031002408753	0.4089977060137776	0.4968491496067055	0.3697628222641457	0.3726089645556913	0.4806270013275828	0.6185759436743827	0.5818555717302352	0.5591683535186014	0.52228091089953	0.3923902614811133	0.2688632304331663	0.4528519433955449	0.4900875743285007	0.4423523402407393	0.347631377396818	0.5456069429939645
1381|0	0.4886770364680836	0.078985980510111	0.0	0.3563064069693442	0.0	0.0	0.7622065627284237	0.1646551927378809	0.0	0.2558214987409703	0.2538388164848543	0.1283598794104492	0.0	0.1182802003461347	0.0557644300321464	0.1057613770985974	0.211144537463315	0.0	0.1588265548661868	0.2313796444188396	0.5203484055263167	0.6273719815373893	0.5409258943360495	0.4428439669414819	0.3713884248013165	0.4519778245813951	0.3679829902993444	0.3182102056142166	0.4413165245776295	0.5487427790180371	0.56276631146331	0.6030288851711054	0.5135638600672707	0.4354243919113881	0.2832901068669032	0.5113205835301905	0.5703250262265508	0.5241126783483068	0.3771036125775667	0.6005489702949034
1141|0	0.2419868183935664	0.0	0.0	0.0	0.0	0.0	0.0	0.1630704258607886	0.0	0.5067185559151546	0.0	0.3813733387483837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1359182788115312	0.1607588532277441	0.7875199726829996	0.7255148175718273	0.1564234948045209	0.1656745527042185	0.5743282865083492	0.5927278936963016	0.1281613317704481	0.3214028543494941	0.999891334357744	0.954306973770369	0.3658333881053048	0.238491562818843	0.3463757753329108	0.5943324349517376	0.389647701861123	0.3808079712422713	0.5171909181436367	0.7367290991662936
2076|0	0.0	0.0	0.1632272554132489	0.1326221450232647	0.0	0.1257736224695331	0.1215873280363962	0.0612869272709868	0.1880703144894489	0.0	0.4724114929441145	0.0716659687113317	0.0	0.0	0.0	0.0	0.3536590533953725	0.0	0.0	0.2583680575818577	0.471084687978002	0.5105339000563687	0.6186980567428981	0.5186211051105047	0.3258366976821251	0.2517832819924752	0.3357270549714949	0.2235844423922099	0.4212361539597173	0.5413680410733636	0.6231694673292761	0.664050728826286	0.5640637582506329	0.5084811663791775	0.2678538091098654	0.4453637408504464	0.5601975008352499	0.4716836894559311	0.2902942092773617	0.4782027646338274
1080|0	0.2440792996652964	0.0789021843368071	0.0	0.1186428005810549	0.0	0.1125161624130876	0.4350845361722942	0.0548268367184212	0.1682463272877525	0.1703667319239808	0.3380926920748265	0.128223702501194	0.0	0.1181547169615819	0.0557052695860395	0.1056491749251613	0.2109205343663199	0.0	0.0	0.346701260865841	0.4936518958034421	0.3231332290613852	0.5737512278103021	0.4588329223692288	0.4383561090349381	0.5510029838981209	0.36155758031989	0.3356405453674014	0.4007410433264882	0.5557182454197598	0.5892502779380452	0.5691650226613536	0.608583514492763	0.5890770571863643	0.216582707483148	0.3465526294481282	0.5514411754770304	0.4991664677854528	0.4362985313895451	0.641937974253875
909|0	0.0867134923103006	0.0840941935363366	0.0	0.2528997319305384	0.0	0.3597602278363602	0.2318572261152988	0.2337384525783391	0.0	0.0907886964536486	0.360340243043163	0.2733224420772077	0.5176651878714111	0.1259296649251728	0.0	0.1126012193171472	0.112399880858017	0.0	0.0	0.3695152824424808	0.5510765327218836	0.4415494738223979	0.6067338654394798	0.5232926548798523	0.4254106746552874	0.4131367042823662	0.3965024688827026	0.3791261689337552	0.4621197786478245	0.6103982543471776	0.5446457508783707	0.4917942061288766	0.5675511944646952	0.521926760424137	0.2645715060049831	0.4590290262164615	0.4911786453906236	0.4833005649397305	0.2945987064217015	0.5142185909896594
3307|0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0607038477229255	0.0	0.0	0.3743336023806851	0.3549207184374621	0.0	0.1308199848008261	0.0	0.0	0.2335295772318244	0.1419682873749848	0.0	0.1279549809584099	0.3516705872373437	0.1765119107891656	0.5596371007860963	0.5073429929345218	0.5031735971311246	0.7105730745958198	0.2933852437493488	0.1358283934184849	0.382309406696772	0.4754653174300577	0.8186997389007282	0.8435399382811064	0.4611743984674989	0.282687201649885	0.2638574296412569	0.5446879103164761	0.4737752643622346	0.4343993161040302	0.3908679549057507	0.556977375188265
952|0	0.1363808374979852	0.0661306345623959	0.0611929919568285	0.1988772238596927	0.0703839971430772	0.0943036657532945	0.6381538006532803	0.0919045152859398	0.0	0.0713951089260196	0.495892449588717	0.1074686953677685	0.0	0.2970885967816499	0.0	0.2656446220412918	0.176779754541949	0.0	0.0	0.1937215010995612	0.6244186052073512	0.6890776172011537	0.6774382092016576	0.6356639799202203	0.4316964793678386	0.5576745521276991	0.3727672490251955	0.3610098028716337	0.4629022127248116	0.6644322875972455	0.6375489999395763	0.7046613000821991	0.5491136719039029	0.4736061535268602	0.2957564823799929	0.5352831668454952	0.5500267183296453	0.508109902404299	0.3766650457976189	0.5775841618309077
2968|0	0.0854820101384296	0.1657998199111227	0.0	0.0	0.0882318317990474	0.0	0.1142822254380693	0.1152094803282935	0.0	0.0	0.0	0.0	0.0	0.0	0.1170553609269019	0.0	0.2216072147268816	0.1347203943827827	0.0	0.0	0.5356340845333328	0.472180019370966	0.536950279315346	0.427589789873508	0.3604631622717292	0.6047442525007817	0.545597699775261	0.4168499338908173	0.3291532111993045	0.457768137455963	0.454771326489522	0.538102735143742	0.4641861761451706	0.3514772662224394	0.3068002605752636	0.5211083677967682	0.560749462868074	0.4816974107670355	0.3951341062588778	0.5801830734524818
4834|0	0.3106777300242224	0.1506466436768293	0.0696993074075338	0.3397841236117273	0.0	0.1074126297605019	0.311512407614062	0.0	0.0	0.0	0.3227574099553594	0.1224077038169538	0.0	0.0	0.0	0.5042855829492312	0.2013535547328754	0.1224077038169538	0.0	0.110325169801413	0.4445663979938724	0.3977081983471207	0.614630280487361	0.6052051287365806	0.4327055280927684	0.600960563561658	0.3614367631599212	0.3930621057050488	0.5320026753680726	0.6473838565194998	0.5112834921301517	0.5574707123492992	0.5053193902572178	0.3874742961791796	0.3490772277306435	0.6103952681599089	0.4648061906821306	0.4190003612616611	0.4124057569415277	0.622186520667381
977|0	0.0	0.080576686841065	0.0745604300094975	0.1211606987654335	0.2572775537668155	0.0	0.1110795306721024	0.0559903998840953	0.0	0.0	0.0	0.0	0.2480060987421943	0.0	0.056887475303235	0.3236739472239347	0.0	0.0	0.1620251782765389	0.118019710772263	0.5688412150839157	0.4084117135696766	0.5746020656380719	0.4403172527971836	0.3874968779944484	0.5559093144900569	0.3736807677403949	0.3329729481918364	0.5128822441815217	0.6481187534867352	0.5365264427516077	0.499331496262431	0.4867148995334132	0.3546163843341992	0.3308676173456006	0.602147059969409	0.5351763782905401	0.4464608911793682	0.3762379860197808	0.5577811193128349
3326|0	0.0	0.0816825668396376	0.0	0.0	0.0	0.1164810459190193	0.0	0.0567588437823414	0.3483500992961615	0.0	0.0875016298677815	0.0663710468728667	0.5028197492682935	0.1223182938058497	0.0	0.1093720771473165	0.1091765126088662	0.0	0.1642489034127512	0.1196394799970489	0.5273543306758423	0.519138091530336	0.4775339321891618	0.4399837997164556	0.3508643165876863	0.3834287693901034	0.463505200300413	0.3564900977336015	0.3160643988928117	0.4890008596145971	0.4207261941106149	0.4768326004619035	0.5989000873923814	0.4393290343941687	0.4162786286436977	0.6356114304996727	0.5006877111664242	0.5100617095206036	0.331345978430744	0.5580940886667948
1749|0	0.0	0.163445712767338	0.0	0.245768317679358	0.0	0.1165384996500901	0.4506383614499878	0.1135736796331061	0.1742609606766328	0.0	0.0875447896374334	0.0664037840812926	0.2515338813788648	0.244757253464275	0.0576966757569198	0.2188520488255843	0.436921453652192	0.1328075681625853	0.1643299184161013	0.4787939664438218	0.5267158840246658	0.4442787195106992	0.6009756530565477	0.4913765915107302	0.3593960653273793	0.478392360725358	0.3212589408008207	0.316658435436308	0.4140875332535756	0.4431748278398725	0.5983739229387991	0.6417788552932983	0.5864846619493312	0.4596375647663583	0.2648071220864949	0.5072942530563272	0.5314866009950294	0.5064981959959157	0.3717641209565439	0.5696512783190971
3822|0	0.164245176693597	0.0796419640605365	0.1473909965761522	0.2395103694362474	0.0	0.1135711037463939	0.3293728869901962	0.1106817763331418	0.1698237895920675	0.0	0.2559469638674422	0.1294259163056558	0.4902582515406548	0.0	0.0	0.6398383920397956	0.1064490530827766	0.0	0.0	0.2333012669607365	0.6389179199602868	0.5899161618736309	0.6006433849382347	0.5098915582425849	0.3838358519238181	0.53025030955248	0.3933758302474868	0.3811471096787158	0.4503378572497817	0.602814763952493	0.51437322803976	0.5646004386376864	0.4940174915943008	0.3871563332167247	0.2491239920844497	0.4695056163739533	0.5206666545226372	0.4762289792507181	0.3919071795915767	0.6038466293325137
1230|0	0.072441992571898	0.2107613514757053	0.0650082863562745	0.1056384653289461	0.0	0.20036672539436	0.4842441183166988	0.1464519430106805	0.0	0.0	0.1505173215517458	0.0570846064181008	0.216233349017453	0.0	0.0991989258679738	0.0940690597971737	0.0	0.0	0.1412676829383357	0.3086996340789884	0.649148666597383	0.5975978001378992	0.6204145649677739	0.5734074750939033	0.4142227822287657	0.565331851229108	0.3277060894203747	0.270737700371328	0.3940439492382717	0.5648685689727709	0.5815321841209337	0.5905179018385679	0.5579575301560642	0.4731733797539916	0.3173616040229046	0.5871239108070754	0.5595159164602016	0.5174914743656541	0.3941676010734505	0.648493642412531
2799|0	0.0	0.0763890961279621	0.0706855056794789	0.4594557869166133	0.0	0.0	0.4212267979246685	0.053080564697647	0.1628875673897571	0.082470217848435	0.0818310524991941	0.0620698452050186	0.2351171593156552	0.0	0.0539310188812729	0.2045683537669374	0.1021012859814696	0.0	0.3072093778918928	0.1118861966732302	0.5407493982639853	0.6063794053187449	0.612773038472332	0.6355654681410795	0.4882434991045959	0.7986882027248241	0.3845688436072461	0.3657849287584056	0.4080645620884858	0.5508059043916984	0.5405449983622614	0.5491003396952905	0.5380320632100789	0.408813501339143	0.2458563402115411	0.4330711875437804	0.5202059362844237	0.4643673516425807	0.3981662391919767	0.6046407975330599
2210|0	0.1713214752033653	0.1661464774262249	0.1537411537644561	0.2498293748672412	0.0884163086433574	0.1184641730490778	0.3435635068688843	0.2886259064230715	0.0	0.1793729325601382	0.1779827463077522	0.1350020704254669	0.2556902083074744	0.2488016039031482	0.0	0.1112341718061548	0.1110352777187738	0.0	0.167045293622594	0.4867055219172924	0.5161756659095205	0.5441534108139765	0.6526509763456534	0.5617051719951208	0.3697273554339714	0.4511154832099441	0.2573339079841577	0.1792197256866807	0.4176967471744979	0.5082766526669418	0.5517615161763001	0.4935133662818917	0.501610502108131	0.3727347017071005	0.2915069174506698	0.4987754113167872	0.601337488267751	0.5278016162955932	0.3906729803343711	0.6024804923279298
5043|0	0.0695387041316571	0.0674381931543883	0.0	0.3042142433399154	0.0	0.0	0.1859347446176291	0.0	0.2876023880077803	0.0	0.0722424875301999	0.0547968024518462	0.2075672734401715	0.1009875796409376	0.0	0.0	0.1802751071643943	0.0	0.0	0.0	0.5723876021511629	0.4774917086986667	0.6829895986650544	0.8213635183482649	0.3435721484073799	0.3214184201726043	0.4152668491598885	0.5450463159053447	0.4280125741029568	0.5516154295332746	0.6323874410918942	0.7411009966424109	0.5052748200661683	0.4189149067519058	0.2987215514242692	0.549668918256212	0.5124998086739478	0.5142374209520113	0.4472901966300294	0.6007484631283719
2649|0	0.3858241304250874	0.0748339577394736	0.0	0.2250510654274429	0.0	0.1067147863370481	0.1031628530524327	0.2079997767596094	0.3191429654806139	0.0807912792540018	0.4008256305483211	0.1216124396913179	0.2303306159635565	0.112062614871079	0.1584992541755161	0.1002018633325927	0.1000226957455302	0.1216124396913179	0.0	0.4384336162035079	0.5673554080032462	0.5031359690560917	0.6238890480406075	0.5320239687162609	0.4795616600184094	0.5540133577868604	0.4142790642970571	0.3813785933862064	0.4582010845690353	0.5338637323327775	0.5931469157120564	0.569690053247274	0.5836658803356622	0.4736686715695493	0.2985856981879188	0.4660905290418225	0.518301388155934	0.4468238077241737	0.390553966125546	0.5850246895134753
2736|0	0.2442518831835412	0.1579159489394435	0.3653128938369967	0.2374533809940478	0.6722908844017254	0.3377871609227166	0.3265441317120533	0.164596810985216	0.6734611634022293	0.0	0.0845829376386181	0.2566287337568574	0.0	0.2364765235270623	0.0557446576514064	0.317171631936557	0.2110696719947092	0.3849431006352861	0.1587702397722707	0.0	0.5954343810024887	0.5416595594069972	0.6266145716533572	0.5184917616670418	0.4638086480721982	0.4798673553672037	0.3373730278219853	0.3074828559318151	0.4206689595545326	0.5416933748374146	0.6084029647302304	0.5633042171869427	0.5070304646172847	0.4289503790422124	0.2818775221841935	0.5010838227054157	0.5494575472521912	0.4816569473342469	0.3782748920791612	0.5804582007492188
3742|0	0.4499901550311366	0.1454658638020638	0.0	0.0	0.1548218765782364	0.1037186796201149	0.100266469827786	0.0505400023447727	0.0	0.1570459932811752	0.5454009628796355	0.059099034459601	0.223863891629553	0.3267490902103027	0.1540492552919097	0.2921658370989118	0.4860723752941285	0.3545942067576066	0.2925056047808156	0.5326552830044997	0.5845694427132603	0.5661687154305328	0.6145780795194883	0.5387223545994878	0.4432124248151813	0.4942410337663538	0.4124433709125099	0.3500279865935731	0.4873494056190451	0.5836829001941402	0.5885117116255854	0.5603193061933126	0.5691109751510859	0.4789914379223543	0.3227131257245766	0.5170691542294942	0.5283721524694037	0.4727431886761031	0.3871139311980897	0.5712327923509346
1815|0	0.0	0.3237602528863469	0.1497933497985869	0.7302425802681114	0.1722918649199863	0.0	0.1115804656123202	0.2249715983164987	0.0	0.2621504240095442	0.5202373819173336	0.1973031800232013	0.2491245309096276	0.242412813819601	0.1142880410717924	0.6502672368041368	0.1081840859656461	0.0	0.3255117252229424	0.1185519438164837	0.4149404007877914	0.362560850246466	0.540423858099404	0.4864360930977324	0.4704604844093037	0.6265053187925863	0.3320235261634807	0.3122880732693947	0.3873392622474656	0.5147638274607169	0.5717302451526184	0.5525408489309894	0.6003340707974012	0.5365810141852061	0.2253604494214202	0.4114843292317828	0.5186619696541074	0.4739808923526965	0.4434725000696964	0.6476409715917378
4203|0	0.0875347727725877	0.2546719983214011	0.3142092243740564	0.2552949948039208	0.0903506285747327	0.484223449849904	0.2340531912964399	0.0589880588059037	0.1810158098103942	0.2749457219166412	0.1818765480159044	0.0	0.0	0.2542447388719385	0.1198663251362076	0.1136676875101701	0.2269288842701518	0.0	0.1706998121820601	0.4973533787007343	0.4036523729114736	0.391695467373243	0.7154907143580825	0.6642731493112682	0.324988934322024	0.3911095807922496	0.4011072221532334	0.3669846692892929	0.4169347142052427	0.5750618575909385	0.5360695254313282	0.4872549304709217	0.5534334980254625	0.4852950116572332	0.1878991460285493	0.3991466543354694	0.6325453826242228	0.5189845922290505	0.3435494984022411	0.5028379915420969
1386|0	0.1712058072219165	0.1660343033532086	0.0	0.3744910532184057	0.0	0.0	0.1144438497969155	0.1730586240948338	0.5310625170473264	0.268877742935618	0.4446564523948506	0.1349109235510953	0.0	0.0	0.0586104536050606	0.2223181437368338	0.1109603120647127	0.0	0.0	0.0	0.6150846526858792	0.5425159853930124	0.5351640825861872	0.4267578804827615	0.3480860913002911	0.5246121807181889	0.4163824404351963	0.359012709288732	0.4467439654771395	0.5152876516451799	0.5328617454209515	0.487451090841603	0.5527095698598009	0.5082009739726244	0.3121430231842764	0.5282139859967063	0.4484425649138086	0.4183168404557544	0.3642987790249113	0.5661374118608878
