protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1182|0	0.04788079749762655	0.18004697440529094	-0.05879829017519399	-0.2226562439930677	0.08918640211253719	-0.04894890120694802	0.05653129116627012	-0.019346387358282802	0.11183428853544333	0.18081861626909407	
2807|0	0.010992240967138177	0.4571237109964593	-0.0008993287681581427	0.009235497337132113	0.1064865580178294	0.2389714910508465	-0.14101486975337416	0.1574970898018049	0.12512300818181768	0.003856868055100258	
5281|0	-0.15124589408224792	0.3852689344603193	0.03691326925839066	-0.12991836504026405	0.08394167054806444	-0.281328302052064	0.03640696177884884	0.16608955843780382	0.06964272403004941	-0.09776450713060353	
3989|0	-0.2257759026773418	0.13587369685849984	0.15833641213244473	-0.13080544977597802	-0.020666785159055723	0.0650714574176444	0.06786867436351991	0.1588769470841287	0.04616631775742317	-0.025520053224669756	
1255|0	-0.5600851969602985	0.0844781623551761	-0.5556473876529258	-0.19408909373004157	-0.35362580900123175	0.21301094496179432	0.1836705646679829	0.12119020447255104	0.05210651015288687	0.17306229265359538	
2810|0	-0.30965753156719467	-0.1226485242922465	0.2610383380196888	0.10802219408255392	0.6232594707862351	-0.16791559580261284	0.14298266744372012	-0.23516705803708465	0.6119059293519209	-0.3684444560401809	
3936|0	-0.571683046093139	0.026251364162357176	-0.19031563119234143	-0.3305453646747548	0.011384639213327781	0.1752187795527881	0.11758584261070597	0.15838250385401145	0.1352349322414574	0.22902483251109707	
882|0	0.4125074225998933	0.3507019112918717	0.5642451113702981	1.262574084553601	0.15040663249482866	-0.1321073621176418	-0.14120742394369562	-0.5893527654448814	-0.2091009709334977	0.5441292915813486	
3176|0	-0.15264971726292983	0.2852729402164401	0.06019037256334844	0.1111048078942702	0.08756993206723353	-0.164053599745781	-0.39821897096369296	-0.17821246808791652	-0.13895176271527113	0.37531287738630714	
899|0	-0.07284581532625523	-0.002981302231439576	-0.1842372988373035	0.1396803186183785	-0.3882167543418623	-0.10230893625370996	0.30504627660336203	-0.28283108753619063	-0.18011352317978174	-0.026138440211417077	
3920|0	-0.35680405054463005	0.45920772664783704	-0.31797023709716815	0.1605510875075244	-0.04145350679708163	-0.053805876293288146	-0.0718763822935167	-0.27281282551189323	0.1515481836848547	0.12546869934448177	
2009|0	0.2962433028542562	-0.22361054181178758	0.17247095742057592	-0.5327314167594928	-0.01526594323175872	0.17937171852718892	-0.3657106578183406	0.22292879997596843	-0.0030594064803563968	-0.33779212127213265	
5129|0	0.07082900853442844	0.08105001065521747	0.06372000497204172	-0.04018353729288916	-0.03435977488320422	-0.09704010147355613	0.028057534281072927	0.20216424687158027	-0.07281851844582952	0.09296300599262096	
4428|0	-0.3842474070440205	0.28095021196551684	0.4770518040169406	0.0023323371037996267	-0.2251833389999053	0.19200189735847983	-0.20171270631638097	0.09354700572743083	-0.08543578857263925	-0.11313030248605307	
1764|0	-0.39177672382781176	-0.08119433035568042	0.005207297295780337	-0.05032973153920295	-0.18355789625136618	-0.574161279072803	0.030875795990023033	0.08661633442329225	-0.2777589233223586	-0.19914414252411505	
4231|0	-0.0016134481852866068	0.24400833437836666	0.1613347387432218	0.0034202544168445335	-0.07098443076255997	-0.05621580930586746	0.10489703315546825	0.023417969850768695	0.12267098246766159	-0.06574263656891247	
4581|0	-0.19571547837411635	0.1467936725739606	0.0019977824147777564	-0.040298092420004684	0.09640000564266642	-0.10145855136451025	0.016396965186994537	-0.020126693811161764	0.053264954549571544	0.046923521208832655	
3543|0	0.04408226263399928	-0.043269649479384345	0.05003757908088707	0.052717432130985724	-0.36063381480627105	-0.1398949722740883	-0.022511088743442192	0.04936847601477542	-0.3407442374800861	-0.23856990517139998	
2318|0	-0.08896048406691474	-0.07580204607116373	0.06490178028037107	-0.15984211525534514	-0.13346572320287486	0.01975340767382664	0.4061499817807915	-0.11326946099276589	-0.17308937069170102	-0.06564068453524997	
5100|0	0.7742396567054215	-0.5403122680954152	0.19429808776209473	-0.40446874243911846	0.14179994000894128	-0.21290266469352484	-0.3409165590467232	-0.29517313675416923	0.02817085049615435	0.3670748759479515	
5299|0	-0.3509617356082031	0.06450622039152358	0.210605024473804	-0.37029336931140816	0.449628672937773	-0.24965105420832323	-0.22431240381495987	0.040335241244440954	0.27690001419129673	-0.11115700318075947	
826|0	0.08628351114190037	0.03850368213096574	-0.16018685920162523	0.18364947928849976	0.08991550413999908	0.12730239197053364	0.10353627158630871	0.08651096240720108	0.009404518550891252	-0.03204638143918568	
