#	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4	Pc2.Hydrophobicity.5	Pc2.Hydrophilicity.5	Pc2.Hydrophobicity.6	Pc2.Hydrophilicity.6	Pc2.Hydrophobicity.7	Pc2.Hydrophilicity.7	Pc2.Hydrophobicity.8	Pc2.Hydrophilicity.8	Pc2.Hydrophobicity.9	Pc2.Hydrophilicity.9	Pc2.Hydrophobicity.10	Pc2.Hydrophilicity.10
1775|0	1.9737040537566009	4.9342601343915025	2.9605560806349014	2.9605560806349014	7.894816215026403	0.9868520268783004	1.9737040537566009	5.921112161269803	0.9868520268783004	0.9868520268783004	0.9868520268783004	1.9737040537566009	0.0	1.9737040537566009	0.0	1.9737040537566009	2.9605560806349014	0.9868520268783004	0.9868520268783004	0.9868520268783004	0.002235358105241952	0.0012238508824252766	0.011607469052423167	-0.0016555608156105265	0.00044490311763348956	0.0051691715209478675	0.004414328757300315	0.003820419813344246	-0.014638784857989437	-0.009127878542694408	0.0012718968138318292	-0.0029693379171291307	-0.008815540000205553	0.007582368945785168	-0.006140072307994793	0.008396576097691155	0.012978794744056108	0.006989850566228679	-0.0033945266568093935	-0.006245314196776522
1030|0	4.114031878590523	3.0855239089428923	5.142539848238154	3.0855239089428923	9.256571726828676	0.0	1.0285079696476307	4.114031878590523	2.0570159392952614	0.0	7.199555787533415	4.114031878590523	0.0	2.0570159392952614	4.114031878590523	4.114031878590523	1.0285079696476307	1.0285079696476307	6.171047817885785	2.0570159392952614	-0.013880935327103808	-0.007287680512933783	-0.006955501274352815	-0.004306778088179514	0.008313391654975348	0.009093533055699725	-0.00106473568779516	-0.004256355834454818	-0.009534301328835097	-0.008157898783042785	0.005602007558851668	0.00972590058968994	0.003611845441491198	-0.00042541365914637304	-0.011837510192861065	-0.013647447550208197	0.00736865755276317	0.00915130066976162	0.002882480316590416	-0.0029025282485404184
5115|0	3.1280126765011653	0.0	3.1280126765011653	2.08534178433411	0.0	6.256025353002331	3.1280126765011653	1.042670892167055	0.0	2.08534178433411	4.17068356866822	0.0	2.08534178433411	2.08534178433411	0.0	1.042670892167055	1.042670892167055	0.0	1.042670892167055	0.0	-0.0017003231741953566	0.007426957055775276	-0.007630468366043213	-0.013026101559936588	0.000439806365575002	-0.00851156890482623	-0.009161764782710392	-0.00582228150878266	0.0007266103726194368	-0.005644322605936375	0.006909340356026391	0.006765209346348619	0.006627389769617599	0.006378556511205776	-0.006987626213056209	-0.0060198524411335524	-0.011984166417825088	-0.00769576304097042	0.0022457641137103674	0.003993712957482607
2194|0	0.0	0.0	0.0	0.0	2.0054412330973195	1.0027206165486597	0.0	3.008161849645979	0.0	2.0054412330973195	3.008161849645979	5.013603082743298	0.0	0.0	0.0	1.0027206165486597	2.0054412330973195	0.0	0.0	5.013603082743298	0.012559884792985667	0.005760940428698303	-0.022569270469038272	-0.01902463362644034	0.0005662028548429645	-0.0043170225569234555	0.022625813042197906	0.015633716551332142	0.000781698168742136	-0.0001279362232058374	-0.027364962784048923	-0.017098651981008513	0.00231848267003075	0.00031602152515713933	0.02321161425962303	0.012241238146432236	0.007086989161266229	-0.005070282320439549	-0.004588958484277887	-0.005661499704585397
2160|0	1.4426388383418365	0.0	3.606597095854591	0.7213194191709182	0.0	0.0	2.885277676683673	1.4426388383418365	0.7213194191709182	0.0	0.7213194191709182	3.606597095854591	0.0	0.0	0.0	1.4426388383418365	2.1639582575127547	0.0	0.0	0.0	0.007544923490604412	0.013979363001281001	0.008524285815821538	0.02160588539315408	0.008221645843876824	0.01732649469050423	0.010959697396000355	0.016805037914425423	0.016976949616768253	0.025518567663911588	0.004488638486768706	0.013994828881153318	0.012553043190811852	0.019601223811585907	0.010522949988490023	0.02131597127266301	0.0023767401781054566	0.015788407030195142	0.010212241268657432	0.020363685894303193
4034|0	2.222096526053956	3.333144789080934	3.333144789080934	1.111048263026978	2.222096526053956	1.111048263026978	1.111048263026978	3.333144789080934	0.0	3.333144789080934	3.333144789080934	3.333144789080934	0.0	2.222096526053956	0.0	1.111048263026978	1.111048263026978	1.111048263026978	0.0	1.111048263026978	-0.01464732213602286	-0.010765561848394183	-0.004008847395331415	-0.006966548059280503	-0.007338537470023381	0.010155266245457782	0.017079756252511295	0.005558240257915761	-0.02753384787159174	-0.015228088487559415	-0.008916514204559323	-0.010215339841874234	-0.015257505344389358	-0.009062518774596167	0.029879111726372507	0.0115503716906872	-0.028365568139651912	-0.013147723436230342	-0.012220100641462887	-0.0015969855489547562
1077|0	4.194781423691453	1.0486953559228633	0.0	2.0973907118457267	2.0973907118457267	1.0486953559228633	0.0	5.2434767796143165	0.0	2.0973907118457267	6.29217213553718	6.29217213553718	0.0	2.0973907118457267	0.0	3.14608606776859	1.0486953559228633	0.0	0.0	2.0973907118457267	-0.006467582356354213	-0.007913616627176802	-0.020226109055273316	-0.013046137095608904	0.0024952711487984482	0.003377660201280913	0.02899976832399159	0.01891901307942486	-0.006328498274731442	0.00048613962553185815	-0.029027102779479164	-0.02093822432553804	0.0010701536483769022	0.006027939016486089	0.020844023269727535	0.012526552893287376	0.0003920583541525287	0.005051879440238291	-0.02773552096942889	-0.017203023440568913
4100|0	5.14487491371382	0.0	2.0579499654855278	1.0289749827427639	2.0579499654855278	0.0	0.0	4.1158999309710556	0.0	0.0	6.173849896456583	5.14487491371382	1.0289749827427639	3.0869249482282917	0.0	1.0289749827427639	2.0579499654855278	0.0	0.0	1.0289749827427639	-0.004445220796802852	-0.007838162195222468	-0.019302629351263853	-0.02160023813587686	0.012244387267396684	0.012466081604925048	0.004783817654148443	0.00020280083449814978	0.006862230087040649	0.0006623402164574066	-0.018377828496552992	-0.012784435348504127	-0.0029309892356696237	-0.008328819142475118	0.03719120883948626	0.026385478082660632	-0.008706451601000422	-0.0048840350775832255	-0.01047155804913102	-0.010102959899294713
2006|0	1.970159429053759	0.0	0.0	0.0	0.0	0.0	0.9850797145268795	3.940318858107518	0.0	0.0	4.925398572634397	3.940318858107518	0.0	0.9850797145268795	0.9850797145268795	0.9850797145268795	0.0	0.0	0.9850797145268795	0.9850797145268795	0.0010674800449131264	0.00299997830009233	0.007376974521416442	-0.003386255344787388	0.00761621250055447	0.003214065417646937	0.01416594166958976	0.014739846618843975	0.0029487969170705216	-0.0009016719951961873	-0.007382106899515865	-0.021191710566433004	-0.00964185085687188	-0.008217032132404498	0.014601741692322964	0.008802925735950182	0.012140121696400283	0.0064251779095345	-0.017594228922960798	-0.012864120833045417
1401|0	2.9238040876232496	3.8984054501643324	0.0	1.9492027250821662	1.9492027250821662	0.9746013625410831	0.0	3.8984054501643324	0.0	0.0	0.9746013625410831	0.0	0.9746013625410831	0.9746013625410831	2.9238040876232496	5.847608175246499	0.9746013625410831	0.0	0.9746013625410831	0.9746013625410831	-0.005909614048412583	-0.00020331440105264182	0.03387326645059519	0.018601448377004285	-0.006264466053742792	5.500905802728726e-05	0.014259571802925664	0.01201028537529736	-0.006968594632282038	-0.0014228104834605349	5.8092017565660385e-05	0.0033133443316184976	-0.007867696504448322	-0.0006605699882186784	-0.00934479136459149	-0.0009571756602270864	-0.008361341028112519	-0.004014843491275819	-0.008534433877936929	0.0037372715796443134
4578|0	1.0102754542505816	0.0	1.0102754542505816	2.0205509085011633	0.0	0.0	1.0102754542505816	0.0	1.0102754542505816	1.0102754542505816	2.0205509085011633	0.0	1.0102754542505816	2.0205509085011633	0.0	0.0	0.0	0.0	0.0	0.0	-0.0022139403909899706	-0.006066141502636168	-0.016086612749211537	-0.03787699132440493	0.00143571363785401	0.008466959126808461	0.014134302273364766	0.01592741561524224	0.0061859895964938546	-0.015572702270364933	-0.0018405978873105796	-0.0060612510568931275	0.004691928718520032	-0.004967421359033589	0.02055511629065919	0.016523642458747646	-0.03031489545420199	-0.00536669908480964	0.02577900971649442	0.002391721395090248
1568|0	3.243338997565773	2.162225998377182	0.0	1.081112999188591	1.081112999188591	3.243338997565773	0.0	2.162225998377182	0.0	0.0	3.243338997565773	0.0	0.0	0.0	1.081112999188591	1.081112999188591	0.0	0.0	0.0	1.081112999188591	0.011057795652151427	0.0022803919909323675	-0.005024826660863757	0.00605756706703989	-0.010829688014871873	0.003950236810760363	0.0004411799942980286	-0.0015996455209165074	0.030063734499782786	0.008616634677893883	-0.023914802013497022	-0.014411283637507292	-0.02998626675614156	-0.016609290394773067	-0.025434168987408554	-0.006823973645402708	-0.01835941292400657	-0.0048040170651408405	0.011353269046814593	0.00286356669226547
