protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1|1	0.6467838173748841	0.8003009127668854	-0.2497077917928079	-0.08574641355725933	-1.3036768121606066	2.1158550757765506	-0.12835205352444223	-0.01561570323729337	0.6482817414030997	-0.5641104280167885	
3|1	-0.49195632111673265	-1.2641408288271876	-0.27330453980573244	0.9944033865173085	0.18702610835750968	0.18027699189032098	0.5390915009076283	-0.03446829738926924	-0.27972271123778475	-0.039115351830687706	
4|1	-0.9427587622531975	-0.339482101747968	0.06978703019139106	-0.25620366262051936	-0.512624757927028	-0.18854830407668316	-0.10526807932898559	0.055448630290104946	0.13833357349423483	0.7981028119090182	
7|1	-0.9085020983763664	0.2599458029817879	-0.043382681663103516	-1.3727738243597865	-0.6013723251399641	0.24071730885982306	0.012301091268639042	-0.42646275850481213	0.8926983754924588	-0.872569374001382	
8|1	1.0240203145658666	-0.29023261817237384	0.39063674715319163	1.6700626907472562	0.9987305189278379	0.13933963968682722	-0.6724738643427117	-0.6534193043743868	0.5400422148368572	-0.4485479495332543	
9|1	-0.7910904917067083	0.1459477709324152	-0.1693290667514099	-0.278351348851125	-1.1612890206644868	0.6263016806868413	-0.5614762202032607	0.03298458240176662	0.17233193601484087	0.00993404571186405	
11|1	2.366291355890384	-0.013228396715273597	0.6575571232654639	0.5014163638396442	-0.48605714890078955	-0.5717031009530322	-0.5884062290144368	-0.0506683450365762	-0.09795496367955346	0.24521529930138136	
12|1	-0.264886343984218	-0.8478378964149805	0.7337003547745707	-0.3335722303219071	-0.4466955863756011	-0.13636309994317025	-0.5950887404574543	-0.12177543052286209	-0.02593767361430639	0.305262745302003	
14|1	-0.3117860568879949	-1.0192356604945663	-0.6537120160262545	0.04853225074177455	0.7447168358497209	-0.686067577658555	-0.7124845584616202	0.46946418970461745	0.23728735521636832	-0.542059938311083	
15|1	-0.47011898036500044	-1.4920142760403512	-0.0730868405655105	0.7513381049011555	0.14792665635168553	0.010643705813298572	0.3342492446749213	0.1992259933430239	-0.1980369710098736	-0.11140539629300349	
