ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4
2|1	0.3628768886219861	0.3270564180068088	0.4109010403789267	0.5163132191607414	0.6289037546385683	0.268586002052728	0.669891476226286	0.5958256194882099	0.2522253154190519	0.1579175882450804	0.3949935516875445	0.3749970559437971	0.4606817581716104	0.584572534067238	0.4179870792949977	0.4617050540764463	0.2888972752820601	0.1779322668599342	0.3577027519544984	0.5206386506192304	0.2518167758080656	0.2369323245053056	0.4590863405995024	0.4854288635549515	0.3846571495910206	0.4573679993500388	0.3679162952108676	0.4201192079727361	0.2054871921532273	0.1974449684470922	0.3253455540525833	0.2657476386084616
3|1	0.4121642356086663	0.3440434152479956	0.3358560466975216	0.4340897477203601	0.5353609906003299	0.2422405123884039	0.6329854214480692	0.5472777387491102	0.3333354707842523	0.2162191761728507	0.4083041182311026	0.3767818705455183	0.2656467321404961	0.6440380520699904	0.3434290126924151	0.4229492036061689	0.3699135506563471	0.2742889951188094	0.3891122275600245	0.5400831533111271	0.3582707245387887	0.2843073124386895	0.4613584360595885	0.4709674624118689	0.3258459381809403	0.3844900496168333	0.3641657505310173	0.4216276550899953	0.2390403334675415	0.1654746192914716	0.2306094367407861	0.1897055448541907
4|1	0.3664431696358924	0.4343277185841367	0.2957150179022225	0.5448718758189249	0.6459695851409951	0.3946743465821649	0.6695601246884272	0.5842124131729	0.3334199000955442	0.187530423467441	0.3711786583521303	0.3513594000381076	0.5167721834736899	0.6413555846550831	0.4161756399303474	0.4690270815346293	0.3525040627481244	0.2241034045925796	0.3212193900336523	0.4945712247214512	0.3469533714951045	0.2842717321387933	0.3763203148454307	0.4309339862790244	0.4244366256072283	0.4933889041789758	0.139509100118134	0.3860018032093056	0.2991387000765775	0.1491080632963876	0.2565301553244087	0.1470180152535277
7|1	0.4263901319021999	0.3237691001055622	0.4650331284431505	0.6103389036152534	0.7292629456947832	0.5387605069846901	0.7805969704196153	0.7135417323960846	0.3772703163946456	0.2701157188734209	0.3696878022470453	0.3992656682671117	0.5636789303881254	0.6655536856462618	0.475047179438948	0.4626456841207643	0.4019030516459297	0.3492303865680974	0.3469019238370441	0.5608518047277841	0.3690415986598595	0.3851539995032912	0.3994100141032542	0.4891668382840258	0.3994459759195721	0.4565401578131418	0.2912036113780165	0.3587063915542631	0.2894732390267999	0.207588970183873	0.2732439443573358	0.2508885330362737
8|1	0.4287462768386084	0.2455957483705089	0.4107347240659564	0.5692989396656822	0.6731348571182478	0.3145207426389713	0.6542599975506491	0.5628697304092837	0.3410698369338695	0.1134386663889408	0.2416427234625827	0.3574780522946628	0.4660641663237084	0.5500462798766765	0.4095380558814591	0.4611067857261013	0.3772901655523482	0.1710936224706805	0.1815129846463422	0.5005072037818304	0.3540156421539979	0.1540475539326519	0.2923613268454273	0.495562668488376	0.3586881331041063	0.3535973467365599	0.3489942514012852	0.4732920613837557	0.2435994600099472	0.1863623650022776	0.2706049722468399	0.3055087532007396
9|1	0.2839862075447483	0.3018527372070372	0.4157188952613584	0.4952935219335694	0.5659204796323394	0.2931325431465392	0.7326246291665974	0.5446528112134696	0.3500791925565411	0.2475155337539647	0.4200091965334342	0.394475747451263	0.4923305104279492	0.6319914464168225	0.4157657044518338	0.4493280158692744	0.3860456660309733	0.3079809356959092	0.3417587663687649	0.5449289655410328	0.3720754257171609	0.3752809543124445	0.4231728979021645	0.491666818900247	0.3562388774259202	0.4567715284931786	0.1865084842614254	0.3516983562235127	0.244298131350212	0.1294461159214028	0.2989343225512603	0.195605993795787
11|1	0.3974316448322305	0.3159380884943669	0.4127417679261361	0.5731033206298146	0.6180272792431043	0.3151031971853683	0.7130251807408169	0.6596031789434027	0.2563188392786532	0.1499926176008893	0.3711644744356873	0.3815380011297699	0.4658811406000606	0.5672582385250877	0.3947819978596534	0.4548417010830922	0.2833341990635272	0.1809752407753553	0.3319418706719983	0.545981929160125	0.2839630112101874	0.2705893029597668	0.4259625228181562	0.5255953596884896	0.4191649833694577	0.444392769880562	0.2572984660156374	0.4795963389592449	0.2489993605380954	0.2222401154561604	0.3002798637996176	0.3175865972496203
12|1	0.3853042054846348	0.2963558881755596	0.4533824429821909	0.484837922284277	0.5222945571737212	0.2352550877593125	0.656972266106616	0.5803744829035407	0.2846292342012098	0.1981348946612068	0.3527843216746056	0.3748403400268754	0.4738437480360124	0.621927647674969	0.4060714738351593	0.4434521628791131	0.3235916424880591	0.2257643999641337	0.3090530508370777	0.5097158843894262	0.3206542373248759	0.2761631543457205	0.4211357265115228	0.4731141050093783	0.4211211827791669	0.4399723059329815	0.3820895035110468	0.3890234207590566	0.2003768351635628	0.1640847147544807	0.232016852573608	0.2296281561198361
14|1	0.409507855673733	0.2238447614753618	0.515636553484303	0.6527306019556731	0.521383300845837	0.2569935420649255	0.640752224819098	0.5972080580543585	0.3353355904815037	0.1957145095435774	0.4189508230418161	0.3703492523859673	0.4762953811986641	0.6012676394993497	0.45371953431527	0.4918377898717143	0.3742941207025771	0.25661629294469	0.3973373180075197	0.5119746507947137	0.335814973478343	0.2411481797866583	0.4781470234201898	0.4584386885616538	0.3297157354430339	0.3507440616561524	0.3789012174434714	0.4326200345253637	0.2582616899162384	0.1212847339936478	0.2370170759321372	0.2638242662750077
15|1	0.4302162546678175	0.3388143134710264	0.3461507909979389	0.4061043636821517	0.5342877240329885	0.3171093211804582	0.5791871857612629	0.5474660007851437	0.3584340607078812	0.2162132779917847	0.4118724819887275	0.395945495643856	0.2373032843561274	0.6677291964858515	0.3321280527964292	0.4253486449324514	0.4062439429805358	0.2821272505908541	0.4063472345156267	0.5662287435318083	0.3887871210544862	0.2866130600105633	0.4703215662510402	0.4940669278578866	0.3422257695572147	0.4200560538561954	0.3283779055894767	0.4092403026609637	0.2404045188641262	0.1108047467701613	0.2061246859861534	0.1951554190594317
