#	alphaticr.alphaticr	alphaticr.aromatic	alphaticr.postivecharger	alphaticr.negativecharger	alphaticr.uncharger	aromatic.alphaticr	aromatic.aromatic	aromatic.postivecharger	aromatic.negativecharger	aromatic.uncharger	postivecharger.alphaticr	postivecharger.aromatic	postivecharger.postivecharger	postivecharger.negativecharger	postivecharger.uncharger	negativecharger.alphaticr	negativecharger.aromatic	negativecharger.postivecharger	negativecharger.negativecharger	negativecharger.uncharger	uncharger.alphaticr	uncharger.aromatic	uncharger.postivecharger	uncharger.negativecharger	uncharger.uncharger
3053|0	0.13043478260869565	0.13043478260869565	0.0	0.043478260869565216	0.13043478260869565	0.08695652173913043	0.043478260869565216	0.043478260869565216	0.0	0.0	0.043478260869565216	0.0	0.0	0.043478260869565216	0.0	0.08695652173913043	0.0	0.0	0.0	0.043478260869565216	0.13043478260869565	0.0	0.0	0.043478260869565216	0.0
1822|0	0.5	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0
1027|0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.16666666666666666	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0	0.08333333333333333	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0
1311|0	0.2916666666666667	0.041666666666666664	0.0	0.041666666666666664	0.125	0.041666666666666664	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.16666666666666666	0.0	0.041666666666666664	0.041666666666666664	0.08333333333333333
2612|0	0.3225806451612903	0.0967741935483871	0.0	0.03225806451612903	0.03225806451612903	0.0967741935483871	0.0	0.0	0.0	0.03225806451612903	0.03225806451612903	0.0	0.06451612903225806	0.03225806451612903	0.06451612903225806	0.0	0.03225806451612903	0.03225806451612903	0.0	0.0	0.03225806451612903	0.0	0.0967741935483871	0.0	0.0
1532|0	0.16666666666666666	0.0	0.25	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0
2729|0	0.18181818181818182	0.0	0.045454545454545456	0.18181818181818182	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.045454545454545456	0.0	0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.18181818181818182	0.0	0.0	0.0	0.045454545454545456
3902|0	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.14285714285714285	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0
1971|0	0.14285714285714285	0.07142857142857142	0.0	0.07142857142857142	0.14285714285714285	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.14285714285714285
2623|0	0.21739130434782608	0.13043478260869565	0.043478260869565216	0.0	0.0	0.08695652173913043	0.0	0.043478260869565216	0.0	0.043478260869565216	0.08695652173913043	0.043478260869565216	0.043478260869565216	0.0	0.043478260869565216	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	0.08695652173913043	0.043478260869565216	0.043478260869565216
3964|0	0.13043478260869565	0.0	0.13043478260869565	0.043478260869565216	0.17391304347826086	0.0	0.0	0.0	0.0	0.0	0.13043478260869565	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216	0.0	0.043478260869565216	0.0	0.0	0.17391304347826086	0.0	0.043478260869565216	0.043478260869565216	0.0
3711|0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.14285714285714285	0.07142857142857142	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.14285714285714285	0.14285714285714285	0.0	0.0
3039|0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.15384615384615385	0.07692307692307693	0.07692307692307693	0.0	0.15384615384615385	0.0	0.0	0.07692307692307693	0.07692307692307693	0.0	0.0	0.07692307692307693	0.07692307692307693
4739|0	0.2777777777777778	0.0	0.0	0.05555555555555555	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.05555555555555555	0.0	0.0	0.05555555555555555	0.0	0.05555555555555555	0.0	0.0	0.05555555555555555	0.0	0.05555555555555555	0.05555555555555555	0.0
1542|0	0.1724137931034483	0.06896551724137931	0.06896551724137931	0.0	0.10344827586206896	0.0	0.034482758620689655	0.06896551724137931	0.0	0.0	0.13793103448275862	0.0	0.06896551724137931	0.0	0.06896551724137931	0.0	0.0	0.0	0.0	0.0	0.06896551724137931	0.034482758620689655	0.06896551724137931	0.0	0.034482758620689655
5267|0	0.14285714285714285	0.07142857142857142	0.07142857142857142	0.0	0.14285714285714285	0.07142857142857142	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.07142857142857142	0.07142857142857142	0.0	0.07142857142857142	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0
4824|0	0.16216216216216217	0.02702702702702703	0.02702702702702703	0.02702702702702703	0.05405405405405406	0.02702702702702703	0.08108108108108109	0.0	0.0	0.05405405405405406	0.0	0.0	0.0	0.0	0.02702702702702703	0.02702702702702703	0.0	0.0	0.05405405405405406	0.05405405405405406	0.08108108108108109	0.05405405405405406	0.0	0.05405405405405406	0.1891891891891892
1381|0	0.2	0.05714285714285714	0.08571428571428572	0.08571428571428572	0.05714285714285714	0.02857142857142857	0.0	0.0	0.0	0.02857142857142857	0.05714285714285714	0.0	0.0	0.02857142857142857	0.0	0.11428571428571428	0.0	0.0	0.11428571428571428	0.02857142857142857	0.05714285714285714	0.0	0.0	0.05714285714285714	0.0
1141|0	0.35294117647058826	0.0	0.29411764705882354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35294117647058826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2076|0	0.058823529411764705	0.0	0.058823529411764705	0.058823529411764705	0.23529411764705882	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.058823529411764705	0.058823529411764705	0.0	0.058823529411764705	0.0	0.0	0.29411764705882354	0.0	0.0	0.058823529411764705	0.0
1080|0	0.18518518518518517	0.037037037037037035	0.037037037037037035	0.1111111111111111	0.07407407407407407	0.0	0.0	0.0	0.037037037037037035	0.0	0.07407407407407407	0.0	0.037037037037037035	0.0	0.037037037037037035	0.1111111111111111	0.0	0.0	0.037037037037037035	0.037037037037037035	0.1111111111111111	0.0	0.037037037037037035	0.0	0.037037037037037035
909|0	0.3103448275862069	0.0	0.06896551724137931	0.10344827586206896	0.034482758620689655	0.0	0.0	0.0	0.0	0.034482758620689655	0.10344827586206896	0.0	0.0	0.0	0.06896551724137931	0.06896551724137931	0.0	0.034482758620689655	0.0	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.034482758620689655	0.0
3307|0	0.14285714285714285	0.07142857142857142	0.07142857142857142	0.0	0.07142857142857142	0.0	0.0	0.14285714285714285	0.0	0.0	0.21428571428571427	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.07142857142857142
952|0	0.1388888888888889	0.027777777777777776	0.027777777777777776	0.08333333333333333	0.1111111111111111	0.027777777777777776	0.027777777777777776	0.0	0.0	0.027777777777777776	0.027777777777777776	0.0	0.027777777777777776	0.0	0.027777777777777776	0.027777777777777776	0.0	0.027777777777777776	0.1388888888888889	0.027777777777777776	0.16666666666666666	0.0	0.0	0.027777777777777776	0.027777777777777776
2968|0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.0	0.0	0.0	0.09090909090909091	0.09090909090909091	0.0	0.09090909090909091	0.0	0.18181818181818182
