protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1|1	-1.2825189902329857	-0.738087111772924	-0.10550916097184798	0.38384588394257274	0.4548576943367299	-0.26699014586055325	-0.2080339425192545	-0.21658428475181804	0.021849649381254083	-0.2085774720905684	
3|1	1.6092965842418185	-0.6748396962073765	1.9606597870790903	0.855517135240852	0.6890695558455794	-0.3909967703501796	0.66031218504996	-0.16511837909782343	0.3651296660892008	0.36446248264853476	
4|1	-0.25781805663133556	0.47545935702923975	-0.2994883484825792	-0.25704841297313896	0.08684255591886254	-0.2758429304584675	0.3149589533041379	-0.26303506603169957	0.3612634153822736	-0.45706485481646986	
7|1	-0.27911520940398404	-0.5703670612630636	0.006696156712697886	-0.441466515710477	-0.1425081704991343	0.07998650557823178	-0.257191387404952	-0.11795590959565234	0.2542954103687513	-0.019958067012787812	
8|1	0.04066912124297323	0.452576893760768	-0.2350831506119946	1.1503474666125262	-0.41548783585446036	1.1010427632460855	-0.4341217399221773	-0.001373444094084164	-0.19142697878794668	-0.03684665872635663	
9|1	-0.7239462792034981	0.6118223080023683	0.1927648114538949	-0.28031726643206556	0.0648547087024609	-0.655713023237198	-0.49246873295972454	-0.30884489012749283	0.3696927313143007	0.18000776590556158	
11|1	-1.2672551146032773	-0.20605301704285114	0.3474768766010169	0.3966165810024139	-0.13535656734723256	-0.23973558352116608	0.021370687260168823	0.027981793869454874	-0.044442973824971824	-0.3104673740725242	
12|1	0.03202645810273658	-0.22056386058860372	-1.3994339104118336	0.16409003052938606	0.5617401520719163	-0.28863773605458953	-0.012202361717053533	0.5908410552513651	0.2791601312605252	0.22129485334835697	
14|1	0.45169959711620855	1.2517594177153666	-0.13331525190415983	-0.032380359926992446	-0.5190077753079142	-0.14531452625682398	-0.16444561437333852	0.012979100176815877	0.5008643822001099	0.09536736080972733	
15|1	1.5808905409788343	-0.37849779369628056	2.0243813431427036	0.9524085999150612	0.5343193982953774	-0.1407433162902446	0.7872467867108303	-0.3682517169788105	0.7433791133939383	0.3462183757733301	
16|1	-0.05201667488382656	-0.4768935822384266	-0.049400139294537404	-0.34984105631103957	-0.6073489384096988	0.2226012151508121	-0.25236780875042125	0.16224486601894514	0.15510503810153406	-0.26245915759005645	
17|1	1.593669947374784	-0.2867427534992723	2.15444798036124	1.0431102407005706	0.3822539881947929	0.26061533255227237	0.6762256331647621	-0.40697230195996653	0.5719735177969194	0.1340740326916585	
18|1	0.1013210777229658	0.4343592368653415	0.2948550569626386	0.6825522345384174	-0.762217559619074	-0.36831867073994434	-0.4147528410385968	0.28109599571184696	0.3420650593862199	-0.6449062885097486	
19|1	0.4246279131025881	0.0812240146093096	-0.15437073960687223	0.9604660628305411	-0.9255559684174673	0.217644973775337	0.36160363627938175	0.3557532413514882	0.03954070389526139	-0.29653464203809177	
20|1	-1.1024964877132406	-0.7561652799485572	-0.24444997741305008	0.4116556068962741	0.6045863581202167	0.24376023688126344	-1.1748990022416137	0.7581251441448887	0.3049020093664342	0.09676736568968763	
21|1	-1.4943295864520054	-0.28475873281765957	0.4589098822868738	-0.10045144662281012	0.1465793379898114	-0.23513848107259336	0.16308520332240659	0.19260504301930856	0.12923204531373916	-0.09932022651628007	
23|1	-1.0156338806220353	0.16921840782679082	0.36306110940326525	-1.0401771015938484	0.10948442757455064	0.4996454123810142	0.7241760364639284	0.7225460890495622	0.04682205971254431	-0.05297266131731627	
24|1	0.39019500638545035	0.25539552295931417	-0.16136653590931466	0.6524920906239107	-0.9018048595701055	-0.6837489949051034	0.21024939075442023	0.7566432304425225	-0.2298008150423793	0.31941728874242276	
25|1	-0.9933221966332642	-0.6065948701519674	0.2500296759607969	-0.8667799821627055	0.04232927034975211	0.4216510733050182	0.4400346676679027	0.4131226678045539	0.23665198092903425	0.0025013791674231628	
28|1	1.0263079433116786	-0.4450363388699102	0.4538534123722595	-0.019424645682322234	0.6560046495675735	-0.16521522600179644	0.2668438171765942	-0.0855642821426057	-0.1569983965909158	-0.7417331079251803	
29|1	0.06399144654968317	-0.4621466555071421	-0.3483729205351505	0.17256843104000583	-0.07891550028991974	-0.47396299750480475	0.5500342248375366	-0.8629678463930969	-0.18190923742303694	-0.3265155802081876	
30|1	-0.06210456440949692	0.1439731508384514	0.14855704419428473	1.1959102519906226	-0.8104983787832235	-0.18651924549804216	-0.15069634236494553	0.1926210819313405	-0.1931485380003494	-0.33365236129093573	
31|1	0.17544911645016334	-0.8032896744846212	0.10673175539183646	-0.614655339971962	-0.42689363238706246	0.27830794798924613	-0.35208965393442093	-0.10581906387218573	0.017872933500433227	-0.5172654401547045	
32|1	2.1828945069088745	-0.593908231921432	2.798740970260485	0.5077979731120361	1.4051617009171882	0.3357974199972538	-0.5568965500224647	-0.01082578114111617	0.6909568394277231	0.5427103401339025	
33|1	0.499769881598521	0.42820862248708286	0.02701385965600879	0.1337080114769221	0.0014890814344077179	0.45212544796983367	-0.8285348285003286	0.3611552511272897	-0.9752635186485016	0.15213620241190962	
36|1	-0.5616651822217503	0.36720286680622005	0.1778614951341742	-0.4240127598751257	0.28172132234080444	0.30292918605874014	0.04709010236525242	0.5283163535669109	0.3557962133320277	-0.3591390110911714	
38|1	-0.5187703923728239	-0.1939792168053258	0.1749164603768756	0.48652804660568183	-0.7499086774967794	-0.3003707225267667	0.09693815379551042	-0.16314104055215628	0.09910173097136991	-0.22055205172738987	
39|1	-0.01348155035120033	1.4042118296711625	0.33056831077865734	-0.1441733403999578	0.14765684728447567	-0.04995975029745971	0.28321202236953025	1.0157456941909957	-0.8550835296522655	0.4509262422745357	
40|1	-1.1960110408894784	-0.45119662148724365	0.11175305701715217	0.5378430673957171	0.04837644297002021	0.020762121293599608	-0.3257535756539065	0.4896672538267292	-0.1815787113157176	-0.2105333606952138	
41|1	-1.4254095655342776	0.6268331899406087	-0.19278306632882575	1.0606760922096485	0.45632825640503205	0.022748584509814533	-0.01854127525668905	-0.9065994436857185	0.34143745662964803	-0.39495396288795587	
42|1	0.4036690252023449	-0.6652949296693025	0.2955871519036614	-0.11985422206824427	-0.42768855490157204	0.018395565123239303	0.054458583933052356	-0.13624748755815433	0.07879907316366858	-0.0831493909957941	
