ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4
1|1	0.4252762598318572	0.48976343257939	0.6455383914996499	0.5009425160931145	0.3892122365684562	0.5163309973903873	0.4559727902546333	0.5036928572784434	0.7157135766417977	0.459757415121642	0.5396568252698762	0.5808217470901943	0.643458068887169	0.4781412835638042	0.4620311688368742	0.4353115474402149	0.7850636050715558	0.4302482662877843	0.5526946643694787	0.6093222243594932	0.8746398490674814	0.495123944299347	0.4560901881547418	0.5523298949512447	0.6217132005858337	0.3867042945356587	0.5746518882990072	0.7418032792637674	0.8206972153473777	0.4410749445176687	0.3038060708760568	0.4225723499482972
3|1	0.6312454902606762	0.4253762445391426	0.4821516767386156	0.5631397293403712	0.4334797783878149	0.3402550738153028	0.5182074360693031	0.6706755788812249	0.5781340794383026	0.4941580859840197	0.5908956470077845	0.6349789275050877	0.43012779842505	0.5085979207867375	0.3963096153839925	0.5692662899476097	0.5783484788444367	0.4640678799070993	0.6136099150344354	0.6680150412694796	0.5611337639917799	0.4182858078237016	0.5621357358484464	0.6039616840165575	0.4306735104067755	0.3618203483073612	0.6396707004106857	0.6676627118834517	0.5374006521825191	0.4386711682553031	0.3764327088106777	0.4719102036548888
4|1	0.5470978458294586	0.5349223856023209	0.4246558654685777	0.6762188868832657	0.6106090218512875	0.5444091914199858	0.4739276999788173	0.6788788018462744	0.5891500685487896	0.4103683260030213	0.5088693397600113	0.6146226337337817	0.6867112567475728	0.5563182150606332	0.3477040416692023	0.5872389072029268	0.5839276601781153	0.41408507805522	0.5341655672759866	0.6285200066381058	0.5546807918317306	0.4476696135149212	0.4395322413919498	0.5713201202486323	0.6326111859960224	0.5943464343699943	0.2982995784610766	0.6153510520157629	0.7193067844480927	0.388812307940185	0.3872821451438535	0.3545067586484781
7|1	0.6161438422501117	0.3635825340830977	0.6179652957420848	0.7705406586223533	0.6300806016083959	0.6861029682397827	0.5529090520479591	0.8052006828129911	0.7578874874193846	0.6860044637602223	0.5709780836151758	0.7469433512023123	0.8152110165034778	0.5546775890702111	0.5924010805887395	0.5315348438783263	0.7222770254334465	0.6702951678777449	0.6168908987721976	0.7581945445332893	0.6336641513246286	0.6860124846780162	0.4879672738499886	0.6893146699079309	0.5849114689355391	0.5346608547959216	0.5054096012230088	0.546814921232781	0.7393382406855624	0.5476392738665179	0.4135197774576372	0.5830591054730937
8|1	0.6188914592683439	0.2044957408164915	0.5185527856225519	0.6742202988361187	0.6161499553687565	0.3776269650989426	0.3422499638167123	0.5348905159530307	0.6596148049176114	0.2456214421659414	0.2209380140543199	0.6604173305778861	0.6390169642209845	0.1175600953086835	0.4801070841697733	0.7620790652471421	0.6502694145244937	0.2857327226041632	0.2137738501010221	0.6451646480831305	0.5964171464646926	0.2613819321270999	0.3221713761465232	0.6890946704993326	0.5128066529700628	0.3483836408316336	0.5776546496143595	0.7052477202940703	0.4714977881392711	0.4507821166829426	0.4205491042789794	0.5996094249837048
9|1	0.4667887983087794	0.4033198566725062	0.5843973345780004	0.6383997677033997	0.4484990285592901	0.3945596882595488	0.6357962093670713	0.6199083165295988	0.6661355250332699	0.6034333735146404	0.6531118441778366	0.718537003503003	0.6285078616390056	0.554766562727132	0.3911209585231884	0.4899967028218236	0.6746034749389651	0.5808621021383088	0.5912544354820066	0.7174145733317145	0.6217483170343505	0.6135265153523178	0.5295192668501371	0.6747327360372586	0.5337210607995045	0.5259928306528564	0.3944554311820498	0.5750824356125731	0.5911436962263353	0.3504755872919246	0.531883670543745	0.4709697535643118
11|1	0.5876166440048902	0.2680135593129509	0.5108800948490885	0.7367130154074641	0.4730026912777357	0.3175692256062123	0.5088872315720099	0.7992046979405913	0.4050678823737839	0.3413549002218382	0.5711537670655793	0.7277233477251595	0.5957479058848516	0.285882935981082	0.3584632729679011	0.7121748744752432	0.3950118412201303	0.3041439820406788	0.5970214008743641	0.7827259750408736	0.381843089976134	0.3688366545774844	0.4863384274679775	0.7390386578404969	0.5538297707069865	0.3650947039900113	0.2042849032361216	0.794162703899575	0.4360411208581958	0.4053402919579808	0.345424138824132	0.6384985702153378
12|1	0.5758016388514187	0.3575769436703023	0.6131994689515965	0.612673627312875	0.4199962874558584	0.3615857360219477	0.5410044241745069	0.7045841241250578	0.470594542323418	0.5200968380204862	0.4892946115811517	0.7144660370955261	0.6928649322790922	0.5950408957606461	0.4852899449641042	0.6052493915694193	0.5437257464106728	0.4501289230743399	0.5316907091395771	0.6735531904719531	0.4878091646972289	0.4519734197423358	0.5279330777765308	0.6633681008019489	0.6290747111953805	0.4807471023921635	0.6832386551250637	0.5966692434554915	0.4461156596501656	0.4568571555181421	0.3637053664110755	0.5497247655758335
14|1	0.5608846831606851	0.1837265912319616	0.658727017052685	0.7874982907530337	0.4073205490220109	0.3899397398705196	0.5298229289188393	0.7520078910532002	0.607071257805448	0.3931378774142259	0.6832847111667871	0.641546440060356	0.5080535360903284	0.3712363269784678	0.5524132003773031	0.698934455724507	0.6367805116117186	0.4427598959430549	0.7041094979525467	0.6206254850756668	0.5187780314641466	0.3246523493289676	0.6607450808911419	0.6079370071606067	0.4680333784712033	0.3287229864346647	0.6386966711207709	0.6729852171316373	0.6579795170184697	0.2885803646773285	0.3420473607731826	0.6585843702952161
15|1	0.6525365833543706	0.4331390298586223	0.505473062259334	0.5414147196346193	0.4346201289143423	0.4919197791179974	0.4073971029368923	0.6609136031397138	0.6694117304151179	0.47582369247624	0.5826575050642729	0.6929593969662761	0.4087906574558546	0.5488212780993824	0.3917937413276955	0.5811848599880028	0.6613719757798572	0.4588438852419834	0.6211853833264855	0.7110829682917839	0.6181578599031926	0.4056552986327835	0.5571889711392125	0.6401203408181798	0.4826177577836495	0.4521932912307361	0.5628131961693649	0.640553395281145	0.5664937161235606	0.3683525936519934	0.3505773287460786	0.4875013243611809
