ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4
1|1	0.6206446209216032	0.5257810117102556	0.3738624163859679	0.3924607873790423	0.6312865004888053	0.462393789216737	0.5033525042613117	0.4134922819154149	0.3187940375063705	0.4691690081253997	0.4471481195166357	0.3222108599339445	0.4621254333582952	0.4997556569881863	0.519669439734296	0.5285363305090017	0.2539879295620095	0.5295020062759191	0.4939307429276015	0.3036009561087932	0.1543949476913933	0.5035816377283692	0.5934173110192649	0.3751872203775516	0.4419330167908282	0.6935274621433454	0.4802259399851913	0.2513954483497683	0.2052509669703621	0.5765948826793684	0.7476680493346115	0.5197924411064124
3|1	0.4180526833067945	0.6233032624838954	0.5694869144264547	0.3483903100683988	0.5975620854715503	0.6658495514333852	0.4699796074841436	0.2613366723347186	0.4297692576614256	0.4746553125335515	0.3589562423898027	0.3007239205131313	0.6856835739824676	0.5393290892722744	0.6423961863638191	0.4217119023070078	0.4241311036669498	0.5000158138588278	0.3742528088971961	0.2686006226372434	0.4323906729863809	0.5671981134635132	0.4099082170163205	0.3472307198643491	0.5698965444582944	0.6256291911207975	0.2654726258369447	0.2731479154775485	0.4567461354343582	0.5747471006370101	0.6338432802208877	0.4685167188293809
4|1	0.523736426367049	0.5034531229569286	0.628482656331624	0.2426553518350127	0.4203858785253428	0.431187998209901	0.4600519305642926	0.226664617858763	0.4291697567518308	0.5129091038834256	0.4345766545532628	0.2929337582948362	0.4294347302133582	0.3886813594107449	0.6095813936403086	0.3624401611014953	0.434204211951167	0.5394976420967263	0.4597599834078821	0.2849379479220203	0.4581182168597484	0.5397666705222238	0.5577576616770505	0.3615966655563858	0.4305533431552514	0.4551218244804393	0.6516087134868841	0.3159894189268069	0.2921698123976574	0.6046174860303546	0.5798344115002629	0.5422535198415062
7|1	0.4585903082792668	0.7152813234895244	0.4472244760278784	0.1820074788361077	0.4051846173292352	0.3406756353927777	0.4073954508625571	0.1335971017805044	0.2630625496010683	0.3044611979838174	0.4437863767461715	0.2186680983820205	0.3072659581418233	0.4390105295336116	0.3664994286203894	0.4578842652642746	0.3001284799920742	0.3258980805661085	0.4340224418947686	0.2110428055537898	0.382666110317988	0.3286354420387896	0.5531449305403262	0.293274421331433	0.4836451262730175	0.5288276307318113	0.5183827937029222	0.4617273973205535	0.2823797978092923	0.4820647387475709	0.6122779752271182	0.3638288811401944
8|1	0.4176296180437976	0.8470547959753225	0.4871107843827069	0.1953189697450841	0.4086390453597569	0.6606590213380972	0.5678312118604097	0.3291441558891965	0.3411752479132449	0.7354010236427051	0.8012447859419324	0.2726299994527885	0.4554209960119328	0.8937200007492013	0.5095852941541352	0.2089949444840508	0.3606609519953101	0.7115651394474919	0.7653322058337725	0.2695604291679775	0.4040723377460377	0.7579962031651535	0.683517087391888	0.2454873898143576	0.5315416650502574	0.6818037432517752	0.2650596454972003	0.2109175881929491	0.538799229994156	0.5893353883879463	0.6485212230128412	0.2961597735974435
9|1	0.6129248409256856	0.6525838496565831	0.4530396746095849	0.268422483350385	0.6045753814620359	0.598570577167738	0.3476768865295415	0.3093942047003524	0.3620156434651217	0.3348493206455823	0.2960693669036249	0.2235607253936795	0.4902493114071096	0.4602792890189749	0.6381981891536422	0.5205017981680091	0.3516011158492865	0.3721256197972171	0.4174121077419434	0.2318199770518791	0.3989492255433537	0.3649662480367657	0.467854281457162	0.2866568150312352	0.5388104449837123	0.4998466195605586	0.5753748340865784	0.3895787826641513	0.4395226447420909	0.6597617262160299	0.4393810985929568	0.4625397509678568
11|1	0.4300783623961489	0.7773736963693745	0.5174944945498863	0.1792616034287195	0.5402924978588994	0.6948959417026	0.44171191865254	0.1297138306597881	0.5955702779093807	0.534582767722863	0.3593983385846475	0.2241083529672771	0.4804257347058456	0.6794753154954944	0.6362555027036346	0.2799155760704782	0.6201933258582581	0.5860745199752656	0.3671708055741119	0.1711423274913404	0.6207048377611709	0.5315802629168496	0.4637094073679005	0.2214869700260706	0.4630140785723829	0.6143733885038509	0.7467927075835794	0.1900746244342157	0.5671320253704744	0.5122683644002145	0.6039682120334677	0.2858304655402464
12|1	0.4949468080254875	0.7069182227425547	0.442732798426542	0.3087412351275695	0.637002963182631	0.64807589201393	0.4344884409372497	0.2283217495408628	0.5826630580673512	0.4883653444011602	0.5661220197003839	0.2622869294594757	0.4064408126809467	0.4194392087934557	0.4917496976209997	0.3817205174093591	0.5025742171625761	0.5577077549159926	0.5397114925897198	0.2966934865008639	0.5439231521305532	0.5810588254326217	0.5217114285481558	0.3280681711057115	0.4195802616388314	0.5649927165704451	0.2888448910273097	0.3835404791918934	0.5899562199351013	0.5831580489293329	0.6764890307190232	0.4162973409548077
14|1	0.4856756025340402	0.8867272641576154	0.3610117227120797	0.1300956455828256	0.612391794679469	0.5928788432003194	0.4305768871615745	0.1739140100276163	0.3736282709538477	0.5436773751245761	0.2771414021458336	0.2835543110097234	0.5997794736921168	0.6668353469709166	0.4213562490482375	0.3005329023114771	0.3333681052627533	0.4968862915747895	0.2900948027594527	0.2979127785265386	0.4372643951413077	0.6389377127847629	0.3054464799557135	0.3217182320587238	0.5064235648918991	0.6501915835768349	0.2686876781915471	0.2755905853856276	0.3426026393320157	0.7252604947362634	0.6432056204578597	0.2200292674296161
15|1	0.3934444227296583	0.6147814126567902	0.5304679010644269	0.359390047273362	0.6007480216399899	0.510278967463282	0.5816962086708218	0.2756165090950578	0.3417531137579979	0.476822426935056	0.3572153673798667	0.2434619211094964	0.707622714424603	0.4917664556235634	0.6377460309940529	0.3998165353480489	0.3467804368124746	0.4968510465411581	0.3590038834546257	0.2279076334536762	0.3790808629570935	0.5880346344752576	0.4227951034371922	0.319552603282961	0.5276865731128288	0.5578740831757691	0.3719230664382694	0.3167749740877827	0.4551317848112847	0.6770100670294902	0.6927234779269174	0.4747630947180472
