#	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10
3053|0	0.13117891037707297	0.13117891037707297	0.0	0.13117891037707297	0.0	0.0	0.26235782075414593	0.26235782075414593	0.0	0.26235782075414593	0.13117891037707297	0.13117891037707297	0.0	0.0	0.13117891037707297	0.13117891037707297	0.26235782075414593	0.26235782075414593	0.26235782075414593	0.6558945518853649	5.680194807961133e-06	5.680194807961133e-06	0.0	5.680194807961133e-06	0.0	0.0	1.1360389615922266e-05	1.1360389615922266e-05	0.0	1.1360389615922266e-05	5.680194807961133e-06	5.680194807961133e-06	0.0	0.0	5.680194807961133e-06	5.680194807961133e-06	1.1360389615922266e-05	1.1360389615922266e-05	1.1360389615922266e-05	2.8400974039805666e-05	0.09385976969233534	0.11853376189658257	0.10559803901171592	0.10854337285063026	0.07281661295895991	0.06900023803725075	0.08127004430147927	0.08667552054349625	0.07171767475516702	0.06080605557530964	0.10646445930509633	0.14426615575207768	0.14964189211833206	0.12506880135961143	0.08224467666343084	0.07255426432104915	0.09286777699327976	0.09967946660698676	0.07472069062080552	0.052486136064522466
1822|0	0.0	0.32659964341197734	0.32659964341197734	0.32659964341197734	0.0	0.0	0.0	0.6531992868239547	0.0	0.32659964341197734	0.6531992868239547	0.0	0.32659964341197734	0.0	0.0	0.32659964341197734	0.0	0.0	0.0	0.32659964341197734	0.0	1.5090717850357422e-05	1.5090717850357422e-05	1.5090717850357422e-05	0.0	0.0	0.0	3.0181435700714844e-05	0.0	1.5090717850357422e-05	3.0181435700714844e-05	0.0	1.5090717850357422e-05	0.0	0.0	1.5090717850357422e-05	0.0	0.0	0.0	1.5090717850357422e-05	0.14202502295423947	0.11287172632439177	0.09651610608178507	0.08472804717222354	0.0861029010311306	0.013118397237071528	0.05673486513573956	0.041599715100599066	0.035447296337932914	0.00425627921290923	0.18798205411833235	0.2011155058634984	0.13327669283900165	0.12050692739402918	0.1591104927270285	0.029906784635838343	0.04658504600405336	0.06961951773083894	0.04868869207239319	0.0031931958971356308
1027|0	0.0	0.0	0.0	0.2278137486827524	0.0	0.2278137486827524	0.4556274973655048	0.0	0.0	0.2278137486827524	0.4556274973655048	0.6834412460482572	0.0	0.0	0.2278137486827524	0.0	0.0	0.2278137486827524	0.2278137486827524	0.0	0.0	0.0	0.0	1.342170181810373e-05	0.0	1.342170181810373e-05	2.684340363620746e-05	0.0	0.0	1.342170181810373e-05	2.684340363620746e-05	4.0265105454311185e-05	0.0	0.0	1.342170181810373e-05	0.0	0.0	1.342170181810373e-05	1.342170181810373e-05	0.0	0.14434427195475835	0.11083435031289193	0.1111518315530562	0.05366685934394151	0.10746694416811269	0.07498963390490056	0.05851592054740362	0.04187364779725632	0.0374980291263067	0.0318447626086196	0.15042238095621574	0.16638078441794107	0.13329628943631538	0.08521438484314058	0.12797592683561906	0.11192222929098518	0.0467491296026371	0.05988494917201522	0.06682531118215666	0.051315192561155985
1311|0	0.3312162706945789	0.16560813534728944	0.16560813534728944	0.3312162706945789	0.0	0.0	0.0	0.16560813534728944	0.0	0.3312162706945789	0.8280406767364472	0.0	0.3312162706945789	0.16560813534728944	0.3312162706945789	0.6624325413891577	0.16560813534728944	0.0	0.0	0.16560813534728944	1.0254380414953758e-05	5.127190207476879e-06	5.127190207476879e-06	1.0254380414953758e-05	0.0	0.0	0.0	5.127190207476879e-06	0.0	1.0254380414953758e-05	2.5635951037384395e-05	0.0	1.0254380414953758e-05	5.127190207476879e-06	1.0254380414953758e-05	2.0508760829907516e-05	5.127190207476879e-06	0.0	0.0	5.127190207476879e-06	0.10571941440897097	0.1069233027488781	0.08590918708977933	0.09451178448446196	0.0731321551098382	0.07985433837090647	0.08513486969214953	0.07207489621296755	0.061506762103102096	0.0696251544316563	0.1086477240915388	0.15438226074223255	0.10633279771286298	0.1181755816540931	0.1030826718403434	0.08299946779765646	0.10313650733752192	0.09267293756210308	0.05140059454897646	0.07916432952246376
2612|0	0.34589721669394397	0.43237152086742997	0.17294860834697198	0.08647430417348599	0.0	0.0	0.08647430417348599	0.5188458250409159	0.0	0.17294860834697198	0.08647430417348599	0.17294860834697198	0.0	0.08647430417348599	0.0	0.17294860834697198	0.0	0.0	0.25942291252045796	0.17294860834697198	1.5036977808052226e-05	1.8796222260065283e-05	7.518488904026113e-06	3.7592444520130564e-06	0.0	0.0	3.7592444520130564e-06	2.2555466712078337e-05	0.0	7.518488904026113e-06	3.7592444520130564e-06	7.518488904026113e-06	0.0	3.7592444520130564e-06	0.0	7.518488904026113e-06	0.0	0.0	1.1277733356039168e-05	7.518488904026113e-06	0.09762034907791457	0.09886949634399182	0.1002417743717817	0.0769969539166932	0.10666672869756752	0.09581918444371545	0.09066080195629782	0.06869431384494513	0.08414588841188031	0.0938102047617266	0.1313498807755622	0.08774377290554636	0.12217055767263671	0.0790896162525671	0.1250460037539815	0.09449913518581382	0.10105563343456979	0.08327403125210284	0.08679193221029664	0.08897567731247102
1532|0	0.231024240657397	0.462048481314794	0.231024240657397	0.0	0.0	0.0	0.231024240657397	0.462048481314794	0.0	0.231024240657397	0.0	0.231024240657397	0.0	0.0	0.0	0.231024240657397	0.0	0.0	0.0	0.6930727219721909	1.4137912508942228e-05	2.8275825017884457e-05	1.4137912508942228e-05	0.0	0.0	0.0	1.4137912508942228e-05	2.8275825017884457e-05	0.0	1.4137912508942228e-05	0.0	1.4137912508942228e-05	0.0	0.0	0.0	1.4137912508942228e-05	0.0	0.0	0.0	4.241373752682669e-05	0.13667729062440556	0.14238529894802415	0.11998176941512123	0.04833643949275301	0.049386976022294395	0.10659546253143748	0.06414863951788381	0.05178080299913821	0.0064541935185178975	0.043228886273027074	0.18200865805762048	0.16123016804322807	0.13346330787566554	0.08052813585968405	0.10270062404745815	0.12916396868169622	0.05561006506267337	0.07180080246791401	0.034230713766650926	0.049249418224900254
2729|0	0.6803607223563961	0.13607214447127924	0.0	0.0	0.0	0.4082164334138377	0.544288577885117	0.0	0.0	0.0	0.544288577885117	0.2721442889425585	0.2721442889425585	0.0	0.0	0.0	0.2721442889425585	0.0	0.0	0.0	3.819989854106947e-05	7.639979708213894e-06	0.0	0.0	0.0	2.2919939124641685e-05	3.0559918832855575e-05	0.0	0.0	0.0	3.0559918832855575e-05	1.5279959416427788e-05	1.5279959416427788e-05	0.0	0.0	0.0	1.5279959416427788e-05	0.0	0.0	0.0	0.11376239520284731	0.09583723060964118	0.08728204831358512	0.09174584058410766	0.07533736332760728	0.11189577113220477	0.07363312775417676	0.0755821571155111	0.053386953378295104	0.08546496811074457	0.13419777157071872	0.11457677568408378	0.1125346091080782	0.08829753748174045	0.08754347148453974	0.11945719472169082	0.09815234730736555	0.08267527641446584	0.07574352282520337	0.0868138534224053
3902|0	0.0	0.1995336300464923	0.1995336300464923	0.3990672600929846	0.0	0.0	0.1995336300464923	0.1995336300464923	0.0	0.5986008901394769	0.0	0.1995336300464923	0.1995336300464923	0.0	0.0	0.1995336300464923	0.0	0.0	0.1995336300464923	0.3990672600929846	0.0	9.184861878047078e-06	9.184861878047078e-06	1.8369723756094156e-05	0.0	0.0	9.184861878047078e-06	9.184861878047078e-06	0.0	2.7554585634141232e-05	0.0	9.184861878047078e-06	9.184861878047078e-06	0.0	0.0	9.184861878047078e-06	0.0	0.0	9.184861878047078e-06	1.8369723756094156e-05	0.13995506303117722	0.1090093524405407	0.10264403010842757	0.1048093491083291	0.08763991921681455	0.05598871757042265	0.07305454960121707	0.03650485719727282	0.04990118595806022	0.040959345721245724	0.1373513430105038	0.13987809851315455	0.14580784534162175	0.12889667765176147	0.09712532192940883	0.0902541267584418	0.08479372637194281	0.06668026026224617	0.04643866165540603	0.06276475364363471
1971|0	0.0	0.0	0.22063119186271568	0.22063119186271568	0.0	0.0	0.22063119186271568	0.44126238372543136	0.22063119186271568	0.44126238372543136	0.22063119186271568	0.22063119186271568	0.0	0.22063119186271568	0.22063119186271568	0.22063119186271568	0.22063119186271568	0.0	0.0	0.22063119186271568	0.0	0.0	1.0099010700911737e-05	1.0099010700911737e-05	0.0	0.0	1.0099010700911737e-05	2.0198021401823475e-05	1.0099010700911737e-05	2.0198021401823475e-05	1.0099010700911737e-05	1.0099010700911737e-05	0.0	1.0099010700911737e-05	1.0099010700911737e-05	1.0099010700911737e-05	1.0099010700911737e-05	0.0	0.0	1.0099010700911737e-05	0.1288194927305001	0.11401280106587806	0.08667388263042773	0.10372256227740105	0.08391175661326003	0.04441193370288617	0.07276597625209691	0.05141918035644602	0.03687819483618432	0.056753027672203915	0.18420999478891048	0.12523985150414665	0.10920868191751937	0.15241527939923005	0.08410153141398269	0.08219382829258046	0.0816959470650255	0.0777846002205624	0.04731992454019204	0.05582026184714945
2623|0	0.0	0.12322394099219496	0.12322394099219496	0.0	0.0	0.12322394099219496	0.12322394099219496	0.12322394099219496	0.0	0.2464478819843899	0.4928957639687798	0.4928957639687798	0.2464478819843899	0.12322394099219496	0.0	0.2464478819843899	0.0	0.3696718229765849	0.0	0.12322394099219496	0.0	5.35360565340757e-06	5.35360565340757e-06	0.0	0.0	5.35360565340757e-06	5.35360565340757e-06	5.35360565340757e-06	0.0	1.070721130681514e-05	2.141442261363028e-05	2.141442261363028e-05	1.070721130681514e-05	5.35360565340757e-06	0.0	1.070721130681514e-05	0.0	1.606081696022271e-05	0.0	5.35360565340757e-06	0.11386311109078191	0.08939903080180794	0.07821615009691377	0.10932983784801414	0.08500974473408957	0.07410889898533833	0.08669637242642024	0.08246621775609918	0.07880014532045809	0.07888654994788181	0.08324642646822636	0.09664864286096686	0.09878901440119921	0.11086728411585203	0.12005996038331816	0.09692381819155202	0.1007671716901333	0.10435783500187376	0.09392794046790513	0.09440655281331978
