protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1182|0	0.1257087375709094	0.22166957728329117	0.043638814021136355	-0.22161806116057517	-0.1322261506028617	0.31171344305295184	0.03343569257350521	-0.06962524836344516	-0.25888329753412564	0.05838152281951496	
2807|0	-0.03819239471487886	0.38718816467773404	0.12914632333788925	0.10052593601322095	-0.22248078157985718	-0.03539484597640707	0.06363306855092996	-0.10565619733736932	-0.13725220834335658	-0.015629516155362334	
5281|0	-0.16290336402852618	0.40665399081170234	0.020633280946165733	0.014670413837947066	-0.06769912532055485	0.11390163358255297	-0.26723370241583455	0.1959175884619682	0.05308165706180373	-0.05002053806460884	
3989|0	-0.20846662717664122	0.10389009191195574	-0.07964106603313084	-0.0004795161329654058	-0.24363880887134684	0.040233673061774985	0.08195412937966652	0.1513576218291068	-0.0038567610194541265	-0.05961100412527095	
1255|0	-0.5411444287407781	-0.096972457405762	0.3906316450031584	-0.4965432422370116	0.12136925118407779	-0.19071918327847745	0.05210417827807276	0.18368040167934419	-0.23816623600290945	-0.00323719126645722	
2810|0	-0.3490949190487023	-0.07066549726878785	-0.11322562504035945	0.26636705344208594	-0.26420179924586545	0.7383991603298836	-0.009069898523385515	0.04849667470163606	0.08444696816965942	0.13080666503975866	
3936|0	-0.5958314499635843	-0.09889828967710915	0.11525019735158194	-0.4348896877316973	-0.14852382734183295	0.025550031437072466	0.19804413881157865	0.21892704175011957	-0.1345258047846789	-0.02196352047777492	
882|0	0.36721782311858003	0.0888902056303014	0.16982142328016336	1.3274908477198153	-0.32594014104153507	-0.18102109138148945	0.16614469809922602	-0.20738400183524827	-0.49097855626845566	0.2788093215125962	
3176|0	-0.31583912683388393	0.12050805229583082	0.09063808025512368	0.007609237663309863	-0.2457179105803398	-0.014427424419543314	0.09799795476485516	-0.22284228351976093	-0.2355972049089065	0.2380195536993479	
899|0	-0.05399759535334688	0.10617430417321186	-0.03787656341816597	0.022036259832564	0.6934740113021681	-0.20666197463786162	-0.16737035799721803	0.0246348339736878	0.1311961740123812	0.15168245027083038	
3920|0	-0.3682530993734346	0.39202668866041307	0.42475558008619735	0.044536306385306416	0.06834593361688467	0.061948542826439024	-0.004171270814941381	-0.2986737723776613	-0.35106477607631004	0.18261675561281634	
2009|0	0.2141818290090529	-0.28052823267682986	-0.19823992004338714	-0.5176411387535969	-0.6817650020570248	-0.32848678192933917	-0.01524339595516468	-0.1051797573080742	0.40039109540631695	-0.1268701505064048	
5129|0	0.04109092246148526	0.019881383775318135	-0.015238816484003678	-0.04756281896651016	-0.07675357271676318	-0.1561663458359401	-0.14512411457490373	0.1746439631933055	0.0025122041896829344	-0.0943710861285843	
4428|0	-0.3996266813409814	0.24351761382453005	-0.2762306146024798	0.2229302263638525	-0.25622951969716645	-0.424140053222085	0.08154856335463696	0.034794463285363085	0.1853765037415047	-0.21112556779476466	
1764|0	-0.35914276667113254	-0.11902714571344471	-0.11069016189060042	-0.008690637955949808	0.025117253458642116	-0.07207303597078658	-0.6217337197913058	0.13133169931072233	0.20795935075911265	0.23936360188041075	
4231|0	0.02681635804307241	0.2535609319647712	-0.06835294510434427	0.10397917681777524	0.004569211964966656	-0.017236399802056775	-0.0698166024808931	0.06883880849427965	0.04889398690907034	-0.07327388765800615	
4581|0	-0.14111614918242063	0.19670900143797057	0.014409528424297397	0.0395265362188771	0.003938261731686033	0.18924326148153456	-0.06943824688830245	-0.06772496068711031	-0.13392491393736317	-0.11065720881662103	
3543|0	0.05789778231020028	0.0824658912183001	-0.18902569344130327	0.05596072549875039	0.28631098008091566	-0.41129618285221436	-0.2237715013238056	0.0727608675104291	0.2863907252469686	-0.024896127137433163	
2318|0	-0.06637357111384687	0.08145403946704503	-0.26628556586860047	-0.1397494508609471	0.32913441398217114	0.07928562529248367	0.07218278856009692	0.19933870874266427	0.06785172068608837	0.1846476186206961	
5100|0	1.0349043744776567	0.17087455658656742	-1.2472236051177852	0.10447145289115994	0.7073544683582773	0.043063957732727004	-0.3355097467855409	-0.6887507916370854	-0.0652438436663275	-0.037263717372674025	
5299|0	-0.34370625768486	0.1793722241340048	-0.2714831889758318	-0.11264700261208578	-0.29392338525618117	0.4881282719495332	-0.23694721566994056	-0.27857636702672484	0.08331912502598415	-0.3190116412229724	
826|0	0.08686697569311319	-0.02225812820159344	0.25605559763501073	0.0475358644261089	0.07102117478571716	0.03550977903774853	0.11976441581326365	0.07592185861510317	0.07211851967300699	-0.045113230452455626	
961|0	0.010387019423313746	-0.04475072561275706	0.16148835136181328	-0.4544425495738388	0.0175700919843712	-0.10106435460847699	-0.20362658924138857	0.32593684163703657	-0.19514498733432717	-0.30489426258715324	
1879|0	-0.39882388877582065	-0.4028136983970456	0.04440692334577431	0.2408012401283793	0.017697787434187588	-0.08043086202920635	0.32022268756184435	0.08306260548928024	0.0883957940819338	-0.22265787991697167	
2649|0	-0.16211528976317244	0.00771275836452907	-0.06132827867176487	-0.012175349407918905	-0.15963451010989255	0.051305222810313356	-0.26594683743666314	-0.07184982107676456	0.053590987591379945	-0.07324445167702513	
1390|0	-0.015495358884554587	0.3342401865207529	-0.11098649473590126	0.09795608406365708	-0.003025888504260611	-0.0471839150965351	-0.394271530024525	-0.004755700080899653	-0.007509985245657359	-0.12106169788560288	
2881|0	-0.025264251036828722	-0.1706354590353404	-0.006700777406976584	0.20142344858198633	-0.06287270752281507	0.04456383946506442	-0.11627265368630209	0.043975760507093044	-0.14137790223669047	-0.07775670097915145	
1540|0	-0.210683066772257	-0.09311802848548398	-0.41736900327204246	0.22507470969578114	-0.2714624940062672	-0.12777286771946694	0.14069773094324528	0.006336499882026545	-0.014522804940691704	0.04668135566426996	
4972|0	-0.3289402448220298	-0.0012303101817875924	-0.2881469073811562	-0.07120788984075448	-0.30838448404596924	-0.02011652823238397	0.0028452900817362518	0.10757994873454481	-0.3151504427935354	-0.09409365759134233	
1458|0	-0.40540481248479565	-0.23664813894406028	0.02837028161000712	-0.13703826230170862	-0.013904751418364482	0.03228770964143405	0.04283087055177668	0.22566429147984032	0.10608173003004008	0.15747737018952054	
1558|0	-0.2862707021746399	-0.11147687353243498	0.10002636865487081	-0.21273799782428604	0.17151584400762088	-0.2104360279335327	0.21628680795439106	0.2231504417910573	-0.20126232706208586	0.16585738983860174	
825|0	0.09410719128218771	0.22769997003982587	0.49069701824759265	0.1311461995450159	0.12087474542962731	-0.46842791819477736	0.2570666454333304	0.616011120505279	0.08844191984336379	-0.4932918962264663	
5140|0	-0.22030703823511338	-0.15173837424528205	-0.11927529270184957	0.14660860269422402	0.07346948970085736	-0.2519233970315379	-0.2847408416450507	0.11941861915814465	-0.01108364875004396	-0.12481310033113702	
2551|0	-0.45828987832397605	-0.1619805093597414	0.39208081438113734	-0.6856680644189551	-0.27805222293900694	0.2606954040142788	-0.10167777945996896	0.8078418840400142	-0.4069152459821201	-0.95831961061638	
4364|0	-0.24155396677698576	-0.18769028669941024	0.2623838618495372	-0.40436539889665335	0.23838337192514833	0.021018303598210556	0.0882577642384502	0.1818024270633091	0.05846374575287073	0.07223865872269383	
5080|0	-0.7035763881994646	-0.2902130886226093	0.14453874122123547	0.1894808200064644	-0.003615640084956428	-0.1825812465534685	-0.33544233374271654	0.171076269532535	0.3043538164221642	0.08663692798244357	
5182|0	-0.002310815449195215	0.04527924914058088	-0.11819376049703623	-0.06908879382652912	-0.00640210641983853	0.22811023403262723	-0.18870041527760603	0.263544590477177	0.02705545722533045	0.02515132065970812	
2569|0	-0.09632336606319473	0.08455678069877871	0.04548678971106285	0.16967446468493846	0.08578830363389348	-0.11605634156328032	-0.08009742418153179	0.25372611524675537	-0.0700298644771689	0.07380450524047925	
3392|0	-0.4431657333897806	-0.09224326582891251	0.049854417460721924	-0.09020573242859872	0.030433470631551492	-0.15691897882837724	-0.36119156386856655	0.11626487641461186	0.08709015756089161	0.18956372318644532	
2408|0	-0.528652435386197	0.16108160582619915	-0.36490178253645317	0.0798839244908447	0.10315004965092443	0.4259437918993432	-0.154985947360363	0.18534214889056974	-0.011146676547298387	-0.024058144799335955	
4894|0	-0.43398418249616516	0.7125001274752216	0.3386941042675731	0.19174539750594985	-0.18259580860300628	0.268976321085371	-0.08248872642528833	-0.45695499613642176	0.0025112538410011027	0.49859231919691216	
4200|0	0.16771694631890982	0.6166470438824219	-0.18541310610435477	0.071101258037319	0.07477831812552316	-0.3274835984877332	0.3514257926777151	-0.257790571522695	0.17483845889172045	0.0218370946756548	
2865|0	-0.26240277921518973	-0.05100565552114789	0.018239501275105874	0.2526014243480699	0.11881530598889688	-0.13658351127378213	0.08779850590004987	0.08640226408102736	-0.07450204457062104	-0.10936031789923377	
4419|0	0.21627984842708178	-0.14370583257095496	0.35045093519887593	0.06336576693607057	-0.001490797185516496	-0.2045086248257988	0.24342936991529127	-0.152161946134044	0.03460218932000548	-0.14832978299187505	
3461|0	-0.3023636816927929	0.16273975398334725	0.1658912438922687	-0.12225085869798215	0.18676647879092134	-0.15822166028693316	0.06838585754905248	0.14336154979533294	0.023830807916953717	-0.08134751692661786	
2615|0	-0.24405936315186397	-0.12140883508110546	-0.17853382268073031	0.13866573689879236	-0.1621253346439914	-0.3870772525485589	0.17315127206176986	0.00918569741163013	-0.26982248851339113	-0.04687380488335148	
5219|0	-0.24909211844907794	-0.007228605177865838	-0.262582337146538	-0.035313974423329265	-0.09414969155969881	-0.008837967722800696	-0.18086057579309814	0.07708160340500593	-0.05878294614416546	0.015530622812060605	
1911|0	-0.04504460528960744	0.00820831773663964	0.24185115180587802	-0.18980184385836374	0.03586953365846769	-0.001326822832210032	-0.13161507953931173	0.010013126521421205	-0.0947273037651035	0.1542674821267309	
3039|0	-0.5886306992282112	-0.33468886318725105	-0.17301330279692398	-0.4418062118682015	0.2348874433698353	-0.05277776375487142	0.598210356547711	0.09934562908783627	-0.31814637457878353	0.5442206115347423	
4451|0	-0.2773589201166517	-0.06126279463017808	0.005603321089717637	-0.24238986956616335	0.04307950314372229	0.18598157196947696	0.21637386021953173	0.22161870809759124	-0.042104566397888676	-0.1488369802999625	
801|0	0.011316428868722864	0.2726447237409495	0.17644922126640677	0.12778564632673775	-0.056477327895346784	-0.027049133721066394	-0.3493109793558888	0.002641932213009965	-0.21431599540020366	-0.06421291526684911	
5004|0	-0.3224645129191026	-0.13054991681798886	-0.22410481288245854	0.32239180899191927	0.06051517090219558	0.22234955924093225	-0.2105810208014836	0.016516070913697257	0.05133239765538926	-0.2711574382067481	
2352|0	0.6147434003828831	-0.15428923512730885	-0.21578125003827092	0.20067682514216978	-0.1270548436997839	0.07044574978402365	0.17611864023745866	0.17949610483346345	0.1767055723777635	-0.11635825956479416	
3523|0	-0.44346796398656296	0.114525336038361	-0.016994258856545482	-0.22648589351838497	0.005910603953295469	0.04512001171988237	0.019157531132590038	-0.09983829362537756	-0.035740203164679026	-0.02332688186725475	
3357|0	-0.010101047306473557	0.04626116431937591	-0.4284632886525948	0.3190675463195793	0.08045700999186915	0.2575152416721972	0.2417746879819897	-0.10352979176608931	0.40943514524695246	-0.048260586467251676	
2034|0	-0.25575376150952944	0.13453068309206123	0.3278994688144489	0.09012910427780663	0.18845352547967834	-0.2297945268963307	0.021018613162920193	0.17369932571653443	-0.12837725065521194	-0.17051849636984237	
