ID__NMBroto0	CIDH920105.lag1__NMBroto1	CIDH920105.lag2__NMBroto2	CIDH920105.lag3__NMBroto3	CIDH920105.lag4__NMBroto4	BHAR880101.lag1__NMBroto5	BHAR880101.lag2__NMBroto6	BHAR880101.lag3__NMBroto7	BHAR880101.lag4__NMBroto8	CHAM820101.lag1__NMBroto9	CHAM820101.lag2__NMBroto10	CHAM820101.lag3__NMBroto11	CHAM820101.lag4__NMBroto12	CHAM820102.lag1__NMBroto13	CHAM820102.lag2__NMBroto14	CHAM820102.lag3__NMBroto15	CHAM820102.lag4__NMBroto16	CHOC760101.lag1__NMBroto17	CHOC760101.lag2__NMBroto18	CHOC760101.lag3__NMBroto19	CHOC760101.lag4__NMBroto20	BIGC670101.lag1__NMBroto21	BIGC670101.lag2__NMBroto22	BIGC670101.lag3__NMBroto23	BIGC670101.lag4__NMBroto24	CHAM810101.lag1__NMBroto25	CHAM810101.lag2__NMBroto26	CHAM810101.lag3__NMBroto27	CHAM810101.lag4__NMBroto28	DAYM780201.lag1__NMBroto29	DAYM780201.lag2__NMBroto30	DAYM780201.lag3__NMBroto31	DAYM780201.lag4__NMBroto32	Schneider.Xr.A__QSOrder1	Schneider.Xr.R__QSOrder2	Schneider.Xr.N__QSOrder3	Schneider.Xr.D__QSOrder4	Schneider.Xr.C__QSOrder5	Schneider.Xr.Q__QSOrder6	Schneider.Xr.E__QSOrder7	Schneider.Xr.G__QSOrder8	Schneider.Xr.H__QSOrder9	Schneider.Xr.I__QSOrder10	Schneider.Xr.L__QSOrder11	Schneider.Xr.K__QSOrder12	Schneider.Xr.M__QSOrder13	Schneider.Xr.F__QSOrder14	Schneider.Xr.P__QSOrder15	Schneider.Xr.S__QSOrder16	Schneider.Xr.T__QSOrder17	Schneider.Xr.W__QSOrder18	Schneider.Xr.Y__QSOrder19	Schneider.Xr.V__QSOrder20	Grantham.Xr.A__QSOrder21	Grantham.Xr.R__QSOrder22	Grantham.Xr.N__QSOrder23	Grantham.Xr.D__QSOrder24	Grantham.Xr.C__QSOrder25	Grantham.Xr.Q__QSOrder26	Grantham.Xr.E__QSOrder27	Grantham.Xr.G__QSOrder28	Grantham.Xr.H__QSOrder29	Grantham.Xr.I__QSOrder30	Grantham.Xr.L__QSOrder31	Grantham.Xr.K__QSOrder32	Grantham.Xr.M__QSOrder33	Grantham.Xr.F__QSOrder34	Grantham.Xr.P__QSOrder35	Grantham.Xr.S__QSOrder36	Grantham.Xr.T__QSOrder37	Grantham.Xr.W__QSOrder38	Grantham.Xr.Y__QSOrder39	Grantham.Xr.V__QSOrder40	Schneider.Xd.1__QSOrder41	Schneider.Xd.2__QSOrder42	Schneider.Xd.3__QSOrder43	Schneider.Xd.4__QSOrder44	Grantham.Xd.1__QSOrder45	Grantham.Xd.2__QSOrder46	Grantham.Xd.3__QSOrder47	Grantham.Xd.4__QSOrder48
362|1	0.2974598413836635	0.2741430907972373	0.5582512674734631	0.6324667625845415	0.642975382133962	0.2617594714052205	0.6512214270616304	0.5575688307676345	0.3504789033888236	0.1873024589316463	0.4678123421830095	0.4519834786036348	0.4641080439876635	0.5863240237404871	0.462936105230225	0.5867848258013116	0.4284497111667703	0.2686072773282998	0.4687298564366636	0.6403989100031422	0.4376708913858113	0.2573566642936434	0.5204237116090502	0.6061801163311269	0.5073011284356979	0.2811947888309997	0.3518367895296246	0.5485282848692291	0.4145918417556464	0.402907357802348	0.3137448862421895	0.3502717142442961	0.0901820518655722	0.0	0.0	0.0	0.0	0.0	0.0	0.1402831917908901	0.0	0.319902401616071	0.4824299616605324	0.1171310951361396	0.0	0.5331706693601184	0.1628551842828951	0.8638419118094814	0.0	0.0	0.0	0.179465277794693	0.0341828326457676	0.0	0.0	0.0	0.0	0.0	0.0	0.1736806011841486	0.0	0.1513031520517973	0.1631539546957726	0.0315710402904366	0.0	0.1422265068200728	0.0310597438097744	0.2734626611661409	0.0	0.0	0.0	0.084261912199264	0.3958101560065265	0.4985248581101644	0.3710668660874763	0.3595580104693868	0.3866767643152722	0.7622498815230541	0.4770222268911942	0.4362723792174363
364|1	0.4712728718709036	0.427294722993175	0.3231317757021941	0.3960909141565962	0.6162321296187383	0.2306324176691284	0.4784737562163056	0.5548951063659731	0.2422318630958994	0.1385689288969608	0.3593418147810958	0.3757729409270917	0.656609681594247	0.4639500994846343	0.1560349696130812	0.4759100226024193	0.2300831752834039	0.1560029643322167	0.346002414223782	0.5422621040648228	0.3513062460047677	0.2931703143066758	0.4267865380989002	0.4834574594889421	0.4520370547094489	0.4442206569630626	0.3749045847091785	0.4522558453752263	0.5826016968810849	0.3040278252719835	0.3989593342737155	0.4677792345139822	0.0	0.1071845605731009	0.3844268194142724	0.0	0.3283166137061511	0.1437381219431812	0.2122369512298319	0.1066336371482596	0.0	0.0810559368785814	0.0814911304680206	0.0593566700713202	0.0	0.135093228130969	0.1650550851872184	0.2188777424707674	0.0491946036055157	0.0	0.5649427420572598	0.1818895532554567	0.0	0.0172517316217408	0.1064127862362617	0.0	0.3993570769895469	0.027768319866569	0.0087163249996241	0.0779842396806754	0.0	0.0226455174874685	0.0162794834260862	0.0094504646505963	0.0	0.0212870175121857	0.0185948266658647	0.0409291108058839	0.0194585775731478	0.0	0.0954813754382724	0.0504458652806579	0.5921095830359508	0.6139513146719424	0.6979460724721523	0.5989354964363591	0.3279784648265326	0.5192504890192071	0.6336559878972018	0.6566746757503028
366|1	0.430224699320277	0.5756758441767933	0.5357925458048791	0.692520944592983	0.6314904839491942	0.4177532187629948	0.7555812221316344	0.70046876467957	0.2311244884320852	0.3311764523919874	0.4911219770789585	0.5155060436066394	0.3870164457578005	0.588256075020717	0.3893047390450935	0.5440507678583789	0.2605990936862069	0.3487910843186979	0.4701229935269265	0.6373547878938624	0.4442272622562797	0.5291710057376809	0.6192293635411051	0.6361775723480835	0.427798008672656	0.4568610690614436	0.4388069934864588	0.3942630754181814	0.7775033213600356	0.6321431285383183	0.7314189776958142	0.6627930411873116	0.0743731543894441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2652400507524182	0.3863921408818792	0.0	0.4397059468923155	0.0	0.0	0.0	0.3943811424918755	0.0	0.0	0.0820842440153749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2611909349956388	0.3032498800639208	0.0	0.3415327048011261	0.0	0.0	0.0	0.2462811841237909	0.0	0.0	0.6285502536968338	0.6099776218604944	0.4536861824395931	0.1707506005189825	0.5247043602991472	0.7009305198640299	0.5240217986985036	0.2736552166776603
368|1	0.364718213397799	0.3910702849635557	0.4002809214237647	0.4924383678979553	0.6958399666956168	0.3706409764627419	0.6547296300818404	0.6016792822532423	0.3406486354956282	0.282179924062152	0.4265078933940698	0.3649715887106073	0.5032354243384363	0.6231512245231128	0.4357260853749403	0.5684831532925977	0.3719038670353692	0.3627545030183616	0.3856126498445171	0.4999908683026609	0.4389844403844541	0.4433469237796854	0.432831317689004	0.4206888811580703	0.4309970517597627	0.4688317971217888	0.2180751274892068	0.2434215977532441	0.5526605324017125	0.3250170979140545	0.4965423443676749	0.4394949622972702	0.0711082609984129	0.4169412468744672	0.0	0.0503584535869436	0.0	0.0	0.0	0.1382660630524697	0.093921181824291	0.1891815194727692	0.1901972450036238	0.1847149917676739	0.0	0.0	0.0	0.0	0.0	0.0942670693591855	0.0	0.0707539003026915	0.0437914907758725	0.1845823257105031	0.0	0.0023314754358508	0.0	0.0	0.0	0.2781269081588733	0.0185417938772582	0.1453753991681793	0.1045079408156024	0.0808910679808471	0.0	0.0	0.0	0.0	0.0	0.0328474128384731	0.0	0.0539738000807304	0.6129461267874604	0.7270292447299289	0.6180745869850488	0.7312947681244382	0.2594370809487682	0.59720819243725	0.543719082242256	0.7568646396113269
371|1	0.3568493750999277	0.5325110196027484	0.4004353475789287	0.458820040205969	0.5019593528010611	0.2652399514809707	0.6314111919692137	0.669007284972908	0.2837031682697361	0.1053458758356215	0.4208706637417395	0.4455372433924564	0.4868780140866979	0.699262447022969	0.4585303036635158	0.5988190542515768	0.2987522642941149	0.0834123655876895	0.3807758448105047	0.6118759028422189	0.3924737215959645	0.2283076794955271	0.4543739643942793	0.5471953087570139	0.4573334020572787	0.4488878008341546	0.3092789395497657	0.3689860600846015	0.4504053651180495	0.2956520984127436	0.510258997645476	0.4116282376225986	0.2633362630473607	0.3088129236198863	0.0	0.0	0.0	0.0	0.0	0.03413618224688	0.0	0.0	0.0782622488237812	0.1710144327042707	0.1684097534886227	0.0	0.0792575957184795	0.0	0.0	0.2327337445272668	0.0	0.0	0.2128445221124007	0.1794290909497689	0.0	0.0	0.0	0.0	0.0	0.090120687535175	0.0	0.0	0.0564390283889605	0.0982909031098357	0.114353209453814	0.0	0.0322330236965893	0.0	0.0	0.1064345571002419	0.0	0.0	0.6159069647750162	0.7950037632055257	0.6731007428224861	0.3866493032944698	0.3036368966848085	0.6907539492615619	0.5513195196721996	0.5539795008234075
372|1	0.2811516430574223	0.505849393743546	0.3489315803513788	0.5529553893110943	0.6978932003892344	0.4797415280532108	0.6440918225953103	0.632087734575146	0.3431124135778635	0.2206808512102968	0.3943331000030266	0.3403362616879031	0.317317363633978	0.4656043768963432	0.3224266999113644	0.6161216638700746	0.3680354273139232	0.2936413234655098	0.355084776214407	0.480791981963883	0.4453595064409183	0.3807342713761332	0.4462273009158365	0.436112785680497	0.4254590629830294	0.4361246013401854	0.331892571350919	0.3631758536194382	0.3310288835309748	0.3296869656901857	0.2256979482004709	0.7169476135959891	0.2034877364281781	0.0	0.427931731001635	0.0	0.2436477542226549	0.0	0.0	0.0	0.5375411639587384	0.0	0.1814266786879929	0.0	0.0	0.0	0.0	0.0	0.1095237419123003	0.0	0.0	0.0	0.0994032983038768	0.0	0.258441527932465	0.0	0.6466043340485402	0.0	0.0	0.0	0.0841768770697152	0.0	0.079074981858811	0.0	0.0	0.0	0.0	0.0	0.0945169222095426	0.0	0.0	0.0	0.2714084157261602	0.349466303543967	0.4073279675738578	0.4268348336505635	0.345426989910879	0.5647701932183857	0.4502520052149822	0.8075114610708879
373|1	0.4310466395292751	0.4136043468770771	0.3136332067879364	0.3972479085317266	0.6716121659436021	0.278818991657017	0.5799031166818108	0.5152645492629594	0.3524915260314087	0.2055344586391133	0.417816299910298	0.3687664716940412	0.4851032581742786	0.6747777943539386	0.3520839984705343	0.579026415320287	0.4195119273404659	0.3513824259455906	0.4094990053092173	0.5291784786862801	0.4957416084139311	0.4194568793747706	0.4934222737019429	0.4783945779969249	0.6010562720111896	0.5404416651829558	0.3835265439653508	0.338275716543058	0.5122562285751776	0.4883876667046619	0.4458306577378222	0.5709563276950024	0.1577409467660714	0.3699638050733521	0.0	0.1675668206818553	0.1888724505128781	0.0	0.0	0.1533592538003472	0.0	0.0699442220760271	0.0	0.0	0.0	0.1165737034600452	0.0712140897859574	0.0	0.0	0.0	0.0	0.1569548610025478	0.0590717626829783	0.0995956351031605	0.0	0.0047175042870538	0.3842534244078592	0.0	0.0	0.1875872049960388	0.0	0.0326835987519344	0.0	0.0	0.0	0.0307229163289682	0.0134186788609535	0.0	0.0	0.0	0.0	0.0728070100601387	0.581919794478212	0.5496453029499947	0.7376248130041619	0.799627916290126	0.342843078273212	0.4740563587758135	0.6300846529753182	0.705159988474213
375|1	0.4903863356935422	0.4318349483514006	0.3735284871688161	0.3380236267311041	0.6791056522091327	0.2850747436210389	0.4555414641020224	0.4613328734026877	0.2948905804499507	0.1479124577475357	0.3602452018404783	0.3666429459852607	0.5320512427604006	0.601498489614361	0.4106353720807371	0.5489191144172831	0.3287701543822056	0.2033617734493009	0.2999153007848794	0.5167278039440364	0.4344164903368457	0.294649098309954	0.4127656091743081	0.4536908410692891	0.5388666788847296	0.4542487977912714	0.2854306998119133	0.3323954270069186	0.6046351424494416	0.2852761054060495	0.516865583353631	0.469125618910883	0.1551753232385503	0.0	0.0	0.1098942542459577	0.0	0.0	0.0	0.060345959037214	0.204958601770001	0.1376131878479503	0.1383520402933108	0.0	0.0	0.0	0.2802232300041446	0.1858004795841438	0.083520424138854	0.2057134115386247	0.0	0.1544020229956597	0.0952910001276277	0.0	0.0	0.0050733286791329	0.0	0.0	0.0	0.1210417401705176	0.0403472467235058	0.1054464153899154	0.0758036628056863	0.0	0.0	0.0	0.0865848094572045	0.0952910001276277	0.0906067726123052	0.0714765075480767	0.0	0.1174478717042252	0.2990765277602201	0.4809647854962764	0.5515214470381672	0.6012435252478194	0.1149827640836025	0.6272095042999555	0.624345904655871	0.8060538161634183
377|1	0.3947989528630951	0.3062006302703618	0.5930744314170167	0.6607975535708652	0.5610793983472905	0.2619494400909954	0.6419950091478313	0.5466455678156987	0.1712408758266051	0.1588452924875384	0.4275421532189333	0.3715297287991503	0.4325457047817612	0.5872206812833073	0.4251522580714012	0.552621160177269	0.1662212312934033	0.195312553885628	0.3926896482554132	0.518566262639791	0.260349474644475	0.2830748326818905	0.5158432440685501	0.4688372518256964	0.444238737572881	0.405006088873733	0.4563701778305826	0.4490988618407496	0.4296314520494023	0.3379420523196169	0.5164116304030706	0.4327909011010016	0.2205623652533327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4889999512863054	0.098325083550192	0.3580910898219805	0.0	0.1629999837621017	0.0	0.0	0.0	0.0	0.0	0.0	0.1949883258918675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5394218756399872	0.077556271248929	0.2251124254641147	0.0	0.10141241346825	0.0	0.0	0.0	0.0	0.0	0.0	0.67164138528302	0.7844326303863276	0.4049635319564474	0.3616239741951785	0.4356351357173995	0.7954253382158697	0.3598926746075879	0.4752377697976794
378|1	0.4248389353503807	0.444865657080403	0.3608239936347359	0.4451503596852676	0.527674869374972	0.2657995870619112	0.5539499350786607	0.5688109881357526	0.2489787580498866	0.1819894898261058	0.3867594520740527	0.3706473881454913	0.1466787091535512	0.6904364587157453	0.3240096762282511	0.5959658001983513	0.2688033837430833	0.2493511617719283	0.3866121853937486	0.5398232475427278	0.3690585441737707	0.3262998630310301	0.4576870369542352	0.4729690827686601	0.3662117372874981	0.4287939099700485	0.4401838245513254	0.4273089518400624	0.396746251738133	0.2641846925444326	0.4181147569504854	0.4327389572585286	0.0	0.0	0.0	0.0646282312244505	0.3278048458102953	0.0	0.1059530620272091	0.1064674205456491	0.0	0.2427887695711324	0.0	0.1185282941420466	0.1750845277989558	0.1348826497617402	0.1647978033741141	0.4370731277470604	0.0	0.1209789721774997	0.1880207100104032	0.1816060304909614	0.0	0.0	0.0	0.0010469617196714	0.3837503279016977	0.0	0.0041878468786858	0.0749366400971707	0.0	0.0652816133383343	0.0	0.0181622869229116	0.0316954428377027	0.0204551275563455	0.0178681466823927	0.0786592280316294	0.0	0.0147503093119981	0.0305833310956961	0.0484744567159481	0.4260676868580105	0.5465955222561358	0.7986142887669134	0.8022287762045046	0.286609200783936	0.5452306143362456	0.5789168331535505	0.7476416794352168
379|1	0.375266598950414	0.4305948968187172	0.5912080283779189	0.5396049732218486	0.6197359916684355	0.3699651738000434	0.7809523809523815	0.5443573076856563	0.199951046476264	0.176577151596377	0.3553028559043796	0.3499333241366625	0.4102791905283993	0.5107195395158763	0.4859184114896877	0.589550563699544	0.2322178413302038	0.2085316103373393	0.2833592222045408	0.5047778224216314	0.3294264458008268	0.3048144951998622	0.3976711502683743	0.4314715372089315	0.4204755265749428	0.361881668217101	0.2893874676870906	0.3243792032121894	0.521851724282468	0.3322413776096239	0.4966978670099864	0.4032893957684468	0.0337352619467029	0.3164891838377882	0.0	0.0	0.0	0.0	0.0	0.1311926853482892	0.0	0.3590068453526992	0.1804671859963413	0.1314490442869494	0.0	0.0	0.121841590150366	0.0807863997674206	0.0	0.0894445802253866	0.1390112114350353	0.0671342914859211	0.019958261751856	0.1345993865393151	0.0	0.0	0.0	0.0	0.0	0.2535163583116738	0.0	0.265023201309024	0.0952603714096197	0.0552999594057584	0.0	0.0	0.0362695803080452	0.0399165235037121	0.0	0.0299408515986271	0.0620794424279007	0.0491978332168165	0.6696049763548155	0.7750322966080014	0.6599947167625504	0.5873993599818608	0.3148538273284114	0.6294751739729039	0.4886798142435742	0.7073409473940394
380|1	0.2483438104275714	0.4160901838223198	0.5440218681697092	0.4130175181580725	0.4666517815486743	0.2786193081756188	0.8071515956741072	0.4668523082435425	0.2310955708489604	0.158873058496771	0.3745449326807896	0.4441597455310028	0.4637250123274287	0.6160723746180045	0.4228737406949938	0.576451661915466	0.241301824692466	0.2166608838797392	0.3554497061660561	0.5884219354386099	0.3207690020792276	0.3135244652381797	0.4209953549841533	0.5705243782533375	0.3355290451306803	0.3810031843246141	0.5046499424284819	0.4526198818547733	0.4213165707162657	0.2983415642856788	0.4970154588791285	0.4385618619997548	0.1962721910336738	0.3682676343135545	0.0	0.0555995260398652	0.0	0.3703945174962045	0.0	0.122124918865397	0.0	0.0696235492353998	0.069997361734127	0.0	0.150624836516533	0.3481177461769995	0.0	0.0	0.0422560399415933	0.0	0.0	0.078117635512967	0.1122863339847791	0.1514527854079715	0.0	0.0023912666577817	0.0	0.1828333590839999	0.0	0.2282076291726536	0.0	0.0497011948667205	0.0357293569704115	0.0	0.0723925758099468	0.140158890971236	0.0	0.0	0.0427066661791852	0.0	0.0	0.055357970554697	0.7370707307069351	0.6332752308167754	0.4702681653774528	0.7726993842514271	0.4287899903804071	0.5734090175571436	0.452060825830299	0.6792775553118224
381|1	0.3563559434337596	0.4657290552635875	0.2744862995900211	0.4840878236216928	0.5303401299257062	0.3072953307099093	0.5312492893694898	0.5515559710463737	0.2590303452823878	0.2213123207113127	0.3330643146624614	0.3890167486386813	0.3541470122586724	0.5063813730550328	0.2351657165484159	0.6573799591378204	0.2474774332658198	0.3059513874040405	0.30171685594232	0.5370312180732055	0.3812262275154917	0.3972455729632105	0.3839199038694365	0.490384231345769	0.4246429974794544	0.4649565492307971	0.3140258873889315	0.4139616080440961	0.3563365441227624	0.369597237262054	0.4631710941255463	0.4534441724362956	0.0	0.0	0.1520130123990272	0.0511913806944422	0.259650965799744	0.1136760694607795	0.251773107412139	0.1124423832216458	0.0	0.0641035251209172	0.0644477003197662	0.1408276285811329	0.0	0.106839208534862	0.130534704885138	0.173100643866496	0.0389058177535303	0.0958262434763604	0.1489293388079058	0.0719241674043534	0.0	0.0	0.04970561332737	0.0010178529653031	0.3730808890638162	0.0259412692563832	0.012214235583638	0.0971375615104597	0.0	0.0211555279331035	0.0152083548785161	0.0264859792681444	0.0	0.0198864121272882	0.0173713572745074	0.0382361298393876	0.0181782766331126	0.0143402053678406	0.0297330204722018	0.0235633588997272	0.6500001638520179	0.6155099184472258	0.6710847328251094	0.765904859911884	0.2786438186378486	0.5293217826381814	0.6212915986233105	0.7257884372752562
382|1	0.301052003314884	0.4873753300740935	0.3852737924173273	0.5278617543691829	0.6396945594295597	0.3593540181253384	0.7544150425148102	0.6164790444924335	0.0476480659603018	0.3482782415850697	0.1133292134425592	0.4650987827341939	0.4019769391856	0.6228872892911015	0.3922256215092667	0.5620750399148086	0.0952516975286298	0.3920180115490854	0.0913188722969685	0.5883731648421774	0.1944365198248145	0.4922689004454875	0.1912229883895514	0.5583518661726727	0.4024614335763934	0.4516757482217837	0.3601853481867195	0.407438111159457	0.367868916990602	0.5034073967975907	0.2646461834672976	0.5363861727691311	0.3297142639452524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3330775471923162	0.0	0.0	0.0	0.0	0.0	0.4856631744272239	0.0	0.0	0.2201831679733267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1581686800239514	0.0	0.0	0.0	0.0	0.0	0.183507173308085	0.0	0.0	0.7101674126897976	0.631311280909174	0.7000238801969795	0.6233453463625689	0.4253351010074506	0.4498431549846291	0.6968446290766793	0.5399194766165257
383|1	0.4269747247257993	0.4468313249038859	0.3580134106321239	0.4526993207697343	0.5557881234189903	0.3515935097754834	0.5729171609459682	0.5560730814008172	0.3192293111443783	0.220849599143316	0.4382338555441333	0.416715422729709	0.2073613393224008	0.6481315427562089	0.2921847387432341	0.4913507471339148	0.3570116257184634	0.2990551964039225	0.4494378685424181	0.6024109334451082	0.4271549779156242	0.3416381000073806	0.5061526053870428	0.5389342120511951	0.3610591301221278	0.4013610868826439	0.4121219571596671	0.4400397282802762	0.4713477340943759	0.241144459686263	0.3226576130991734	0.3270719071308738	0.0539250824591126	0.0	0.2268073180840442	0.0	0.3874059086230481	0.0	0.1252173138703368	0.1258251924045962	0.0	0.4782205280638673	0.0	0.1400789587967626	0.0	0.1594068426879557	0.1947611317258507	0.7748118172460964	0.0	0.0	0.2222063978995737	0.214625409456245	0.0100728284381653	0.0	0.0523772795587311	0.0	0.3931339081526905	0.0	0.0042902493899224	0.0767690137134655	0.0	0.1114631654846274	0.0	0.018606396711207	0.0	0.0209553025842569	0.018305064063669	0.1208739412579848	0.0	0.0	0.0313311640506497	0.0496597689401865	0.5497053053524398	0.5822653590155469	0.6729225850029426	0.5388804055320567	0.264277179427282	0.5792039291725062	0.5781060567862618	0.7309621949909143
384|1	0.454716294358785	0.374558630215187	0.49277932902261	0.577892603233924	0.5965421304314938	0.2468743585224505	0.7781313222816082	0.589795514371522	0.1915368054235932	0.2049981353777942	0.3859009918002459	0.3687997262064303	0.4457139752432917	0.5795613015636643	0.4420836843867747	0.5595452825005585	0.1666631214480528	0.2951385104920347	0.3192403250396545	0.5169661201676667	0.2725903660907194	0.3388239179266541	0.403464244912612	0.4548511221441852	0.3332076352159162	0.3905897006018901	0.3218744112641953	0.3800768862368461	0.5437794995439045	0.3121299726433374	0.4800764350418131	0.4336041609998945	0.0826174694165366	0.0968850320018731	0.0	0.0	0.0	0.0	0.0959213887799557	0.096387047652626	0.0	0.293068591089377	0.2209815688299159	0.2146119869740903	0.0	0.2442238259078141	0.0745973446405524	0.2967681675008878	0.0444674188069208	0.0	0.0	0.1644115075318399	0.0429403579829071	0.0361989555637302	0.0	0.0	0.0	0.0	0.0091446432236054	0.163632734891061	0.0	0.1900665044460801	0.1024767211887416	0.0793188666376942	0.0	0.0893322268052072	0.0195085722103582	0.1288210739487213	0.0408295352807428	0.0	0.0	0.1058495272072978	0.737651619819273	0.5676921746038811	0.6761669597248355	0.5947738227986118	0.3510470985909781	0.6570287239806643	0.5071267829907705	0.5948435438642036
387|1	0.3498665136610145	0.1639640020696981	0.623291459088732	0.7919741711104583	0.5509310077344509	0.2108808415494298	0.7304455918913755	0.6819081254018597	0.2921861692842371	0.0992118016222015	0.4490243013584344	0.5109749238880591	0.4469275052244967	0.5520249271088505	0.4435279341614093	0.5938422514235581	0.3590815971970869	0.138028289906786	0.4648402924799563	0.7241147209673292	0.3645526892920508	0.0707589038402499	0.502444851088009	0.7242753979050487	0.3516067927368317	0.0	0.5000277960511077	0.8450479238854904	0.6337031934261674	0.2397312777841103	0.2883538049340618	0.460816202387275	0.0830735878485819	0.0	0.0	0.0	0.0	0.0	0.0	0.2584511621955881	0.0	0.4420298670389382	0.4444031486501812	0.1078984134902724	0.3187651170202631	0.4911442967099312	0.1500183703769428	0.1989377194892475	0.0	0.0	0.0	0.0	0.0370925921957749	0.0	0.0	0.0	0.0	0.0	0.0	0.3769297751769735	0.0	0.2462738902514942	0.1770421769714729	0.0342584751481834	0.1195705744959165	0.1543333132036312	0.0337036553635017	0.0741851843915498	0.0	0.0	0.0	0.0	0.4617894755701371	0.640192489361353	0.3947247954579212	0.2139213353879908	0.3943991488638856	0.9957721914749508	0.4129223320058019	0.1781389199341849
388|1	0.2505708092060389	0.3136925539100622	0.4945692753032972	0.5983405475911863	0.530735974236954	0.2507972863157039	0.6725734013749236	0.5449588048907829	0.2649119022695407	0.1742620078263726	0.3695079268846305	0.4088789370443021	0.3626849448197158	0.6068720238455337	0.3719956627477072	0.5298665723592375	0.2691314412384035	0.2519385561914686	0.3115705287797666	0.5591224134467286	0.3546096281240476	0.3007971912568734	0.3969232085195558	0.535111455593956	0.3724394884575859	0.3903281729110709	0.3810996117818195	0.4513339592827537	0.5954957072902259	0.2480962130312409	0.4080100212255124	0.422435896104004	0.1111920319885109	0.0	0.0	0.1049940602964326	0.088757810362416	0.0	0.0	0.0864826915466196	0.0	0.131477004340502	0.1982743669406813	0.2406991230110279	0.1422198559392207	0.0	0.0	0.088757810362416	0.1196943622055794	0.098270316692493	0.0	0.1475172239306932	0.0449291765540592	0.0	0.0	0.0031893950059816	0.1948386071742904	0.0	0.0	0.1141410145186424	0.0	0.066289864488089	0.0714820107896761	0.0691604885364376	0.0482774514099094	0.0	0.0	0.0299527843693728	0.0854411786682778	0.022467183838935	0.0	0.073834691021959	0.7167964978440232	0.6207827865162219	0.712380437755099	0.6061910839109842	0.3560584997774544	0.6820462757013881	0.5373081810202295	0.5131646617228721
390|1	0.4284239368206409	0.3331969296966778	0.3900861170306283	0.5729262663061296	0.6310011720107828	0.2752599603968606	0.6666853594111499	0.6530395853519567	0.1650780608213574	0.1776366731009482	0.35082013580577	0.4149934613913666	0.4204045238080258	0.5540388092788014	0.3899590854842255	0.5466007190512464	0.1705430322100124	0.228578810389264	0.2930512177253823	0.5666979173642268	0.2847547188689858	0.3344329532734442	0.4015423449163796	0.5634265517225595	0.496841377734786	0.4183894834027123	0.3345155479197305	0.4626315829650159	0.5649264380258822	0.3630639640088909	0.4694118992111268	0.5679539736000615	0.1529971513166764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5456400567295338	0.298075784189493	0.0	0.2261358881568237	0.0	0.0	0.0	0.0	0.0	0.0	0.1594182877667333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5072667981128484	0.2208565292820012	0.0	0.165825243531324	0.0	0.0	0.0	0.0	0.0	0.0	0.4660173585072075	0.6446059225001585	0.5640299571548518	0.169325389722516	0.3445932394914805	0.7814156292407186	0.6252887557227826	0.2729780650222557
393|1	0.3863049206560493	0.3146128358324808	0.5325872553055564	0.606894260581198	0.5048501815437525	0.2891254539643932	0.6422701514648252	0.5912883206261468	0.2367403771158474	0.1679220147195881	0.4675100638671824	0.3574929394722874	0.4230699742873752	0.6033287480458693	0.4569445661696193	0.5820627359566755	0.2513548257107419	0.2257434079977592	0.4764874512162852	0.5029874178739108	0.2969490266272567	0.2707104577921092	0.5540516156465438	0.4424176954347285	0.283071036588158	0.2979147260643324	0.6110140589057286	0.4567306465490451	0.6274582164706656	0.33643599556941	0.4245513698521806	0.3948251466374673	0.0981171605893912	0.0	0.0	0.0	0.0	0.0	0.1139170005247889	0.114470020687623	0.2591901292595258	0.17402528919548	0.3499192802572189	0.1274374471831159	0.0	0.1450210743295666	0.1771847938536404	0.1174814082063686	0.0	0.0	0.0	0.4881410191201207	0.0549390623918083	0.0	0.0	0.0	0.0	0.0	0.0116999053620482	0.2093561733952181	0.0465235940878262	0.121588128707645	0.1748153405812252	0.0507413581040759	0.0	0.0571470408328229	0.0499195962114058	0.0549390623918083	0.0	0.0	0.0	0.3385669130716136	0.5493992288531132	0.6966646388077846	0.5888320274298497	0.5822852471761404	0.34284470993886	0.7966550415233989	0.3960323351749672	0.552902624635056
