protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1182|0	-0.13197618356361823	0.22857814202371582	0.07933607449513523	0.09533423925306161	0.1314949733074239	-0.06882858437531252	-0.28562034121272123	-0.12741843854131749	0.3672004120498059	0.08784389781220642	
2807|0	-0.07422902086034452	-0.2725074251558776	-0.006243507204213365	-0.31352961775814786	-0.060038867396013926	0.014086624604405492	0.08204094257052724	0.05537027728299245	0.08519790718200143	-0.07877143606037071	
5281|0	-0.4153817368930595	0.22867755513923027	0.019143161453137762	-0.11801020561562756	-0.0157325292716142	-0.08690032680488927	0.24812156876928773	-0.041683286724652754	0.10866769593110577	-0.008918451201111831	
3989|0	-0.2069949473605233	-0.20787487794630355	0.1503015527414442	0.008640375140886376	-0.14645489815888896	0.006930062237669862	-0.035592681175386706	-0.11287854512010408	0.3567202895450016	0.1282375969749082	
1255|0	0.11026524339903347	-0.23408675943110455	0.14348604994198952	0.20322030162162238	0.1268171039229279	-0.10847938244986315	0.034827812217012734	-0.16325692495052876	0.023528115998080256	-0.10600704831472478	
2810|0	-0.15007222423169003	-0.42729319065441357	0.006356166265275229	0.05767959422921755	-0.026855214714719463	-0.0822249202753153	0.14852578065647623	0.1560247387239667	0.1426748783463684	0.05634728303664179	
3936|0	-0.17262060677899724	-0.044249844289020256	0.25822135442929417	0.022104240144713475	0.050524762352622536	0.21519673796123734	-0.1887358345306243	0.1897702535410237	-0.06436890163820701	-0.3293565925120668	
882|0	0.40332250698828775	0.22630084412110635	-0.20746638100082476	-0.38726788393354616	-0.37144859522730794	-0.48942886244610384	-0.33116621045318195	0.05632333156608894	0.058828629220147186	0.12323156384098927	
3176|0	-0.08750085474335642	-0.23179546524475586	0.349450307677518	0.06962031573876541	-0.09908822518415435	-0.02771389545084183	-0.03850933165532903	-0.039650718239357	-0.1416373613040182	0.09602622495337416	
899|0	-0.3648024869825599	-0.014184945287625683	0.24799582697728073	0.08218687242070236	-0.20752540123999952	-0.2377070036193847	0.07730768027971582	-0.06748564730656845	0.14033325745202738	0.24252980435153929	
3920|0	-0.19080334051594103	-0.07546979896600253	0.13234382737462483	0.039727197924355674	0.02514628752160324	-0.026939741964985345	-0.15978123959815713	0.1314530896441241	0.06537938280890167	0.16665812882060094	
2009|0	0.5419988800247928	-0.017671805234381513	0.15149021125196988	0.6460958797243371	-0.1421231597001025	-0.049802888639179484	-0.1429814316108006	0.0631979512221681	-0.08874045851149172	0.012328474869323933	
5129|0	-0.20403026785356307	0.04800002128008146	0.031557996016401225	-0.15635380140192126	0.2997053779385876	0.19057196573448537	-0.08554519312029175	0.10721051725016219	0.47400063751219973	-0.2956457581935899	
4428|0	-0.2996569311781795	-0.37999130190311886	0.04388064301691353	-0.1075944687577427	-0.03692674508151941	0.2636739993752904	-0.10293036243524054	-0.06960304500126396	-0.1639337073377287	0.22039733067589962	
1764|0	-0.34254805697373963	0.19240904255699406	0.23480725362371324	-0.0550325799437271	-0.12007693798900998	0.03570693865473533	0.18379021909955218	0.058659191304372076	-0.04968208883228121	-0.27094464365357057	
4231|0	-0.24574410587175555	0.3720794748315174	0.02420568754324748	0.005580391431598065	0.28980460952894904	-0.2890062273122989	-0.40527799554445265	-0.0695763351583318	-0.15085822118213754	0.08092737993950659	
4581|0	-0.3418359843337637	0.08113535094510417	-0.2791466220408391	0.07195272096860877	0.19766956019852472	0.06504571387320321	-0.2446669785544546	-0.2263143478479148	0.2304739071763137	-0.36323169903448416	
3543|0	-0.1919159751438988	0.1466715604788965	-0.025495149776224236	-0.09817188409395947	0.02842425317041818	-0.13908446589579654	0.1785746225507141	0.01906821189011183	-0.08558033681284259	0.019844897647333617	
2318|0	-0.19296610239196169	-0.08820788046173728	-0.020731798992182426	-0.04825857615169435	0.016178006699291977	-0.05860051058778245	-0.047103803706265754	0.06176246727454836	0.2566836741407305	0.09356890053851699	
5100|0	0.6439435174206836	0.02027389471933882	0.09104201533102577	0.28732401305519295	-0.06924958436427982	0.014832310138866496	0.43938578950131957	-0.03877061547478012	-0.06510613140006051	-0.16747915788166448	
5299|0	-0.28794207424753115	-0.0991645848871909	-0.3529897550508286	0.15512052734270407	-0.0881529612268349	0.036156503074931526	0.1391392533202092	0.22091214866798126	0.2078056991155464	0.07905279633758217	
826|0	-0.4583975206744109	0.08140045015229143	-0.37364370834942384	0.15618699361456048	-0.07797735751103244	0.11127020352107739	-0.030436047946345374	0.13467011089928518	0.15719554327447785	0.11123025308337868	
961|0	-0.22135621657093021	-0.16387898630243367	-0.016449794451218712	-0.04833920422625489	-0.021770401048227146	0.2292459400040203	0.028434232657073066	0.11879563210929013	-0.14095371405729845	0.32728627813367295	
1879|0	0.0022715201712519	-0.1005870597732924	0.18346833903220897	-0.12221944164005556	0.0502675298633396	-0.13085568272570153	0.13941824371041195	-0.08786483767286853	-0.030924403238779593	0.016418658737618195	
2649|0	-0.07650410766492537	0.14585614160746235	0.2792068937448888	-0.05016468795894189	0.11323301617487695	-0.04521349566529885	-0.0016030581955527566	-0.06569552330278414	0.07804752778452159	-0.08660195567064335	
1390|0	-0.26113518864984275	-0.19265570779207697	-0.04743108384967294	-0.014363081700601306	-0.08743726975341067	0.13936349806222903	0.017514981392265146	-0.3004101793243089	-0.07155175554575742	0.07008880241686824	
2881|0	-0.27419296181284897	0.16610893502791932	-0.01282082300836656	0.015881791139507856	-0.007250382126745574	0.1654108081455091	0.061450601775099825	0.07221505047343439	-0.044466333598050675	0.11243339088418793	
1540|0	-0.11175518655070561	-0.17039998077528515	-0.02779673682242414	-0.15485900543362646	0.03549501813465635	0.02743867027128759	0.029009430955275885	0.024292913928401605	-0.05402860547661436	-0.03640632414204337	
