ID	Schneider.Xr.A	Schneider.Xr.R	Schneider.Xr.N	Schneider.Xr.D	Schneider.Xr.C	Schneider.Xr.Q	Schneider.Xr.E	Schneider.Xr.G	Schneider.Xr.H	Schneider.Xr.I	Schneider.Xr.L	Schneider.Xr.K	Schneider.Xr.M	Schneider.Xr.F	Schneider.Xr.P	Schneider.Xr.S	Schneider.Xr.T	Schneider.Xr.W	Schneider.Xr.Y	Schneider.Xr.V	Grantham.Xr.A	Grantham.Xr.R	Grantham.Xr.N	Grantham.Xr.D	Grantham.Xr.C	Grantham.Xr.Q	Grantham.Xr.E	Grantham.Xr.G	Grantham.Xr.H	Grantham.Xr.I	Grantham.Xr.L	Grantham.Xr.K	Grantham.Xr.M	Grantham.Xr.F	Grantham.Xr.P	Grantham.Xr.S	Grantham.Xr.T	Grantham.Xr.W	Grantham.Xr.Y	Grantham.Xr.V	Schneider.Xd.1	Schneider.Xd.2	Schneider.Xd.3	Schneider.Xd.4	Schneider.Xd.5	Schneider.Xd.6	Schneider.Xd.7	Schneider.Xd.8	Schneider.Xd.9	Schneider.Xd.10	Grantham.Xd.1	Grantham.Xd.2	Grantham.Xd.3	Grantham.Xd.4	Grantham.Xd.5	Grantham.Xd.6	Grantham.Xd.7	Grantham.Xd.8	Grantham.Xd.9	Grantham.Xd.10
3920|0	0.0482499284363682	0.1746563801495497	0.0	0.2457188811988672	0.0	0.0	0.0596801297091701	0.1125831663515258	0.0	0.3816251744263341	0.0744674780299595	0.0712596858163288	0.147522281382179	0.2345288183489616	0.0889419719895364	0.0671422933292392	0.0268385073586181	0.0	0.0	0.0	0.0635195676465137	0.0496054233911853	0.0	0.2066088445166578	0.0	0.0	0.0324323027489439	0.2174320214699457	0.0	0.1752087256073188	0.0436032178324398	0.0284156653683865	0.114180407975971	0.141279645985486	0.0532445539410505	0.032488041503556	0.0426082621035482	0.0	0.0	0.0	0.5803484484083126	0.3495041764506412	0.5632869802163318	0.6517093841399676	0.5966126740881074	0.5136321986019007	0.6951469977804028	0.6158734972288366	0.7182326042801365	0.7026413092073548	0.3950783834587072	0.2526457395675971	0.4056170724147948	0.5415272114846863	0.6035904037315111	0.4756728348636956	0.7166794350520703	0.5468140071846728	0.595238615582193	0.7858282875705834
2009|0	0.060919399594575	0.1470117802434237	0.0	0.0	0.0	0.0	0.3014037771603101	0.0	0.0	0.1606107839578602	0.0	0.3598842457106505	0.3725173943201297	0.5922228390570986	0.0	0.0	0.0	0.0	0.0	0.1929200415904335	0.169727937773935	0.0883656960790717	0.0	0.0	0.0	0.0	0.3466439125323806	0.0	0.0	0.1560559303699942	0.0	0.3037131682186552	0.6101932332976696	0.7550146781852104	0.0	0.0	0.0	0.0	0.0	0.2315960568482828	0.7907769045824673	0.7252833299806539	0.2241441743910901	0.4477607079494681	0.9574283346376375	0.3559860909411499	0.2117602294795693	0.3844094554867656	0.2305622976504978	0.0082752661726298	0.6522874902468031	0.7189027380929426	0.3045157070337981	0.5618304671521214	0.9516820300647416	0.5662884435116254	0.2933095012045209	0.3632024668711106	0.2239858004849662	0.0148315351860737
5129|0	0.6136410240524184	0.0	0.2367687422436771	0.2604203964204487	0.0	0.2033595104676395	0.1265016588180488	0.0397730293367308	0.0	0.0	0.0789229140812257	0.0	0.0	0.0	0.9426342611899498	0.4269567538335135	0.2275541770844328	0.0	0.0	0.1619402750049577	0.730867868013214	0.0	0.1871915425036417	0.1981066245928328	0.0	0.1225646318023925	0.0621953434800621	0.0694948046271956	0.0	0.0	0.0418088892872842	0.0	0.0	0.0	0.5105347200352837	0.1869067006388232	0.3268390181397135	0.0	0.0	0.0831065873857596	0.3841480376143808	0.3399966721951128	0.3844935158784087	0.5352679649134046	0.5981200299303745	0.5233636585994682	0.5071400479985021	0.6369265206166213	0.5336120016687376	0.6077229833362838	0.232319954387801	0.2896395176315498	0.3733037469259587	0.592504606809913	0.6275061905935445	0.6618184436320323	0.5567222360255095	0.6696170701628249	0.5756619477969105	0.7180612188378513
4428|0	0.0	0.2491406462011304	0.0	0.0	0.0	0.0	0.0	0.080297790416163	0.0	0.090728952550321	0.0	0.3049476490438209	0.2104348921072943	0.5018195840273614	0.1268723212796591	0.0	0.0	0.0	0.1656615845099346	0.0	0.0	0.1181012604624539	0.0	0.0	0.0	0.0	0.0	0.2588325433491109	0.0	0.0695232158221417	0.0	0.2029571970641873	0.2718422539353956	0.5045407274421152	0.126765351514298	0.0	0.0	0.0	0.0974551442209738	0.0	0.6815273115103477	0.4405949829424841	0.6823841369698154	0.5929368058323071	0.5142356810161093	0.4158234357859647	0.7639395192720702	0.7140398266148782	0.3074600141950988	0.4330157383986698	0.5398436609850633	0.2813543972707731	0.4302510460625053	0.6100082037542085	0.5069211981621922	0.6547602035305152	0.7051679648556933	0.6133683849962513	0.3675364630935571	0.4363042012226248
1764|0	0.0841907266330012	0.0677235203929308	0.0	0.0	0.0	0.1116026098837842	0.0694234326501727	0.1091361271168534	0.1272225455212629	0.1479762735297035	0.2598748345974231	0.0	0.3432131671242627	0.0	0.3103875795317032	0.3124154388829595	0.0312201283261604	0.0	0.2701892092186337	0.1777439107154713	0.0947412041492936	0.0164417489970969	0.0	0.0	0.0	0.0635514095571843	0.0322491218545318	0.1801699530285376	0.0353647445723239	0.0580730430586075	0.1300708274722028	0.0	0.2270710111903567	0.0	0.1588314701019224	0.1292181831642998	0.0423676063714562	0.0	0.0814047037338708	0.0861837659720239	0.5225078297319288	0.320006399496702	0.4589532277470796	0.7095377456905827	0.7187137880709631	0.6942858096641285	0.6558321912236439	0.6816142955915124	0.5493171703543365	0.5079376486293049	0.2000861151053254	0.2009227690708316	0.2883422840524827	0.7177244740292885	0.720061956906791	0.6732634678758551	0.7265983178952083	0.6458404635185974	0.5592054969968011	0.5574939741985371
4231|0	0.0136001004900347	0.0	0.3148497471190659	0.0692602369558051	0.0353029163269853	0.0	0.0672876240530329	0.1057785593669369	0.0	0.2509916334210347	0.0419799662825421	0.2812013379410211	0.0831635575983388	0.1322122374362247	0.0501397534064653	0.0378504990992179	0.0302596425659874	0.0	0.0	0.1722756277726167	0.0172632378745961	0.0	0.2652899875161444	0.0561517932511034	0.1392792670042411	0.0	0.0352575798558143	0.1969776583429452	0.0	0.111108487980029	0.0237008137627194	0.1081186431697675	0.0620635063033465	0.0767934740695622	0.0289414249582528	0.0176590870919261	0.0463199981593114	0.0	0.0	0.0942236822676906	0.5368658507998005	0.4801547665136982	0.5406910427964644	0.5472379716560469	0.6691042026693877	0.761383271220426	0.6775887667320286	0.6220470437218043	0.6195673222947699	0.8785017393875686	0.2852836467957264	0.3517981527077138	0.2705418639294967	0.446858790423724	0.5862525301742357	0.6480546095897145	0.6039076289050035	0.645979145545924	0.5959814318265455	0.9207154783566202
4581|0	0.1061346121457512	0.0	0.5733173092705874	0.0900839959701457	0.0459170790039866	0.0	0.0	0.1238237141700431	0.0801912280906814	0.0932727690206943	0.0	0.1567488151970703	0.0	0.0	0.0	0.0492306171360299	0.0590362444336971	0.2440076702287961	0.1703063275091528	0.1120359793738906	0.1028583153671845	0.0	0.3688202830882375	0.0557608688533277	0.1383096156284998	0.0	0.0	0.1760456837469327	0.0191973391237878	0.0315242741048635	0.0	0.0460139698383211	0.0	0.0	0.0	0.0175361459072019	0.068996282926289	0.0603765479620736	0.0441895939798077	0.0467838521764669	0.5334508390753456	0.4369936882030668	0.5830871625796874	0.574402132539498	0.7013540426633517	0.5942472153522435	0.71178791459088	0.738409692270764	0.6499852402890035	0.6648446508452602	0.2793431090634297	0.3291569773105127	0.393326193134191	0.4694187762501515	0.5356904876036225	0.5866039284721559	0.7638235873035087	0.6806132244748893	0.608910596577997	0.6773738955886518
3543|0	0.0745516938420733	0.1799094755500823	0.1725912390917551	0.0	0.0483800140239813	0.4447133041309208	0.0	0.0	0.0	0.1965516087329932	0.2301216521223402	0.0	0.0	0.1811870113522918	0.1374255854952992	0.4149702897684049	0.0414685834491268	0.0	0.1794413471412282	0.3541363499730923	0.0715492710122368	0.0372507980705425	0.1099521732337224	0.0	0.1443143240807783	0.2159752643953223	0.0	0.0	0.0	0.06578579933011	0.0982304686662982	0.0	0.0	0.0795696196751681	0.059975361309988	0.1463798178936322	0.0479945031989605	0.0	0.04610808408093	0.1464449157940685	0.4536546090502945	0.4765596544187825	0.5308830703973917	0.5171948866288382	0.6578916289933779	0.6273470564782738	0.5972440383503012	0.6121879083759628	0.4688488781938695	0.5168472149261425	0.2314867793261386	0.3648123829165587	0.3910925402912039	0.4577067601828508	0.6064397968888704	0.7607939924666354	0.677485082269084	0.6299032898855645	0.5172048260229409	0.6171129766829003
2318|0	0.0606233572165962	0.1462973655035574	0.2806927596327688	0.0	0.0524550366091442	0.0803618777966104	0.0999796943219161	0.0	0.0	0.0532767612808295	0.0311880844036409	0.2984461344215888	0.0	0.0	0.2235013030778297	0.0562403767874041	0.0899229199013901	0.0	0.0	0.1279883548143059	0.0911735892447584	0.0474678346022872	0.2802190472986212	0.0	0.2451952287745977	0.0611582907660916	0.0620694705301815	0.0	0.0	0.0279431099781843	0.0208621375517333	0.1359559108268991	0.0	0.0	0.1528504450016723	0.0310880721344084	0.1630887753762443	0.0	0.0	0.0829383935834035	0.4232620846157071	0.4193895156410917	0.7172355159613741	0.8007698533490882	0.6212460944556567	0.6951296394865246	0.4671512223524498	0.5470207544283109	0.6995713266123792	0.6971825168022062	0.2968381997161008	0.2876270856194682	0.388670906897823	0.6481192390193427	0.612018882262254	0.5657493393442419	0.5547398894332219	0.6778944172076802	0.575449547423874	0.6568409697122435
5100|0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7030000861507437	0.6727173605610732	0.0	0.0	0.0	0.0	0.0	0.2618013342981242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6516873474244368	0.0	0.0	0.0	0.0	0.0	0.2137754714834424	0.0	0.0	0.8311672258646243	0.6686599788593305	0.1385045791247826	0.4738668392421789	0.7961885186722618	0.59612579921582	0.0	0.522443340021531	0.4828208149103665	0.0	0.7099748095338104	0.7007326938765706	0.1015761679547718	0.495280666213278	0.8583246206134403	0.7030447192801467	0.0	0.6080835129007767	0.5817295166370636	0.0
5299|0	0.0345843223311867	0.2503785080741138	0.0800645932597119	0.0880625242941796	0.2019901791424616	0.1375341722627283	0.0	0.0268989173687008	0.0	0.0	0.0533763955064746	0.1021542631608725	0.0	0.0	0.5100107590193217	0.09625177859552	0.0	0.0795107246153198	0.0	0.0	0.0303677270101006	0.0474311778741037	0.0466671083253653	0.0493882532629184	0.5512632262772423	0.0611110616717045	0.0	0.0346503002455289	0.0	0.0	0.0208460269009743	0.027170183950863	0.0	0.0	0.203643209645826	0.0310640645718236	0.0	0.0178254769172454	0.0	0.0	0.6374432492114446	0.4201108764583635	0.483558673216674	0.7215849997184522	0.7321543253325211	0.5077684735696916	0.6481163865819477	0.6623756334336411	0.5697573918015381	0.7936122953230699	0.414432412377172	0.3311324146355797	0.0644403467194307	0.6833548358803995	0.6513638984211676	0.2915739291103557	0.826317585364429	0.7971059941409472	0.3054983429919207	0.9451797348295802
826|0	0.024840995579481	0.1798401990562494	0.1150165203869822	0.2530118422747874	0.128963692446833	0.0	0.0614514419536801	0.0289811615093945	0.0281533502913005	0.0	0.019169420064497	0.1100620206738614	0.0	0.1207448286177393	0.0457908893261086	0.0691350833395512	0.0690876923822319	0.0571104311305068	0.0597907503021181	0.0393333316828028	0.0259749566732609	0.0405701351909476	0.0798331805613607	0.168976458230891	0.4191302874001942	0.0	0.0265249808816712	0.0444570669033147	0.0072718970294555	0.0	0.008915297568737	0.0348599197444111	0.0	0.0577732629370007	0.0217732115149527	0.0265705672037989	0.0871186472979208	0.0152469755293723	0.016738891526713	0.0177215890949688	0.4992414793285533	0.4311653216325321	0.6190387171360852	0.6427768835034325	0.7848828855087024	0.6712864433511639	0.7390990719111425	0.6610003226413701	0.6618930670311463	0.6512064534344172	0.2884869415686637	0.3146053212293935	0.3456598564322539	0.4902445238124976	0.5804155243339724	0.4875882970203388	0.8273210088464459	0.5754389970987642	0.6202152834532465	0.82857980094029
961|0	0.0	0.1132691214758072	0.1086616364511722	0.1195162257152406	0.0	0.4666447307597064	0.0580561316105235	0.0365065288043955	0.0	0.0	0.036220545483724	0.0693205882500229	0.0	0.4562937785450472	0.0865217092638223	0.1306304740673423	0.0261081858071518	0.3237298199003017	0.0	0.0	0.0	0.0361451811222662	0.1066887535884089	0.1129097424634181	0.0	0.349275069432294	0.0354478818120841	0.079216336244478	0.0	0.0	0.0238287383463885	0.0310577745708511	0.0	0.3088318601434895	0.0581952712346628	0.0710176063931592	0.0465700092576392	0.1222559945964886	0.0	0.0	0.5369257618077887	0.488835777738809	0.611390227474383	0.6730517768673129	0.5925942151122066	0.6107293449471783	0.4615820778112551	0.7511591709866027	0.6217964123589946	0.5906543719701837	0.246551098278144	0.4791468376463841	0.3883321381582001	0.5334944018560361	0.6571629951769616	0.4816793016853883	0.5139623597368618	0.8087256254879112	0.6579782566192782	0.3924283105353435
1879|0	0.034216155976734	0.0825710370867521	0.1584245361209636	0.17425011472539	0.0	0.136070056403243	0.0846436333904079	0.0	0.0	0.1804181811383792	0.2112327148279515	0.3032003491520322	0.0	0.0	0.0	0.0952271332057461	0.0	0.0	0.0	0.216711992502438	0.0658774488774521	0.0342978692978823	0.2024721864721865	0.2142782782782783	0.0	0.1325697125697125	0.0672724152724573	0.0	0.0	0.121141713141716	0.1808871728872117	0.1768228228229208	0.0	0.0	0.0	0.0673880308880385	0.0	0.0	0.0	0.1797813323527609	0.542437364273485	0.4611729712583688	0.6212478491052424	0.7667215815312607	0.5055025672524373	0.4675017288210049	0.5268854705714352	0.4024785013853432	0.672605101261285	0.5709261916710279	0.4065953002197966	0.432044287912401	0.4418546419051513	0.6270901010459389	0.4200204665192759	0.6198139976390558	0.6611013075966385	0.557783310162993	0.6508783417983051	0.2958872130125415
2649|0	0.1021834896031491	0.0493182034557742	0.0	0.2081529532247472	0.0	0.0812722107254542	0.0505561281542128	0.0635808379752927	0.0926470943591716	0.0538802761745311	0.1577069026554573	0.1207307633517326	0.1249688195971415	0.0993368232784215	0.2260331079759951	0.0568774632807005	0.0227353898877602	0.0939695533052775	0.0	0.258876393336623	0.1418558104159232	0.0147709182055341	0.0	0.1845646383559197	0.0	0.0570932370139767	0.0289719263563566	0.1294886883262528	0.0317709356546944	0.0260857944345401	0.0973773914328945	0.0507676911376003	0.1019978876253645	0.0631028812666857	0.1426908204081255	0.0290217180441784	0.0380621580093178	0.0333070364246244	0.0	0.1548513309675793	0.5529897763949636	0.4128984862281551	0.5622869886988591	0.5495012565625336	0.7229621749156336	0.5336923363675883	0.5905829403050641	0.7367750489363082	0.6644634460474667	0.7906598257868117	0.2329764496148955	0.297128841308936	0.2796483175344683	0.567498240310215	0.6495779877482696	0.5700187958384929	0.6571113742364432	0.6788128160154359	0.6374187744065603	0.773779383960399
1390|0	0.0306323105630156	0.0739224374962387	0.1418309407567257	0.1559989273353419	0.0	0.2436357975983865	0.0757779473228981	0.0714753913137032	0.0	0.0807604711587589	0.0472769802522419	0.1809618291498556	0.0	0.2977894406254682	0.1129327315651287	0.0	0.0340777911636154	0.0	0.2949203587577742	0.0970066459478749	0.0529808506635154	0.0275834951460881	0.1628349132789495	0.1723297677026822	0.0	0.2132340053794974	0.0541027293566608	0.181357239757562	0.0	0.0487131114095132	0.036368880614634	0.0948045573461671	0.0	0.2356790545995531	0.0888211889821046	0.0	0.0710780017931658	0.0	0.1365685761720631	0.0722930842327256	0.6599687702763364	0.3666423738845665	0.6314736477670249	0.5819755498803527	0.7837625228601277	0.4129631233859563	0.699607192913205	0.6364127093091946	0.4913518717011036	0.4339940091015535	0.3888893171337984	0.3626481148105022	0.4449074409552104	0.5450762985652656	0.7132337342551984	0.6362429142349546	0.6164257593325252	0.4613419764651098	0.3994294704709179	0.5529110864375149
2881|0	0.057524262164572	0.0462728580402065	0.088781203781042	0.1952997347897262	0.1244337750454781	0.0762537401202189	0.0948686844702361	0.0149136975982223	0.0434631185315168	0.1516596831934656	0.1479686729684034	0.1132757700444258	0.117252130926794	0.2796086474956116	0.2827677459132401	0.1067306835876548	0.042663008587021	0.0	0.0923049100934992	0.0607227644127804	0.0449867094775802	0.0078071647080834	0.0460883938551759	0.0975515882548629	0.3024594790427699	0.0301766145396948	0.0306262072306102	0.0171103025473727	0.0083962596006113	0.0413629181729594	0.0514687931502652	0.0268332490265809	0.0539109551273162	0.100059031012521	0.1005589245711584	0.0306788419961012	0.0402354860529264	0.0	0.0193270171614735	0.020461656975341	0.4774597835036955	0.4784815653837493	0.4171836681507221	0.528388034377294	0.7203638841436003	0.7068650984954373	0.5959596810694058	0.7943485707630914	0.7709933189689304	0.6323400945180288	0.2424676326636916	0.2702837062940055	0.3655258033209945	0.5374357566083973	0.6166093658706481	0.6302861062404391	0.6475122573978361	0.7123269972664719	0.5849913993108752	0.7317895283373379
