protein	pc.1	pc.2	pc.3	pc.4	pc.5	pc.6	pc.7	pc.8	pc.9	pc.10	
1|1	0.7511157953701338	0.7197664216852224	-0.32614552341967934	-0.15905388226130182	-1.2967588601883135	2.165395802310367	-0.1666466445223152	0.03766587004024436	-0.7331296644370322	-0.477192064763137	
3|1	-0.5756367053567034	-1.2826696316794224	-0.3433123372478466	1.0039149812306094	0.283002719589762	0.2198028729540551	0.5422113417383739	-0.0796323289029061	0.3439293898832518	-0.058278583289296366	
4|1	-0.9338534762199652	-0.3279466102786427	0.13521951384452258	-0.22489632916177454	-0.5333966646048781	-0.18647665524182344	-0.07853032491058103	0.07263022787918406	-0.10741930007345601	0.7896450460521415	
7|1	-0.8875375649733549	0.2652100369073995	0.09056600564520904	-1.4131414347232576	-0.5623035580531888	0.2431221651563734	0.08353384439553135	-0.3102605691725107	-1.0548606818417932	-0.8657551697317517	
8|1	1.0431719839947409	-0.18610026990692535	0.28716527639659484	1.6974093759025888	1.0173122340220548	0.10681116043622747	-0.71726269839886	-0.5747652151385125	-0.6779916469172236	-0.415202331604297	
9|1	-0.7692527468040404	0.06539573265363241	-0.17389634730014067	-0.3070169930635324	-1.2274060078597127	0.6473011073537499	-0.5474715058512669	0.061576846310696425	-0.17725227430885085	-0.0015120047322845433	
11|1	2.407406516944423	-0.05606246573110462	0.5837668725779662	0.5868042312177096	-0.5323318626576138	-0.5586820459788342	-0.5613491895506288	-0.03130312873232227	0.11098171523929895	0.23680042765676376	
12|1	-0.32639899900974534	-0.8941508478043435	0.8036617608372293	-0.3125853469362848	-0.4791306180600666	-0.13041050754205585	-0.6431988828362184	-0.17845663782832777	-0.024044803769434773	0.3090700135754063	
14|1	-0.3602781669705363	-0.9893889254980935	-0.5744950575446369	0.011425977027355	0.790302227188219	-0.7288634095571879	-0.764394360639467	0.4697606065439416	-0.24230612025538695	-0.6420473493731431	
15|1	-0.5610391823457002	-1.512971481785526	-0.11850254535859958	0.794778891978827	0.2602362686928622	0.06169256780749078	0.37122636867582304	0.18098182351356534	0.2512618253180651	-0.13181821570058339	
16|1	0.02754272203857862	1.6715278506707023	-0.48612107855402603	-0.5815510626743545	0.4979297786816524	0.2157262849015031	0.3928269522287072	-1.074111498916818	-0.5011297114645965	-0.7115451324636123	
17|1	-0.5068054360015966	-1.2492811146815042	-0.25683875154702585	1.088192638566612	0.08938003326036012	-0.019727611560588214	0.6472669939291644	0.034184499484933344	0.11517341083442605	-0.030787067779290123	
18|1	0.3380318437200057	-0.8482754141520452	-0.37795857275559563	1.350168141693304	0.1959408582296114	0.4351778020145204	0.17615637568265863	0.0370563492113696	0.08049385588596014	0.18256892852350504	
19|1	0.14334779709449763	-0.8553597335308729	-0.612650513761243	1.3800583207464203	0.651124142144453	0.5189760554986372	0.22266688126144257	-0.014620907623389103	-0.2197398180857572	-0.002603183366517827	
20|1	2.7023205079120394	-0.23529109124046976	-0.7802668593269471	-0.9122403163302206	0.44742466287287386	-0.03254139927427889	0.41623066049282637	-0.7845344662662238	0.35516856102278604	-0.3701249034569904	
21|1	2.3180211073705235	0.2686041665789912	0.6222849071749634	-0.030084626090841542	-1.425050779478043	0.04517903201839078	-0.7331533074462868	-0.08190071136845581	-0.18750510192257358	0.4300727429968156	
23|1	1.7402066925281539	0.2726253548443852	0.6703744699827842	0.2962721455943164	-1.2014792541959314	-1.003916324701443	0.34642901429972445	0.19262564449247646	-0.3618652698486058	-0.22676972332052117	
