#	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10
1775|0	0.9075604587761069	2.2689011469402676	1.3613406881641605	1.3613406881641605	3.6302418351044277	0.45378022938805346	0.9075604587761069	2.722681376328321	0.45378022938805346	0.45378022938805346	0.45378022938805346	0.9075604587761069	0.0	0.9075604587761069	0.0	0.9075604587761069	1.3613406881641605	0.45378022938805346	0.45378022938805346	0.45378022938805346	0.05016259450411978	0.051715098728012464	0.05149943039217715	0.05165182706038896	0.06101404456117904	0.05552669287566022	0.06403366230069268	0.05490375322038415	0.04808926600780485	0.05762340096152717
1030|0	2.087890809313177	1.565918106984883	2.6098635116414717	1.565918106984883	4.697754320954649	0.0	0.5219727023282943	2.087890809313177	1.0439454046565886	0.0	3.6538089162980603	2.087890809313177	0.0	1.0439454046565886	2.087890809313177	2.087890809313177	0.5219727023282943	0.5219727023282943	3.131836213969766	1.0439454046565886	0.05578614246881576	0.05754328573420201	0.04198109046995191	0.04676136488142119	0.05284915849118363	0.0437037373075947	0.04770840289692452	0.05297597355290873	0.03433152345933952	0.04438661840936364
5115|0	1.7235458608361425	0.0	1.7235458608361425	1.1490305738907616	0.0	3.447091721672285	1.7235458608361425	0.5745152869453808	0.0	1.1490305738907616	2.298061147781523	0.0	1.1490305738907616	1.1490305738907616	0.0	0.5745152869453808	0.5745152869453808	0.0	0.5745152869453808	0.0	0.039766253710638015	0.0483398301190186	0.04430452983030144	0.04661812006757019	0.0445285791643764	0.03575781957160934	0.035234732225741736	0.04230248511083884	0.04686828853533514	0.04176407471918948
2194|0	0.0	0.0	0.0	0.0	1.0955522647308062	0.5477761323654031	0.0	1.6433283970962094	0.0	1.0955522647308062	1.6433283970962094	2.7388806618270154	0.0	0.0	0.0	0.5477761323654031	1.0955522647308062	0.0	0.0	2.7388806618270154	0.041351311054101406	0.06201637255583624	0.04468464585022995	0.03156398488341973	0.042883631380136275	0.06456854887594236	0.03976646243788569	0.028654466496609344	0.043402137789703754	0.05333230631073211
2160|0	1.1888486451772058	0.0	2.972121612943014	0.5944243225886029	0.0	0.0	2.3776972903544116	1.1888486451772058	0.5944243225886029	0.0	0.5944243225886029	2.972121612943014	0.0	0.0	0.0	1.1888486451772058	1.7832729677658086	0.0	0.0	0.0	0.04002254629344478	0.0347235893183867	0.03895247402357132	0.042434967778280805	0.030482067104720068	0.049808460149292945	0.03903879800881368	0.03940220598521466	0.049909356776918164	0.04080121197275397
4034|0	0.8707395180954394	1.306109277143159	1.306109277143159	0.4353697590477197	0.8707395180954394	0.4353697590477197	0.4353697590477197	1.306109277143159	0.0	1.306109277143159	1.306109277143159	1.306109277143159	0.0	0.8707395180954394	0.0	0.4353697590477197	0.4353697590477197	0.4353697590477197	0.0	0.4353697590477197	0.05732263976986912	0.056717023247667274	0.0554403768824362	0.05045293942253154	0.06680287974135393	0.06151899457988009	0.06318900080789855	0.0386619227754696	0.06164558865489433	0.05287887507027967
1077|0	1.9486636005986002	0.48716590014965006	0.0	0.9743318002993001	0.9743318002993001	0.48716590014965006	0.0	2.4358295007482504	0.0	0.9743318002993001	2.9229954008979004	2.9229954008979004	0.0	0.9743318002993001	0.0	1.4614977004489502	0.48716590014965006	0.0	0.0	0.9743318002993001	0.05563933945687096	0.06381131051240349	0.04914960666303897	0.03255065636901553	0.05087323269624086	0.070186172335735	0.04699005996958621	0.0332678152121183	0.04365153001620197	0.0667143766191386
4100|0	2.675236026826824	0.0	1.0700944107307295	0.5350472053653648	1.0700944107307295	0.0	0.0	2.140188821461459	0.0	0.0	3.2102832321921886	2.675236026826824	0.5350472053653648	1.6051416160960943	0.0	0.5350472053653648	1.0700944107307295	0.0	0.0	0.5350472053653648	0.048710200818046785	0.05804691718803491	0.03327615883786891	0.040932285120754835	0.04122856999569928	0.056016424381743715	0.05073520695869985	0.02393249702545718	0.05330128916325627	0.058773245145073455
2006|0	0.9822634598261418	0.0	0.0	0.0	0.0	0.0	0.4911317299130709	1.9645269196522837	0.0	0.0	2.4556586495653545	1.9645269196522837	0.0	0.4911317299130709	0.4911317299130709	0.4911317299130709	0.0	0.0	0.4911317299130709	0.4911317299130709	0.052013885609505296	0.054318431849444404	0.04117103786624289	0.03876844178097659	0.05078685002017816	0.06198557308662137	0.05837601276230108	0.0383608506738125	0.05345291078804878	0.059634275649798105
1401|0	1.5006478653241013	2.000863820432135	0.0	1.0004319102160675	1.0004319102160675	0.5002159551080337	0.0	2.000863820432135	0.0	0.0	0.5002159551080337	0.0	0.5002159551080337	0.5002159551080337	1.5006478653241013	3.0012957306482027	0.5002159551080337	0.0	0.5002159551080337	0.5002159551080337	0.05957469059329765	0.031600788598259655	0.05487491362776815	0.03852711586543286	0.0540779166414437	0.04893418630924014	0.056603342500912486	0.05476504232639881	0.05408498672367172	0.04674106170554119
4578|0	0.548119361403996	0.0	0.548119361403996	1.096238722807992	0.0	0.0	0.548119361403996	0.0	0.548119361403996	0.548119361403996	1.096238722807992	0.0	0.548119361403996	1.096238722807992	0.0	0.0	0.0	0.0	0.0	0.0	0.05071207428588228	0.06940601334808164	0.044747710825183896	0.04323886098264464	0.05287181062435026	0.05074988562171289	0.0459659933286482	0.025423326258535547	0.05253024081272057	0.01623472250824427
1568|0	1.414494875232948	0.942996583488632	0.0	0.471498291744316	0.471498291744316	1.414494875232948	0.0	0.942996583488632	0.0	0.0	1.414494875232948	0.0	0.0	0.0	0.471498291744316	0.471498291744316	0.0	0.0	0.0	0.471498291744316	0.03851729532570939	0.05251333172976194	0.061342897093512774	0.05489018175925985	0.038921819963505085	0.06223921963703574	0.051663327153816795	0.06284113329838895	0.06028848198894231	0.045284020305751044
4980|0	0.5431893533134567	0.5431893533134567	1.0863787066269135	0.5431893533134567	0.0	0.0	1.0863787066269135	0.0	0.5431893533134567	1.0863787066269135	1.6295680599403701	0.0	0.0	0.0	0.5431893533134567	1.0863787066269135	1.0863787066269135	0.0	1.0863787066269135	0.5431893533134567	0.04898958395134148	0.05099905339618255	0.043065307895863665	0.05174602478660649	0.0400627469023219	0.045921732509475406	0.051707173046018726	0.04082127776924366	0.0345696554802253	0.04892809094926408
1832|0	1.0687968768893092	0.0	2.1375937537786185	0.5343984384446546	0.0	1.0687968768893092	0.5343984384446546	3.206390630667928	0.5343984384446546	2.1375937537786185	2.1375937537786185	2.1375937537786185	0.0	1.0687968768893092	1.0687968768893092	0.5343984384446546	0.5343984384446546	0.0	0.0	0.0	0.03906019587954894	0.045502395506670935	0.0491326495408166	0.04575129439989841	0.04700129303052007	0.04630133705881379	0.04241785096654161	0.04775065003608907	0.052944367603136325	0.049739527533309714
5084|0	1.0613193396527993	1.0613193396527993	1.0613193396527993	1.0613193396527993	0.5306596698263997	1.591979009479199	0.5306596698263997	1.0613193396527993	0.0	0.5306596698263997	2.6532983491319984	0.5306596698263997	0.5306596698263997	1.0613193396527993	0.0	1.0613193396527993	2.1226386793055987	0.0	0.0	1.591979009479199	0.04320415321847625	0.05597806059465189	0.04663334260207871	0.053020089431133115	0.044726999613125845	0.05636284959901342	0.04574367811744293	0.04224647817076481	0.033876568168248945	0.04754811065866438
1699|0	0.0	0.5492804699921696	0.5492804699921696	1.0985609399843392	0.0	0.5492804699921696	1.0985609399843392	0.5492804699921696	0.5492804699921696	0.0	3.2956828199530173	1.0985609399843392	0.0	0.0	0.0	1.6478414099765086	1.0985609399843392	0.0	0.0	0.0	0.04903447212236573	0.051280344844178406	0.046659553937321074	0.046663721196890835	0.04689685496457662	0.0396624500933903	0.029045374682351598	0.041887339602817056	0.053590912556362974	0.04599850600757585
2340|0	1.0880782640981848	0.0	1.0880782640981848	0.5440391320490924	0.0	2.1761565281963695	1.0880782640981848	1.632117396147277	0.0	1.0880782640981848	1.0880782640981848	1.0880782640981848	0.0	0.0	0.5440391320490924	0.5440391320490924	0.0	0.0	0.0	1.632117396147277	0.048383255203638766	0.046658445096377	0.03859437335494376	0.04445053159591982	0.04158310933468458	0.04594390250207308	0.04434539916431984	0.0584580213251384	0.04642290481906012	0.041120925554752254
2701|0	0.9759885316877336	0.4879942658438668	0.0	0.4879942658438668	0.0	0.4879942658438668	0.4879942658438668	1.9519770633754672	0.0	0.4879942658438668	2.439971329219334	0.9759885316877336	0.9759885316877336	0.0	0.9759885316877336	0.0	1.4639827975316004	0.9759885316877336	0.0	0.9759885316877336	0.04597773954281712	0.058830328552807946	0.054563333696578446	0.05708910576852567	0.0552942713276615	0.047651511418897216	0.048842399526568867	0.05510852138552027	0.04698252848032706	0.041665994456428906
4434|0	1.0329130956454966	0.0	2.065826191290993	0.5164565478227483	0.5164565478227483	0.0	0.5164565478227483	0.5164565478227483	1.0329130956454966	2.5822827391137415	1.549369643468245	3.615195834759238	0.5164565478227483	0.5164565478227483	0.0	0.0	1.0329130956454966	0.0	1.0329130956454966	0.5164565478227483	0.03860069963978365	0.04949643096786941	0.04892180085666944	0.050618792506270036	0.058411471908992374	0.061014813658179366	0.0401886431128758	0.042110847167089266	0.043764340667424184	0.050415611692098135
3939|0	0.9034290452131962	2.7102871356395886	0.9034290452131962	0.0	0.0	0.9034290452131962	0.4517145226065981	1.3551435678197943	0.4517145226065981	1.3551435678197943	1.3551435678197943	1.3551435678197943	0.0	0.4517145226065981	0.9034290452131962	0.9034290452131962	1.8068580904263924	0.0	0.0	0.0	0.03409644931445627	0.04030284841375282	0.04918586172931458	0.06725307039044548	0.061943046139750296	0.06267005776666061	0.05875897662153797	0.05583457274140921	0.06179400032048846	0.05644659395558627
5044|0	1.6070644982186484	0.0	0.0	0.0	0.0	0.5356881660728828	0.5356881660728828	0.5356881660728828	1.0713763321457657	1.0713763321457657	1.6070644982186484	1.6070644982186484	0.0	0.0	0.5356881660728828	1.0713763321457657	0.5356881660728828	0.0	1.6070644982186484	0.5356881660728828	0.046871567227116814	0.05796686271695934	0.05323164248688693	0.03679997306771137	0.0412601629191306	0.04490986255328062	0.037168106567572544	0.03738923233439619	0.049328172133991814	0.05938625192007103
2590|0	0.0	0.5634909034242637	0.5634909034242637	1.1269818068485273	0.5634909034242637	1.1269818068485273	0.5634909034242637	0.0	0.0	3.9444363239698452	0.5634909034242637	1.1269818068485273	1.1269818068485273	0.0	0.5634909034242637	2.817454517121318	0.5634909034242637	0.0	0.0	1.1269818068485273	0.04310388333796118	0.0423653893914686	0.04394585659154368	0.052444504654412145	0.03974789669862185	0.046263065052491795	0.04365880421248783	0.028154734385974614	0.04830795162082045	0.048517010629954206
1242|0	0.46692352386618363	1.400770571598551	0.0	1.8676940954647345	0.0	0.46692352386618363	0.46692352386618363	0.9338470477323673	0.0	0.9338470477323673	2.801541143197102	0.0	0.46692352386618363	0.9338470477323673	1.8676940954647345	0.46692352386618363	0.46692352386618363	0.0	0.46692352386618363	0.46692352386618363	0.05973828060513597	0.0572070859304615	0.04868691937376516	0.05072766900664508	0.07014226725393725	0.06137658202846946	0.044658039010994556	0.0483224829146566	0.052936573973142366	0.039280576036608277
5209|0	1.6356611012467874	1.6356611012467874	0.40891527531169686	0.0	0.0	0.40891527531169686	0.0	0.8178305506233937	0.0	0.40891527531169686	0.40891527531169686	0.40891527531169686	0.0	0.40891527531169686	0.0	0.8178305506233937	0.40891527531169686	0.0	0.0	0.40891527531169686	0.05583393548321207	0.06138961040372724	0.048991491781856	0.07908695772996814	0.044257687595252365	0.05906846958174323	0.07132406158146996	0.04214488772943987	0.07432243504457489	0.054665187757059426
