#	Pc1.A	Pc1.R	Pc1.N	Pc1.D	Pc1.C	Pc1.Q	Pc1.E	Pc1.G	Pc1.H	Pc1.I	Pc1.L	Pc1.K	Pc1.M	Pc1.F	Pc1.P	Pc1.S	Pc1.T	Pc1.W	Pc1.Y	Pc1.V	Pc2.Hydrophobicity.1	Pc2.Hydrophilicity.1	Pc2.Hydrophobicity.2	Pc2.Hydrophilicity.2	Pc2.Hydrophobicity.3	Pc2.Hydrophilicity.3	Pc2.Hydrophobicity.4	Pc2.Hydrophilicity.4
2|1	4.059161407922239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.073951759902799	5.073951759902799	0.0	1.0147903519805597	0.0	0.0	0.0	0.0	0.0	0.0	0.00545868566600295	0.007829099069120576	-0.04528343318056445	-0.036660409397008646	0.007218070462421973	0.008779177075302106	0.017214557638762375	0.02065390068540344
3|1	0.9768893768573729	0.0	0.9768893768573729	0.0	5.8613362611442374	0.0	0.9768893768573729	1.9537787537147457	0.0	1.9537787537147457	2.9306681305721187	2.9306681305721187	0.0	0.0	1.9537787537147457	2.9306681305721187	1.9537787537147457	0.0	1.9537787537147457	2.9306681305721187	0.008219360001265821	0.002388050450061468	0.008184399549805836	0.004367301752539509	-0.002255395088543457	-0.007874012321859095	0.006728919559809029	0.003351999239547961
4|1	3.7048288328886727	1.8524144164443364	0.9262072082221682	0.0	0.0	0.9262072082221682	1.8524144164443364	2.7786216246665045	0.0	3.7048288328886727	1.8524144164443364	4.631036041110841	0.0	0.0	0.9262072082221682	3.7048288328886727	0.9262072082221682	0.9262072082221682	0.0	0.0	0.0065497871702053165	0.009735353920001393	-0.004888417938827846	-0.0004480496834847021	0.006981748455762951	0.008211664088751595	0.026139541119910986	0.02151116464551219
7|1	1.3730389076674143	7.551713992170779	0.6865194538337072	2.0595583615011215	0.0	0.6865194538337072	0.6865194538337072	1.3730389076674143	0.6865194538337072	2.0595583615011215	0.6865194538337072	0.0	0.6865194538337072	0.0	0.0	0.6865194538337072	0.0	0.0	0.0	0.6865194538337072	0.0553751793401614	0.029349046618674872	0.023329470928268797	0.011915896174647746	0.05638195780841576	0.0354279653477043	0.0635675211586891	0.038133508789730916
8|1	1.833854182687339	0.0	0.0	0.0	0.0	0.0	0.0	0.9169270913436695	0.9169270913436695	0.0	4.584635456718347	0.9169270913436695	0.0	1.833854182687339	0.0	0.9169270913436695	0.0	0.0	0.0	0.0	0.014212368306454408	0.007305419073388658	-0.004905367296803652	-0.011042017655436501	0.020171874572879583	0.009712457660436831	0.03221641815860088	0.01540175583681047
9|1	3.9677664927430487	2.9758248695572864	0.9919416231857622	0.9919416231857622	0.0	0.0	1.9838832463715244	4.959708115928811	0.0	5.951649739114573	0.9919416231857622	6.943591362300335	0.9919416231857622	0.9919416231857622	0.9919416231857622	0.9919416231857622	0.0	0.9919416231857622	0.0	1.9838832463715244	-0.012134589214414543	-0.010491313291493965	-0.023191800164593743	-0.016958363901772966	0.01918540302707038	0.021498502713664533	0.01591449818429861	0.014236039461479564
11|1	3.0008309840798817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.001107978773176	4.001107978773176	0.0	2.000553989386588	0.0	0.0	0.0	0.0	0.0	0.0	-0.004686751963755086	-0.0026770919939005204	-0.04279964014700186	-0.03864989023097811	0.004473789606308564	0.0006828253476351582	0.046835332416722164	0.036544432271675774
12|1	3.0123364514991597	4.01644860199888	1.00411215049972	1.00411215049972	1.00411215049972	6.0246729029983195	5.0205607524986	2.00822430099944	3.0123364514991597	2.00822430099944	8.03289720399776	2.00822430099944	1.00411215049972	1.00411215049972	2.00822430099944	2.00822430099944	1.00411215049972	0.0	0.0	1.00411215049972	-0.00463346178528843	0.0018649588357311073	-0.00964912894605974	-0.012629033940029436	0.008866624242488866	0.013995075882379172	-0.0013098393566047183	-0.0006173454323367297
14|1	0.9430490850802137	0.0	0.0	0.0	0.0	0.0	0.9430490850802137	1.8860981701604274	2.829147255240641	1.8860981701604274	3.7721963403208547	0.9430490850802137	0.0	0.0	1.8860981701604274	1.8860981701604274	0.0	0.0	0.0	6.601343595561495	0.013852546930077666	0.0016824340444576656	-0.006363822075947508	-0.010396055871650335	0.012703070985315468	0.004169052632538621	0.02795999793797013	0.013343690337024634
15|1	0.0	0.9763085771824468	0.9763085771824468	0.9763085771824468	5.857851463094681	0.0	0.9763085771824468	2.9289257315473405	0.0	2.9289257315473405	0.9763085771824468	1.9526171543648936	0.0	0.9763085771824468	1.9526171543648936	3.905234308729787	0.0	0.0	0.9763085771824468	3.905234308729787	0.016255530441617667	0.006064484071725032	0.00629498976203129	0.00017927485815059056	-0.003233008048681755	-0.01029312760447459	0.00834160317300349	8.167616418153406e-05
16|1	1.034464797460381	0.0	0.0	0.0	0.0	1.034464797460381	0.0	1.034464797460381	1.034464797460381	0.0	1.034464797460381	1.034464797460381	0.0	1.034464797460381	0.0	0.0	0.0	1.034464797460381	0.0	0.0	0.00862418429262975	0.010934906176285281	-0.006218677807326482	-0.0032820858702109737	-0.005844649302710647	-0.02368529331399745	-0.019041409878798442	0.004048228243748089
18|1	3.7521701714347806	0.0	0.9380425428586951	0.0	1.8760850857173903	0.0	0.0	0.9380425428586951	0.0	1.8760850857173903	2.8141276285760854	2.8141276285760854	0.0	2.8141276285760854	1.8760850857173903	0.9380425428586951	0.0	0.0	0.0	1.8760850857173903	0.018081065501956692	0.010514222426422271	-0.00035203750290859804	-0.008759814809768786	0.00991059125656726	-0.0017567816744857615	0.023430071539246745	0.010890140404275002
19|1	2.769208419566112	0.0	0.9230694731887039	0.0	1.8461389463774078	0.0	0.0	0.9230694731887039	0.0	2.769208419566112	4.61534736594352	1.8461389463774078	0.0	1.8461389463774078	1.8461389463774078	0.9230694731887039	0.9230694731887039	0.0	0.9230694731887039	0.0	0.007873523171830347	-0.0036912401575281777	0.007710457607674524	0.004711651303498155	0.009426515737205755	-0.0022801715353127023	0.03255390550762969	0.020625885176298417
20|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0270337112589565	1.0270337112589565	1.0270337112589565	3.08110113377687	4.108134845035826	1.0270337112589565	0.0	0.0	0.0	0.0	1.0270337112589565	0.0	0.0	-0.022183158079890075	-0.02692405424035495	-0.05016249091112732	-0.04691837308064067	0.038414033697583075	0.03914638417137087	0.02044857788629554	0.021145369297806978
23|1	5.96342430523291	2.981712152616455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9939040508721517	2.981712152616455	0.9939040508721517	0.9939040508721517	0.9939040508721517	0.0	0.0	1.9878081017443034	0.0	0.0	-0.0136632876831119	-0.011787275080021696	-0.05225167392039084	-0.026346826264231425	0.004504947539363862	0.0011477269872017593	0.07092025210938102	0.033572085439657444
24|1	0.9028959970024258	0.0	0.0	0.0	0.0	0.0	0.0	1.8057919940048517	0.0	1.8057919940048517	3.6115839880097034	0.9028959970024258	0.0	1.8057919940048517	0.9028959970024258	2.7086879910072774	0.0	0.0	0.0	0.9028959970024258	0.013485093592350061	0.0025281389199778084	0.0068790627052036386	-0.0035612375569552034	0.028302646752202957	0.013709004053448446	0.024364362943346686	0.011396931587999716
25|1	0.0	3.955865969397323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9889664923493308	0.9889664923493308	0.0	0.0	0.0	0.0	0.0	3.955865969397323	0.0	0.9889664923493308	-0.020760516418216027	-0.028878529330343263	-0.09996961411108912	-0.0768745623032643	0.09877154039630778	0.04704807048075739	0.06476200354707244	0.026935115389444403
28|1	1.988295867208755	0.9941479336043775	0.9941479336043775	0.9941479336043775	5.964887601626265	1.988295867208755	0.0	3.97659173441751	0.9941479336043775	1.988295867208755	0.9941479336043775	3.97659173441751	0.0	0.9941479336043775	0.9941479336043775	2.9824438008131327	1.988295867208755	0.0	2.9824438008131327	0.9941479336043775	-0.010352794266892994	-0.004031264188952439	0.005480143264337329	0.0006606223784059698	0.00334134207372374	0.0024487193042048677	0.006443621702566102	0.0018616761282300059
29|1	1.1389894947351766	1.1389894947351766	0.0	1.1389894947351766	0.0	0.0	0.0	0.0	0.0	1.1389894947351766	1.1389894947351766	2.2779789894703533	0.0	2.2779789894703533	0.0	0.0	1.1389894947351766	0.0	1.1389894947351766	1.1389894947351766	-0.06049518986959472	-0.045604871456598015	0.031140879832255306	0.012288626887095663	-0.005504943299486023	-0.003995577149385279	-0.04057838243298656	-0.026240037246477076
30|1	0.0	0.9301097369701107	0.0	0.0	0.0	0.0	0.0	1.8602194739402214	0.0	1.8602194739402214	3.7204389478804427	0.0	0.0	0.9301097369701107	0.9301097369701107	0.9301097369701107	0.0	0.0	0.0	0.9301097369701107	0.010966388572541116	0.00569463925357381	-0.013976663534291464	-0.01355281559773614	0.021279772987431857	0.007733690342649646	0.031388821517991154	0.020356429487729432
