ID__PseudoAAC0	Pc1.A__PseudoAAC1	Pc1.R__PseudoAAC2	Pc1.N__PseudoAAC3	Pc1.D__PseudoAAC4	Pc1.C__PseudoAAC5	Pc1.Q__PseudoAAC6	Pc1.E__PseudoAAC7	Pc1.G__PseudoAAC8	Pc1.H__PseudoAAC9	Pc1.I__PseudoAAC10	Pc1.L__PseudoAAC11	Pc1.K__PseudoAAC12	Pc1.M__PseudoAAC13	Pc1.F__PseudoAAC14	Pc1.P__PseudoAAC15	Pc1.S__PseudoAAC16	Pc1.T__PseudoAAC17	Pc1.W__PseudoAAC18	Pc1.Y__PseudoAAC19	Pc1.V__PseudoAAC20	Pc2.Hydrophobicity.1__PseudoAAC21	Pc2.Hydrophilicity.1__PseudoAAC22	Pc2.Hydrophobicity.2__PseudoAAC23	Pc2.Hydrophilicity.2__PseudoAAC24	Pc2.Hydrophobicity.3__PseudoAAC25	Pc2.Hydrophilicity.3__PseudoAAC26	Pc2.Hydrophobicity.4__PseudoAAC27	Pc2.Hydrophilicity.4__PseudoAAC28	Pc1.A__APseudoAAC1	Pc1.R__APseudoAAC2	Pc1.N__APseudoAAC3	Pc1.D__APseudoAAC4	Pc1.C__APseudoAAC5	Pc1.Q__APseudoAAC6	Pc1.E__APseudoAAC7	Pc1.G__APseudoAAC8	Pc1.H__APseudoAAC9	Pc1.I__APseudoAAC10	Pc1.L__APseudoAAC11	Pc1.K__APseudoAAC12	Pc1.M__APseudoAAC13	Pc1.F__APseudoAAC14	Pc1.P__APseudoAAC15	Pc1.S__APseudoAAC16	Pc1.T__APseudoAAC17	Pc1.W__APseudoAAC18	Pc1.Y__APseudoAAC19	Pc1.V__APseudoAAC20	Pc2.Hydrophobicity.1__APseudoAAC21	Pc2.Hydrophilicity.1__APseudoAAC22	Pc2.Hydrophobicity.2__APseudoAAC23	Pc2.Hydrophilicity.2__APseudoAAC24	Pc2.Hydrophobicity.3__APseudoAAC25	Pc2.Hydrophilicity.3__APseudoAAC26	Pc2.Hydrophobicity.4__APseudoAAC27	Pc2.Hydrophilicity.4__APseudoAAC28
149|1	0.0862693439178041	0.0	0.3025924992619866	0.1189023090833208	0.0	0.0	0.0	0.0	0.0	0.289653719230116	0.0896294369213985	0.3509835038803376	0.0	0.2747210593099949	0.0	0.110513798751078	0.0	0.0	0.0	0.1319967765503107	0.4753771559002566	0.616630912076898	0.2577294327285643	0.2626848851566171	0.5870041102725791	0.6746047427717888	0.48884819087877	0.4825558752554858	0.0862693439178041	0.0	0.3025924992619866	0.1189023090833208	0.0	0.0	0.0	0.0	0.0	0.289653719230116	0.0896294369213985	0.3509835038803376	0.0	0.2747210593099949	0.0	0.110513798751078	0.0	0.0	0.0	0.1319967765503107	0.4753771559002566	0.616630912076898	0.2577294327285643	0.2626848851566171	0.5870041102725791	0.6746047427717888	0.48884819087877	0.4825558752554858
150|1	0.0813973747487438	0.2029305784390504	0.1427519553298918	0.1121874280180845	0.0	0.11308495911742	0.0	0.3389354256294933	0.6034070791070602	0.0	0.338270840337494	0.0	0.2393523292856977	0.1296032402734697	0.1068055675995002	0.3128179495749799	0.0	0.0	0.0	0.2490847988070643	0.4844488207996232	0.6162612117441493	0.4045632717170898	0.3619127980299859	0.5377968031923853	0.6420244821774198	0.4991320156488986	0.5283116105970801	0.0813973747487438	0.2029305784390504	0.1427519553298918	0.1121874280180845	0.0	0.11308495911742	0.0	0.3389354256294933	0.6034070791070602	0.0	0.338270840337494	0.0	0.2393523292856977	0.1296032402734697	0.1068055675995002	0.3128179495749799	0.0	0.0	0.0	0.2490847988070643	0.4844488207996232	0.6162612117441493	0.4045632717170898	0.3619127980299859	0.5377968031923853	0.6420244821774198	0.4991320156488986	0.5283116105970801
151|1	0.0	0.0	0.0	0.0	0.0	0.0698816781612982	0.0516486081906023	0.0698158756512424	0.0	0.0	0.0	0.3581270597888326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6880324641301132	0.8948154497520604	0.5505555705389901	0.6466988474270587	0.6676145679668977	0.9067370086223914	0.6134673587546613	0.7428046241270476	0.0	0.0	0.0	0.0	0.0	0.0698816781612982	0.0516486081906023	0.0698158756512424	0.0	0.0	0.0	0.3581270597888326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6880324641301132	0.8948154497520604	0.5505555705389901	0.6466988474270587	0.6676145679668977	0.9067370086223914	0.6134673587546613	0.7428046241270476
152|1	0.2492152717188838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3452292314893721	0.3379742456050378	0.0	0.1322692402144456	0.0	0.0	0.0	0.0	0.0	0.1271042954545739	0.452696816430883	0.607298624864618	0.23291848554145	0.1702992767664423	0.5070736259209294	0.6183369573183327	0.6504945635817926	0.682534553266566	0.2492152717188838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3452292314893721	0.3379742456050378	0.0	0.1322692402144456	0.0	0.0	0.0	0.0	0.0	0.1271042954545739	0.452696816430883	0.607298624864618	0.23291848554145	0.1702992767664423	0.5070736259209294	0.6183369573183327	0.6504945635817926	0.682534553266566
153|1	0.2391312054966943	0.0	0.0	0.0	0.2081178374939657	0.0	0.0	0.1106369792043866	0.0	0.0669079342194578	0.2484450944639745	0.3242987005609117	0.0	0.3807515804844902	0.0522960030194776	0.2042231668029825	0.1166995813234499	0.0	0.0	0.365883717954639	0.5304884054263727	0.6314708834495353	0.3881157721127771	0.3159252948338761	0.5219373050007666	0.6135799141964408	0.5557761340159952	0.5833158619948338	0.2391312054966943	0.0	0.0	0.0	0.2081178374939657	0.0	0.0	0.1106369792043866	0.0	0.0669079342194578	0.2484450944639745	0.3242987005609117	0.0	0.3807515804844902	0.0522960030194776	0.2042231668029825	0.1166995813234499	0.0	0.0	0.365883717954639	0.5304884054263727	0.6314708834495353	0.3881157721127771	0.3159252948338761	0.5219373050007666	0.6135799141964408	0.5557761340159952	0.5833158619948338
154|1	0.0819218714872658	0.0	0.1436717999221687	0.1129103252894067	0.6416754530960456	0.0	0.0841181299869688	0.3411194091530526	0.0	0.1375284294800402	0.1702252707507945	0.249971984773909	0.0	0.1304383590599803	0.10749378600992	0.2098890940327859	0.2398745429465804	0.0	0.2337462810432826	0.3760347236067101	0.5420192051883338	0.6570341158294712	0.4489683377573865	0.3829197186476344	0.4671037575357999	0.5615645487302091	0.479714675823952	0.5069437988666514	0.0819218714872658	0.0	0.1436717999221687	0.1129103252894067	0.6416754530960456	0.0	0.0841181299869688	0.3411194091530526	0.0	0.1375284294800402	0.1702252707507945	0.249971984773909	0.0	0.1304383590599803	0.10749378600992	0.2098890940327859	0.2398745429465804	0.0	0.2337462810432826	0.3760347236067101	0.5420192051883338	0.6570341158294712	0.4489683377573865	0.3829197186476344	0.4671037575357999	0.5615645487302091	0.479714675823952	0.5069437988666514
155|1	0.0824236110222978	0.0	0.1445517337027509	0.0	0.645605465162822	0.0	0.0846333207493525	0.3432086325879133	0.0	0.2767414750219029	0.0	0.2515029657577965	0.0	0.1312372431728178	0.108152143555131	0.5279364573314823	0.0	0.0	0.2351778859155461	0.3783377897348763	0.5199479320770894	0.618401675026078	0.4399984692875581	0.3771849708034019	0.4895366518472459	0.566409791689219	0.4838235627802056	0.5206606590057807	0.0824236110222978	0.0	0.1445517337027509	0.0	0.645605465162822	0.0	0.0846333207493525	0.3432086325879133	0.0	0.2767414750219029	0.0	0.2515029657577965	0.0	0.1312372431728178	0.108152143555131	0.5279364573314823	0.0	0.0	0.2351778859155461	0.3783377897348763	0.5199479320770894	0.618401675026078	0.4399984692875581	0.3771849708034019	0.4895366518472459	0.566409791689219	0.4838235627802056	0.5206606590057807
156|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2127047769258504	0.0	0.0	0.0796078893577658	0.0	0.0	0.1220021258918394	0.0502707581875597	0.0	0.0	0.0	0.2186285032417377	0.0	0.5654990025035985	0.654504818699455	0.496179134779835	0.4135718603618508	0.5629086829392926	0.6680841706906812	0.4871204446452204	0.4938328683976946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2127047769258504	0.0	0.0	0.0796078893577658	0.0	0.0	0.1220021258918394	0.0502707581875597	0.0	0.0	0.0	0.2186285032417377	0.0	0.5654990025035985	0.654504818699455	0.496179134779835	0.4135718603618508	0.5629086829392926	0.6680841706906812	0.4871204446452204	0.4938328683976946
157|1	0.0	0.1057382995373968	0.29752734414552	0.1169119800411867	0.664417072335923	0.0	0.0870993605671696	0.4709453624941391	0.0	0.0	0.0881291122203048	0.0	0.0	0.1350612248431482	0.1669552097958898	0.0	0.745127809316227	0.1326528674908153	0.2420304828100409	0.259574513304648	0.5035921126603027	0.6175715332670851	0.4213111555051713	0.3366872430747339	0.4589613725491855	0.5786958070813581	0.4557828349115883	0.5176521433615697	0.0	0.1057382995373968	0.29752734414552	0.1169119800411867	0.664417072335923	0.0	0.0870993605671696	0.4709453624941391	0.0	0.0	0.0881291122203048	0.0	0.0	0.1350612248431482	0.1669552097958898	0.0	0.745127809316227	0.1326528674908153	0.2420304828100409	0.259574513304648	0.5035921126603027	0.6175715332670851	0.4213111555051713	0.3366872430747339	0.4589613725491855	0.5786958070813581	0.4557828349115883	0.5176521433615697
158|1	0.0829405627348839	0.0	0.0	0.0	0.0	0.0	0.0	0.5756019982067749	0.0	0.1392385833726031	0.0861710034905849	0.3374404858142044	0.0	0.2641206971042231	0.0	0.0	0.0	0.0	0.0	0.0	0.4944581553662972	0.6486205021978182	0.2727103492952246	0.2612067206851829	0.4986579697309032	0.6210021580687695	0.5791524817333088	0.5926555133888207	0.0829405627348839	0.0	0.0	0.0	0.0	0.0	0.0	0.5756019982067749	0.0	0.1392385833726031	0.0861710034905849	0.3374404858142044	0.0	0.2641206971042231	0.0	0.0	0.0	0.0	0.0	0.0	0.4944581553662972	0.6486205021978182	0.2727103492952246	0.2612067206851829	0.4986579697309032	0.6210021580687695	0.5791524817333088	0.5926555133888207
159|1	0.0800013326492397	0.0	0.0	0.1102633073319841	0.0	0.0	0.0	0.3331223619446671	0.0	0.2014564139432007	0.1662345874600542	0.1627411706937281	0.0	0.1273804219060174	0.0	0.1024842751167774	0.0	0.0	0.0	0.2448127585041118	0.5258155071305923	0.5915499298555467	0.3461498538491333	0.255591022143062	0.6200093867311005	0.7039517649149807	0.5484367966636953	0.55488074940173	0.0800013326492397	0.0	0.0	0.1102633073319841	0.0	0.0	0.0	0.3331223619446671	0.0	0.2014564139432007	0.1662345874600542	0.1627411706937281	0.0	0.1273804219060174	0.0	0.1024842751167774	0.0	0.0	0.0	0.2448127585041118	0.5258155071305923	0.5915499298555467	0.3461498538491333	0.255591022143062	0.6200093867311005	0.7039517649149807	0.5484367966636953	0.55488074940173
160|1	0.0	0.0	0.0	0.0	0.2013919885419257	0.0	0.0	0.0	0.0	0.0	0.0	0.9414545284627734	0.0	0.491262186573994	0.202423707024969	0.0	0.0	0.7237532957500894	0.0	0.0	0.5885443075829739	0.7937923705533325	0.4695979929120289	0.5234119641185024	0.4388651093575514	0.5426405772653141	0.4726156950801215	0.4891065633508442	0.0	0.0	0.0	0.0	0.2013919885419257	0.0	0.0	0.0	0.0	0.0	0.0	0.9414545284627734	0.0	0.491262186573994	0.202423707024969	0.0	0.0	0.7237532957500894	0.0	0.0	0.5885443075829739	0.7937923705533325	0.4695979929120289	0.5234119641185024	0.4388651093575514	0.5426405772653141	0.4726156950801215	0.4891065633508442
161|1	0.4892870405830477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50834421532381	0.4976613710853702	0.0	0.1298428155271644	0.0	0.0	0.0	0.0	0.0	0.0	0.470857416891588	0.6122894322811688	0.2784005701811526	0.2427937888430758	0.579561565260309	0.6852987442594203	0.5631363646020124	0.6149972989965186	0.4892870405830477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50834421532381	0.4976613710853702	0.0	0.1298428155271644	0.0	0.0	0.0	0.0	0.0	0.0	0.470857416891588	0.6122894322811688	0.2784005701811526	0.2427937888430758	0.579561565260309	0.6852987442594203	0.5631363646020124	0.6149972989965186
162|1	0.1643245281313634	0.0	0.1440933922735386	0.1132416507795759	0.6435583936816975	0.0	0.0843649672941735	0.2280802628483168	0.0	0.0689659973236451	0.2560871729154707	0.1671370038236899	0.0	0.0	0.1078092171385488	0.2105049952515924	0.2405784338468783	0.1284883695410193	0.2344321890941485	0.5028508862234298	0.5212854248337793	0.6776275594497824	0.4525188982535148	0.3914350147947914	0.4926387364668635	0.578725155427043	0.4580475791367844	0.4753292036082397	0.1643245281313634	0.0	0.1440933922735386	0.1132416507795759	0.6435583936816975	0.0	0.0843649672941735	0.2280802628483168	0.0	0.0689659973236451	0.2560871729154707	0.1671370038236899	0.0	0.0	0.1078092171385488	0.2105049952515924	0.2405784338468783	0.1284883695410193	0.2344321890941485	0.5028508862234298	0.5212854248337793	0.6776275594497824	0.4525188982535148	0.3914350147947914	0.4926387364668635	0.578725155427043	0.4580475791367844	0.4753292036082397
164|1	0.0	0.0	0.0	0.2644197925866068	0.0	0.0	0.0492481498634348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.582022693707722	1.0	0.5039632560341873	0.771618581848369	0.6016305614475627	0.9999999999999998	0.5529605475179515	0.825150693680307	0.0	0.0	0.0	0.2644197925866068	0.0	0.0	0.0492481498634348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.582022693707722	1.0	0.5039632560341873	0.771618581848369	0.6016305614475627	0.9999999999999998	0.5529605475179515	0.825150693680307
165|1	0.3340733453106256	0.0	0.0	0.0	0.0	0.0	0.0	0.3477670251462042	0.0	0.1402085355156201	0.433856403544234	0.3397911354289045	0.0	0.0	0.0	0.0	0.2445491343220778	0.0	0.0	0.3833627570623108	0.4512304902004245	0.5500479841749583	0.3946565899537868	0.3312112460955188	0.5725923875105366	0.6379483652916527	0.5044147711488102	0.5181638915418731	0.3340733453106256	0.0	0.0	0.0	0.0	0.0	0.0	0.3477670251462042	0.0	0.1402085355156201	0.433856403544234	0.3397911354289045	0.0	0.0	0.0	0.0	0.2445491343220778	0.0	0.0	0.3833627570623108	0.4512304902004245	0.5500479841749583	0.3946565899537868	0.3312112460955188	0.5725923875105366	0.6379483652916527	0.5044147711488102	0.5181638915418731
166|1	0.0	0.0	0.0	0.0	0.0	0.0	0.1623751747891126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1556233088052021	0.0	0.0	0.0	0.0	0.0	0.5035561050934275	0.783327171236129	0.4028043812383639	0.3993558777994677	0.4680602859027539	0.6536474989043214	0.4473513986277971	0.5503144120482679	0.0	0.0	0.0	0.0	0.0	0.0	0.1623751747891126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1556233088052021	0.0	0.0	0.0	0.0	0.0	0.5035561050934275	0.783327171236129	0.4028043812383639	0.3993558777994677	0.4680602859027539	0.6536474989043214	0.4473513986277971	0.5503144120482679
167|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1178532753828353	0.2098143046861507	0.0712720037510726	0.1764332826506794	0.259088310741668	0.2496799140229128	0.0	0.0	0.1087718106995835	0.0	0.2655692344423482	0.0	0.0	0.4234451282050809	0.5155285286357725	0.2733640049430909	0.2330905879267251	0.5474475827546501	0.692739363198171	0.5285923907858858	0.6446934495451193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1178532753828353	0.2098143046861507	0.0712720037510726	0.1764332826506794	0.259088310741668	0.2496799140229128	0.0	0.0	0.1087718106995835	0.0	0.2655692344423482	0.0	0.0	0.4234451282050809	0.5155285286357725	0.2733640049430909	0.2330905879267251	0.5474475827546501	0.692739363198171	0.5285923907858858	0.6446934495451193
168|1	0.0	0.1076187092188016	0.0	0.0	0.0	0.0	0.0	0.2396602378037807	0.2133336811911863	0.144935007637656	0.179392733630897	0.1756227986673093	0.0	0.0	0.0	0.11059632383542	0.0	0.1350119156066554	0.0	0.0	0.3653171756427114	0.5204456039423548	0.3090961884167945	0.2280577595721515	0.6296221747970233	0.7393610412188013	0.470806343659093	0.553605120131809	0.0	0.1076187092188016	0.0	0.0	0.0	0.0	0.0	0.2396602378037807	0.2133336811911863	0.144935007637656	0.179392733630897	0.1756227986673093	0.0	0.0	0.0	0.11059632383542	0.0	0.1350119156066554	0.0	0.0	0.3653171756427114	0.5204456039423548	0.3090961884167945	0.2280577595721515	0.6296221747970233	0.7393610412188013	0.470806343659093	0.553605120131809
172|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1123104544075456	0.0	0.0	0.0	0.0	0.0	0.1288369203139776	0.1061740460568005	0.0	0.0	0.0	0.2308764937054595	0.0	0.4972665970135416	0.5887399032517633	0.4732373232890902	0.4634260591808587	0.5014829106187689	0.5979605770076992	0.4867661276554179	0.4936603645241613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1123104544075456	0.0	0.0	0.0	0.0	0.0	0.1288369203139776	0.1061740460568005	0.0	0.0	0.0	0.2308764937054595	0.0	0.4972665970135416	0.5887399032517633	0.4732373232890902	0.4634260591808587	0.5014829106187689	0.5979605770076992	0.4867661276554179	0.4936603645241613
173|1	0.0862525993363042	0.0	0.0	0.0	0.0	0.1198302979650791	0.0885649611143586	0.2394349249218392	0.0	0.1447987492221412	0.0896120401574594	0.1754576895976323	0.0	0.2746677369018432	0.113176350680627	0.0	0.6313882504187722	0.1348849862333036	0.0	0.2639423128643499	0.4411639714728266	0.5902012681853696	0.4331992075005087	0.362574897971013	0.4198412147947033	0.5780719691556014	0.4718911357516408	0.5061815481205265	0.0862525993363042	0.0	0.0	0.0	0.0	0.1198302979650791	0.0885649611143586	0.2394349249218392	0.0	0.1447987492221412	0.0896120401574594	0.1754576895976323	0.0	0.2746677369018432	0.113176350680627	0.0	0.6313882504187722	0.1348849862333036	0.0	0.2639423128643499	0.4411639714728266	0.5902012681853696	0.4331992075005087	0.362574897971013	0.4198412147947033	0.5780719691556014	0.4718911357516408	0.5061815481205265
174|1	0.1314397759080102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1365592059554129	0.0	0.0	0.0	0.0	0.0	0.0	0.102775177213692	0.0	0.0	0.5980106174710754	0.6399265232195112	0.5418451478256862	0.5047942353008725	0.6101378482267656	0.645809365643221	0.5934298900456485	0.722978291785634	0.1314397759080102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1365592059554129	0.0	0.0	0.0	0.0	0.0	0.0	0.102775177213692	0.0	0.0	0.5980106174710754	0.6399265232195112	0.5418451478256862	0.5047942353008725	0.6101378482267656	0.645809365643221	0.5934298900456485	0.722978291785634
176|1	0.0	0.3431308497691773	0.0965504560531653	0.0	0.0718698887187175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1618862347385476	0.0	0.0	0.0	0.0	0.1721884741690716	0.0	0.0	1.0	0.8545839090474113	0.7452514212658259	0.5513371635590011	0.7554052289676686	0.6691348215711331	0.514856708070009	0.4440937042492396	0.0	0.3431308497691773	0.0965504560531653	0.0	0.0718698887187175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1618862347385476	0.0	0.0	0.0	0.0	0.1721884741690716	0.0	0.0	1.0	0.8545839090474113	0.7452514212658259	0.5513371635590011	0.7554052289676686	0.6691348215711331	0.514856708070009	0.4440937042492396
177|1	0.0	0.5142497424375874	0.1033571703268216	0.0812274345342377	0.0	0.0818772769444047	0.0	0.2454005371458886	0.0	0.0	0.0612298388147514	0.1198861897797941	0.1732990585588368	0.0	0.0	0.0	0.1725652076874459	0.1843275959588262	0.0	0.0901728453268093	0.7314706321395087	0.7642183194139104	0.6370752064987854	0.5587839283196623	0.7098239633403509	0.693957067327538	0.5914051137736744	0.5813096753097927	0.0	0.5142497424375874	0.1033571703268216	0.0812274345342377	0.0	0.0818772769444047	0.0	0.2454005371458886	0.0	0.0	0.0612298388147514	0.1198861897797941	0.1732990585588368	0.0	0.0	0.0	0.1725652076874459	0.1843275959588262	0.0	0.0901728453268093	0.7314706321395087	0.7642183194139104	0.6370752064987854	0.5587839283196623	0.7098239633403509	0.693957067327538	0.5914051137736744	0.5813096753097927
179|1	0.0855605043919364	0.0	0.0	0.0	0.0	0.0	0.0	0.3562705316070733	0.0	0.1436368771967351	0.2666789667022418	0.6091743307363117	0.0	0.1362318949825656	0.0	0.0	0.0	0.1338026627119081	0.0	0.2618244272383656	0.4414136590423589	0.5258747882234844	0.3349339930618462	0.2862917038089055	0.5590175271830093	0.6780929848368282	0.507883114075961	0.5199680962842723	0.0855605043919364	0.0	0.0	0.0	0.0	0.0	0.0	0.3562705316070733	0.0	0.1436368771967351	0.2666789667022418	0.6091743307363117	0.0	0.1362318949825656	0.0	0.0	0.0	0.1338026627119081	0.0	0.2618244272383656	0.4414136590423589	0.5258747882234844	0.3349339930618462	0.2862917038089055	0.5590175271830093	0.6780929848368282	0.507883114075961	0.5199680962842723
181|1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6099279870621579	0.7677133222479092	0.0	0.0	0.1650673207506073	0.0	0.0	0.1311528610180172	0.0	0.0	0.4792611685429644	0.6047378324804891	0.222541642200867	0.1597191186058112	0.5173151083191317	0.6752443930600468	0.5828803426876744	0.6625409625730241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6099279870621579	0.7677133222479092	0.0	0.0	0.1650673207506073	0.0	0.0	0.1311528610180172	0.0	0.0	0.4792611685429644	0.6047378324804891	0.222541642200867	0.1597191186058112	0.5173151083191317	0.6752443930600468	0.5828803426876744	0.6625409625730241
182|1	0.0	0.2163570504916467	0.1521968362021253	0.0	0.0	0.2411339719998084	0.0	0.3613603704300916	0.0	0.0	0.8114665820836271	0.5296090846271135	0.0	0.0	0.1708081977565631	0.0	0.0	0.1357142268938299	0.7428481678674459	0.2655649671268629	0.3977417446185179	0.5798927835692695	0.3201635950581555	0.2622991474639491	0.4887053869935506	0.6393082763739187	0.4964574694860141	0.5826015949894554	0.0	0.2163570504916467	0.1521968362021253	0.0	0.0	0.2411339719998084	0.0	0.3613603704300916	0.0	0.0	0.8114665820836271	0.5296090846271135	0.0	0.0	0.1708081977565631	0.0	0.0	0.1357142268938299	0.7428481678674459	0.2655649671268629	0.3977417446185179	0.5798927835692695	0.3201635950581555	0.2622991474639491	0.4887053869935506	0.6393082763739187	0.4964574694860141	0.5826015949894554
183|1	0.0	0.1104877741378968	0.0	0.0	0.0	0.0	0.0	0.2460494686891546	0.2190210582765467	0.1487989077808604	0.1841752607819575	0.1803048210991642	0.2606359899125849	0.0	0.0	0.0	0.0	0.1386112707145053	0.0	0.0	0.452534680634275	0.5993535935437816	0.2393314317255662	0.1564312731763079	0.4707500282829719	0.6072803093823175	0.530169980513469	0.6056577009645289	0.0	0.1104877741378968	0.0	0.0	0.0	0.0	0.0	0.2460494686891546	0.2190210582765467	0.1487989077808604	0.1841752607819575	0.1803048210991642	0.2606359899125849	0.0	0.0	0.0	0.0	0.1386112707145053	0.0	0.0	0.452534680634275	0.5993535935437816	0.2393314317255662	0.1564312731763079	0.4707500282829719	0.6072803093823175	0.530169980513469	0.6056577009645289
184|1	0.1609958018912334	0.0	0.0	0.0	0.0	0.0	0.0826559839575208	0.2234600350318583	0.3978261250953808	0.0675689513221837	0.4181660139889578	0.1637513051903132	0.0	0.0	0.1056253230230575	0.2062407900879405	0.0	0.0	0.0	0.7389969341144891	0.5370573082873569	0.6387823956725729	0.3865286869373534	0.3157882721507916	0.5308055167004422	0.6113993281468677	0.5426798140486284	0.5479281026735184	0.1609958018912334	0.0	0.0	0.0	0.0	0.0	0.0826559839575208	0.2234600350318583	0.3978261250953808	0.0675689513221837	0.4181660139889578	0.1637513051903132	0.0	0.0	0.1056253230230575	0.2062407900879405	0.0	0.0	0.0	0.7389969341144891	0.5370573082873569	0.6387823956725729	0.3865286869373534	0.3157882721507916	0.5308055167004422	0.6113993281468677	0.5426798140486284	0.5479281026735184
185|1	0.1620167239511651	0.1009803682541902	0.0	0.0	0.0	0.2250890112968735	0.0	0.0	0.0	0.2039922781607401	0.0	0.0823948503563639	0.0	0.1289838429518105	0.0	0.0	0.0	0.0	0.2311397799077853	0.2478943775111031	0.5273874193003547	0.6400628136782324	0.3821151858000739	0.3777875007861024	0.5127555370910789	0.5815509115518498	0.5433023016145839	0.5247324279113548	0.1620167239511651	0.1009803682541902	0.0	0.0	0.0	0.2250890112968735	0.0	0.0	0.0	0.2039922781607401	0.0	0.0823948503563639	0.0	0.1289838429518105	0.0	0.0	0.0	0.0	0.2311397799077853	0.2478943775111031	0.5273874193003547	0.6400628136782324	0.3821151858000739	0.3777875007861024	0.5127555370910789	0.5815509115518498	0.5433023016145839	0.5247324279113548
186|1	0.0813663940592534	0.0	0.0	0.1121447283132982	0.0	0.0	0.0	0.2258709488484721	0.201059138693847	0.2731918151836324	0.0845355227322	0.1655180205858227	0.0	0.1295539119289591	0.0	0.2084659252012571	0.0	0.0	0.0	0.2489899945356436	0.4896367227080823	0.5931217311828223	0.3268252691325273	0.2635624666902221	0.5555494334330509	0.678696234725263	0.5829793712741757	0.5657648463649387	0.0813663940592534	0.0	0.0	0.1121447283132982	0.0	0.0	0.0	0.2258709488484721	0.201059138693847	0.2731918151836324	0.0845355227322	0.1655180205858227	0.0	0.1295539119289591	0.0	0.2084659252012571	0.0	0.0	0.0	0.2489899945356436	0.4896367227080823	0.5931217311828223	0.3268252691325273	0.2635624666902221	0.5555494334330509	0.678696234725263	0.5829793712741757	0.5657648463649387
187|1	0.8953635489381816	0.0	0.0	0.0	0.0	0.0	0.2507365949393393	0.4519100784258509	0.0	0.0683233807038632	0.169133989574318	0.4967389257793214	0.0	0.0	0.0	0.2085435357825012	0.0	0.1272911308303506	0.0	0.3736240379678292	0.4528420456077115	0.6264829898319167	0.3555942077165133	0.3060338949228664	0.5009059022491119	0.6629155881940886	0.5488875599708098	0.5932948123564468	0.8953635489381816	0.0	0.0	0.0	0.0	0.0	0.2507365949393393	0.4519100784258509	0.0	0.0683233807038632	0.169133989574318	0.4967389257793214	0.0	0.0	0.0	0.2085435357825012	0.0	0.1272911308303506	0.0	0.3736240379678292	0.4528420456077115	0.6264829898319167	0.3555942077165133	0.3060338949228664	0.5009059022491119	0.6629155881940886	0.5488875599708098	0.5932948123564468
190|1	0.234566734276977	0.0	0.0	0.0	0.2041453409827809	0.0	0.0	0.108525170725163	0.0	0.3281540691119455	0.1624685615148769	0.3181085754276091	0.0	0.3734838981785631	0.1025955823585506	0.1001625053517746	0.1144720515487492	0.0	0.0	0.0	0.54335412491634	0.6405084683576927	0.4043389272438568	0.3134506508171876	0.5421394410542819	0.5947388004336861	0.5908689007391119	0.5848201515864884	0.234566734276977	0.0	0.0	0.0	0.2041453409827809	0.0	0.0	0.108525170725163	0.0	0.3281540691119455	0.1624685615148769	0.3181085754276091	0.0	0.3734838981785631	0.1025955823585506	0.1001625053517746	0.1144720515487492	0.0	0.0	0.0	0.54335412491634	0.6405084683576927	0.4043389272438568	0.3134506508171876	0.5421394410542819	0.5947388004336861	0.5908689007391119	0.5848201515864884
