ID	CIDH920105.lag1	CIDH920105.lag2	CIDH920105.lag3	CIDH920105.lag4	CIDH920105.lag5	CIDH920105.lag6	CIDH920105.lag7	CIDH920105.lag8	CIDH920105.lag9	CIDH920105.lag10	BHAR880101.lag1	BHAR880101.lag2	BHAR880101.lag3	BHAR880101.lag4	BHAR880101.lag5	BHAR880101.lag6	BHAR880101.lag7	BHAR880101.lag8	BHAR880101.lag9	BHAR880101.lag10	CHAM820101.lag1	CHAM820101.lag2	CHAM820101.lag3	CHAM820101.lag4	CHAM820101.lag5	CHAM820101.lag6	CHAM820101.lag7	CHAM820101.lag8	CHAM820101.lag9	CHAM820101.lag10	CHAM820102.lag1	CHAM820102.lag2	CHAM820102.lag3	CHAM820102.lag4	CHAM820102.lag5	CHAM820102.lag6	CHAM820102.lag7	CHAM820102.lag8	CHAM820102.lag9	CHAM820102.lag10	CHOC760101.lag1	CHOC760101.lag2	CHOC760101.lag3	CHOC760101.lag4	CHOC760101.lag5	CHOC760101.lag6	CHOC760101.lag7	CHOC760101.lag8	CHOC760101.lag9	CHOC760101.lag10	BIGC670101.lag1	BIGC670101.lag2	BIGC670101.lag3	BIGC670101.lag4	BIGC670101.lag5	BIGC670101.lag6	BIGC670101.lag7	BIGC670101.lag8	BIGC670101.lag9	BIGC670101.lag10	CHAM810101.lag1	CHAM810101.lag2	CHAM810101.lag3	CHAM810101.lag4	CHAM810101.lag5	CHAM810101.lag6	CHAM810101.lag7	CHAM810101.lag8	CHAM810101.lag9	CHAM810101.lag10	DAYM780201.lag1	DAYM780201.lag2	DAYM780201.lag3	DAYM780201.lag4	DAYM780201.lag5	DAYM780201.lag6	DAYM780201.lag7	DAYM780201.lag8	DAYM780201.lag9	DAYM780201.lag10
1775|0	0.5390124394821965	0.4466747339836631	0.3851157948102065	0.478981665148351	0.3485197319886698	0.4764827631747909	0.4479955750742476	0.6120883085535457	0.4945158040571979	0.4232367895135619	0.5104208034127361	0.4158373014136856	0.3770435657117812	0.6778315585168658	0.4014229585934452	0.419502556477009	0.5957689880066398	0.6071440084811518	0.5108522882103074	0.3391924750042739	0.2806147378169275	0.2925325043126893	0.4159096899686451	0.3074226206491978	0.3996308257422074	0.2729514921630144	0.2219452117750643	0.3277890519020294	0.3983278070403713	0.3723277712156249	0.3091593901788877	0.4339835629799351	0.3988763411992574	0.748048955759553	0.2530179680943634	0.5512603832150903	0.4792384567601898	0.5528142694215359	0.2130677958402937	0.3068415255257398	0.2296397901022302	0.2291031712870857	0.3113028836034519	0.2414514098253954	0.3065875765168382	0.2393604025744343	0.1496021766943433	0.2834123801503975	0.3537048428690711	0.2997350484595383	0.2827294092964917	0.2709927900015979	0.3540019175608717	0.2468270150565235	0.3634273930054993	0.3225928974110953	0.1853567436659856	0.3972610208677453	0.3890614180214811	0.33524685444894	0.349461313583814	0.3802236408849687	0.2012821169996347	0.3907916416720587	0.304628031053173	0.390794786452329	0.3014806530914579	0.3769226718471466	0.5402284187383222	0.5500259101488738	0.4971324208589476	0.436075741376054	0.3615779126527285	0.5615804019928475	0.4758623452079282	0.6012075991794061	0.4046739537260821	0.4446083114002199	0.4181647433630422	0.3926956947162426
1030|0	0.3826702774487198	0.4941761603330464	0.5177818010652598	0.3700302074151074	0.3255474649574053	0.6229361136472972	0.2563971866569535	0.3939573457744874	0.6000330517516758	0.4172833274188713	0.4109103283549427	0.5825138926216404	0.4035843004387901	0.5056404817342406	0.4391507238011616	0.5418412781639126	0.4663513377694201	0.3994112953406755	0.579563084377141	0.4534529037515381	0.2494739358459606	0.2194443463022906	0.3845323340606935	0.3662042983391729	0.3414646899370329	0.2358253331707678	0.2912686563612234	0.2939167426150878	0.4217690079662392	0.3742598915389178	0.2779438031338868	0.4983189939484137	0.6547194279476674	0.3993303275568349	0.3209939629225014	0.7081537013883714	0.399224093359015	0.4334268274601704	0.4548036359632589	0.3730229472434787	0.2181279146161951	0.1617393943961979	0.2792301786344967	0.2908154031407632	0.2467202051709753	0.1597568821318525	0.270113099377031	0.2664521267085994	0.355147867963426	0.3055264595443167	0.2680316841565633	0.2304222428647561	0.3014440096122139	0.2634559876591659	0.2960648971260478	0.2807556524632448	0.2544628423461421	0.3584982002703726	0.3484542276264961	0.3190489210185236	0.2890020762267421	0.440471231984996	0.182545474164357	0.2687930009057723	0.2630689374153561	0.3843754396753235	0.2903939559729332	0.3402363819922707	0.4769217822776562	0.5050265238399272	0.4004619426060549	0.2508859376699616	0.639502712299143	0.3263103523563381	0.5476714840596899	0.5571074633239704	0.3257127524080472	0.3995110056100049	0.6731200639055779	0.5047039646996838
5115|0	0.474503097181028	0.4105436682705133	0.4150345462977627	0.3432866399673183	0.3927113785796238	0.7472161643978739	0.5099637518989929	0.3301289844163932	0.4087559531039767	0.4824867619217169	0.6609602731554959	0.4853434632012509	0.2259910822342651	0.4823397742359003	0.5067487838496447	0.5993373782172399	0.5520147334209162	0.4163697857701406	0.4369401735557064	0.35988726859034	0.2508390289408487	0.284943243168861	0.3532069229580362	0.3170935719583984	0.3033224150025909	0.250940511657001	0.335421309437905	0.33203450155308	0.3599797400874652	0.3456196771632063	0.4033722442107411	0.5610839450642198	0.4855850722824542	0.4853862377109441	0.3281468602788649	0.5380820634337136	0.464150309930145	0.4017123407157305	0.3612409276894823	0.4230441698893544	0.193449913365428	0.229262790983579	0.2510349593426088	0.2303261529742203	0.2039126780531718	0.1763318321877222	0.2914141915830601	0.3106787334793278	0.292794440380395	0.2368853912221259	0.2772465521376499	0.2618456302371256	0.2956044856534125	0.2105669148357626	0.2373959211335733	0.2873251138150064	0.2687333794290701	0.3637958255171937	0.2818595902997162	0.284600970160604	0.3142493490294681	0.4398217513264435	0.2431774700353202	0.2906600341397068	0.2823046224208366	0.4202896818692702	0.3681983350227588	0.3462651740279523	0.4845762003069248	0.5372896325248006	0.7721745081167819	0.5071617947645041	0.5808440081720301	0.4271527539516684	0.5426708427808887	0.5241029091590688	0.4331099666990435	0.3591251034450442	0.5793704849329582	0.5322855512067839
2194|0	0.6433721366953373	0.3761544893306972	0.3624691295042208	0.3575608639133192	0.3206917967918435	0.4639672399270099	0.1753661809096059	0.4998523963585912	0.6868157516284886	0.4771189674466666	0.5863993923114665	0.4836743648955043	0.2354382825012147	0.502280998970443	0.580727881011881	0.5048788246403396	0.4495395612904165	0.4095062306689041	0.4960473190670837	0.4239617038251847	0.2580157788152168	0.333997460602651	0.4101401330606791	0.3131629319499211	0.3930553405412638	0.2439270623132117	0.3967969581761268	0.3175697490592505	0.3852263020848153	0.3566013805079501	0.3872794227014245	0.5423835668151427	0.4197575679217317	0.4447881432821335	0.3642633571364814	0.5728787621782361	0.5250466960428181	0.3839415625211634	0.3163451403364864	0.4090186090914338	0.2056407514628584	0.2712984775005113	0.3175647232161649	0.2373463341808765	0.3150988225083952	0.159927312949356	0.3757605555383969	0.2793854730443544	0.3312418257187824	0.2294613308643921	0.2328390825021115	0.3014788179170203	0.316147952555501	0.1491709496770373	0.3106088123131494	0.2446494718190242	0.3446072132990865	0.3272751025223141	0.3147141808062457	0.2680342537024032	0.2442462040663649	0.422428048927235	0.1479984871733562	0.161876097642473	0.3301403206289958	0.3559829011077813	0.2779145181336438	0.3085718212859541	0.5178130284526311	0.521943114780496	0.4755019126915729	0.3396694508122961	0.4799300605446032	0.4999555534761861	0.5782445725272268	0.4363199247251019	0.5719943712146283	0.3598034718278065	0.6083563406610062	0.5023483365949118
2160|0	0.8606155933151136	0.7801458591934788	0.690038591882385	0.7074512267219293	0.5848669139491368	0.885777870128736	0.6845800239605526	0.7636147476430156	0.7554622188429865	0.6479833718897494	0.6620525213122364	0.616569863983068	0.3438414133861517	0.5358142340410341	0.5226450865009358	0.5206901071780132	0.5716472359215381	0.6049105789663496	0.5985396942138244	0.512786861176366	0.3484252719712754	0.3981020968297669	0.3968376147560216	0.2944858433708393	0.4110832559421472	0.2715792347409378	0.3578373253228769	0.3314830583194297	0.3242970254369149	0.4143044649442401	0.4229071172760989	0.6080050394380736	0.5137948136342025	0.4786860686487034	0.3919882347497534	0.5846427799704225	0.4828922317607471	0.3955230176378366	0.4492714989304807	0.4072056356308919	0.2649023934845848	0.3089050211611312	0.2813355083140391	0.1709945097008009	0.2789793305952084	0.1327328750888836	0.2486087574155414	0.234151944132928	0.2037972999933497	0.2584911920849421	0.3479670127562653	0.3493645418669401	0.3011289029485633	0.166150228381114	0.3462164884030976	0.2973792689842381	0.2563944469490231	0.350100885535669	0.2398492600216736	0.3556023936696149	0.3036933140016673	0.4502201196045623	0.1949554868560601	0.2241809229925806	0.2686127251945454	0.3708720768211591	0.2835950240308978	0.3313409769512553	0.4647523985212335	0.5042704170509277	0.606674300773451	0.3644337853619358	0.4848046856258111	0.7728633769150284	0.7049486815564738	0.5910850831703246	0.4621602680088062	0.5184440852228869	0.6301675145565451	0.7334599743150683
4034|0	0.4422832952407943	0.3481073488497092	0.5084816702949977	0.603138109473661	0.218045502198158	0.4051841375013937	0.324309990517649	0.602395232591134	0.395889670414234	0.3181093202654929	0.3053300040910711	0.494073233444441	0.5008852664764153	0.484346931980519	0.4515214931518966	0.5371916638766598	0.4739534835744675	0.4579114539821289	0.5514717261579491	0.5121997294108456	0.3240128543064806	0.2724986097916589	0.3085216090333129	0.2594704385339298	0.2798667131348368	0.1915428165519873	0.2791881116222743	0.3385422249575264	0.4182555728986936	0.3989959245994114	0.3152303262853118	0.5962710175148771	0.4017929221709707	0.5159589582922776	0.3131312725638839	0.683634956356278	0.376333669768246	0.406460774890142	0.3378873976864658	0.4767278614212442	0.2987639426823195	0.2396319606976994	0.196581600436428	0.1960028095930496	0.2015116465196243	0.1272434226119933	0.2098132985189704	0.3147999358358754	0.3546668218394626	0.285591166968718	0.3634981574031021	0.2715049328255982	0.2623681648348573	0.2127263680350059	0.2345262586874156	0.2352166281532205	0.2174631460955987	0.3546862900218885	0.3489926291446544	0.304899211392714	0.463686269238057	0.4745020432985441	0.2833448859532727	0.3077855771217173	0.2236832004998259	0.3751885952499042	0.2214981006119659	0.2483143230745876	0.442250160368915	0.4217411034502954	0.4223864271839936	0.134111219387267	0.4672861552685734	0.5527634243519588	0.5572591336822508	0.2684268048272912	0.4934494516956758	0.4165287927053117	0.5244298239807724	0.3999266144814089
1077|0	0.3132101891995963	0.5553425994866364	0.3599274103373839	0.4373042474519132	0.399062389115413	0.3930017580692572	0.4995261103188354	0.3168373229884211	0.6236237593876531	0.3661557027866075	0.416731443901902	0.5415752869758592	0.3357157233345608	0.5098938215243446	0.3523528242486758	0.3898029754585952	0.6168235937281689	0.3462690622903081	0.6364509325730776	0.4200640403712073	0.2382084007484422	0.3035114917559944	0.3656072909313591	0.4095210903600657	0.4046933485975379	0.2410506793718499	0.3770592734399719	0.3796204839106946	0.4874042482254654	0.3750707305596478	0.4251336108263806	0.5724813054463713	0.4679093424371043	0.5175512985791448	0.3723398149737189	0.6424431125455743	0.5015397920573142	0.4050652733530137	0.4011520528660666	0.4760806732009951	0.1868443994736769	0.2454539299760001	0.2704317887963436	0.3328632613663755	0.2912948256720438	0.1869805564688161	0.3206109542257351	0.3926305412314077	0.4157708604489877	0.2752510163224449	0.1970604047963848	0.2766905348113164	0.2571293852414592	0.2831733876356682	0.3146394499674053	0.2784050557384424	0.2940238516455268	0.3713907953706597	0.4340162333325291	0.2832039289647964	0.1582822112250523	0.4558651891935815	0.1513950677248448	0.2643135579697788	0.2409469728250006	0.3772459967016938	0.461345777253241	0.3001158139606047	0.5684978683707089	0.4773811828018204	0.4805417232864794	0.2339857169365428	0.3597552513802801	0.4380253361726179	0.5626745385576489	0.5573004787384708	0.4365336511857129	0.3089096152696947	0.5878061941684013	0.4706747843734145
4100|0	0.5017306903426687	0.4081813051988794	0.4645717080696398	0.5676546448066784	0.348508465280234	0.4117625795476589	0.2707385203621396	0.5332427711640568	0.4774843942954554	0.3367305236938422	0.5379208505128322	0.4694749829475662	0.4925692400404406	0.6519262460204955	0.4089477392349456	0.3183758346712841	0.4577952366391994	0.4532692866022302	0.4480913681173361	0.2988231904614153	0.3488078440293032	0.3870283620499225	0.4634895107327121	0.4219901452954354	0.4098593321039857	0.3148212938715584	0.3583765646945275	0.3428720096988757	0.3823243968459517	0.3380157086606674	0.450083650778263	0.6232850164943049	0.4864755717475065	0.5075982636044717	0.3944187535702763	0.6590529493848916	0.4934567797846988	0.4174221787679577	0.3362420957677405	0.3892285889456895	0.3027475851552832	0.3396202943423778	0.366419851459843	0.297391974427305	0.3216632245103485	0.2481595603662444	0.2936113752146333	0.3401173468558517	0.3157974219148322	0.2378864001534809	0.3507991537924217	0.3405902545451404	0.3820134389152932	0.3071723626043921	0.3099633598988857	0.3318171984117287	0.24689020035924	0.3801069137382203	0.2966648511888818	0.2277648888834029	0.396266073232804	0.4771207085678783	0.2741344500379946	0.2964751648178862	0.2256622966880562	0.3642039054123819	0.1733676127610806	0.3035669502478924	0.4540734650471458	0.3523944452612307	0.5496697291316026	0.3288424256035593	0.5239261286249713	0.6979615366827675	0.5580505530120367	0.3971019662647839	0.389373442672013	0.4902750957519621	0.4706407676968204	0.3743820726622989
2006|0	0.4495466889827357	0.2715709698023898	0.3317924769590574	0.6392879654851426	0.3541631697340751	0.4275482691862365	0.3528412710451711	0.4855145531110329	0.4693288409006569	0.4312853384085356	0.4618853551579853	0.351205817976902	0.1359276247964261	0.686209193196109	0.5060161457270056	0.4871079970644396	0.453376607666807	0.4614874339796385	0.523210387112287	0.4390672157504299	0.2248954206183303	0.24221542395098	0.4425696284508746	0.4469045039539416	0.3524606757030291	0.2636401225601933	0.3803927227579012	0.3971491332075753	0.2585642882308844	0.423416147534	0.4208627030456547	0.502052316272215	0.5576120674804889	0.4706459359080266	0.3723617002623065	0.4988386642715618	0.4058828369408801	0.3897077053446982	0.3246711060423309	0.4895162933752676	0.1880151528686701	0.213664850567868	0.3653804712792294	0.3419089346065235	0.2843104839443558	0.2400916488899423	0.306392071082928	0.3828663088500232	0.19494275232205	0.3371421049992479	0.2116423273301279	0.1784039019636915	0.3379504521610058	0.366654957862326	0.2665025687624419	0.2825960604498098	0.2897864916784773	0.4540005911046062	0.1273136764476865	0.3411689603697489	0.2628832930453882	0.3024484136051728	0.197173239863988	0.4279307890767784	0.2177705440942554	0.3953940767483664	0.2178039236784273	0.3926405403921463	0.3662660439874431	0.56753206830059	0.6641089032010566	0.2983136203339977	0.4223473626479234	0.516262198713115	0.5843477124293236	0.555940474302348	0.5466256308071833	0.4449623657540122	0.532537661187505	0.5987313200498131
1401|0	0.521926891688157	0.69261052551301	0.4250756011943143	0.524805263984902	0.4313582044051967	0.5470932059409909	0.3637436552395602	0.5100412522172764	0.6049603083362971	0.5477260564742354	0.442236533052278	0.9261515292017236	0.4140301662956268	0.6781996166018217	0.5704048912152581	0.4945330613737523	0.5239028937031318	0.5282048999329101	0.5359199108177233	0.4926521958457597	0.250490950490378	0.4065843253474569	0.4080182171233281	0.4309313089516047	0.3947201888147453	0.2737763594533561	0.3161030655379089	0.3606336430101621	0.431019550608651	0.5214454323323211	0.5131536113384669	0.6559872058260652	0.437751079251845	0.5672980012013041	0.320857820187951	0.5644536901954015	0.5677187801935549	0.4146798639172434	0.3375505371839145	0.442331194190292	0.2019196699837521	0.3696759605981519	0.3303873459507987	0.3441129435670945	0.3187631864231817	0.2383673856364067	0.2844117034913697	0.3377209440040815	0.3659307042628184	0.4552734221101568	0.2859557848307268	0.4109249130281744	0.3686775339870248	0.3485594924914	0.3572842270050183	0.3410316722383298	0.2884577383764282	0.4435294681282683	0.391605932249361	0.4935760030318538	0.2559954150722339	0.5339272733344034	0.2780766648894584	0.3390132617377312	0.3296931437036537	0.4447654802381731	0.2997300873970552	0.4088392460983467	0.4854674540985376	0.591374018610416	0.4355001161662958	0.3280447062604372	0.5369090936204479	0.300430198452718	0.5822987374681705	0.572787611682775	0.2826538610902586	0.373272776430169	0.5864624784909965	0.4274991846053488
